county,municipality,office,district,party,candidate,votes
Bergen,Bergenfield Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,18
Bergen,Bergenfield Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,13
Bergen,Bergenfield Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,4
Bergen,Bergenfield Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,6
Bergen,Bogota Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1178
Bergen,Bogota Boro,Governor,,Democratic,Barbara Buono - Milly Silva,913
Bergen,Bogota Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,4
Bergen,Bogota Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,0
Bergen,Bogota Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,11
Bergen,Bogota Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,13
Bergen,Bogota Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,6
Bergen,Bogota Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,8
Bergen,Carlstadt  Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,997
Bergen,Carlstadt  Boro,Governor,,Democratic,Barbara Buono - Milly Silva,628
Bergen,Carlstadt  Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Bergen,Carlstadt  Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,3
Bergen,Carlstadt  Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,8
Bergen,Carlstadt  Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,2
Bergen,Carlstadt  Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Bergen,Carlstadt  Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,7
Bergen,Cliffside Park Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2077
Bergen,Cliffside Park Boro,Governor,,Democratic,Barbara Buono - Milly Silva,2298
Bergen,Cliffside Park Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,7
Bergen,Cliffside Park Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,3
Bergen,Cliffside Park Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,18
Bergen,Cliffside Park Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,8
Bergen,Cliffside Park Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,3
Bergen,Cliffside Park Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,8
Bergen,Closter Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1183
Bergen,Closter Boro,Governor,,Democratic,Barbara Buono - Milly Silva,646
Bergen,Closter Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,4
Bergen,Closter Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,0
Bergen,Closter Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,9
Bergen,Closter Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,1
Bergen,Closter Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,0
Bergen,Closter Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,1
Bergen,Cresskill Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1412
Bergen,Cresskill Boro,Governor,,Democratic,Barbara Buono - Milly Silva,766
Bergen,Cresskill Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Bergen,Cresskill Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Bergen,Cresskill Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,8
Bergen,Cresskill Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,3
Bergen,Cresskill Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,3
Bergen,Cresskill Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,3
Bergen,Demarest Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,883
Bergen,Demarest Boro,Governor,,Democratic,Barbara Buono - Milly Silva,515
Bergen,Demarest Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,2
Bergen,Demarest Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,0
Bergen,Demarest Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,5
Bergen,Demarest Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,4
Bergen,Demarest Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,1
Bergen,Demarest Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,3
Bergen,Dumont Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2857
Bergen,Dumont Boro,Governor,,Democratic,Barbara Buono - Milly Silva,1771
Bergen,Dumont Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Bergen,Dumont Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,6
Bergen,Dumont Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,27
Bergen,Dumont Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,7
Bergen,Dumont Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,4
Bergen,Dumont Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,12
Bergen,East Rutherford Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1205
Bergen,East Rutherford Boro,Governor,,Democratic,Barbara Buono - Milly Silva,785
Bergen,East Rutherford Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,2
Bergen,East Rutherford Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,7
Bergen,East Rutherford Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,8
Bergen,East Rutherford Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,7
Bergen,East Rutherford Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Bergen,East Rutherford Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,11
Bergen,Edgewater Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,704
Bergen,Edgewater Boro,Governor,,Democratic,Barbara Buono - Milly Silva,687
Bergen,Edgewater Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Bergen,Edgewater Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,2
Bergen,Edgewater Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,5
Bergen,Edgewater Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,5
Bergen,Edgewater Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,0
Bergen,Edgewater Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,6
Bergen,Elmwood Park Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2498
Bergen,Elmwood Park Boro,Governor,,Democratic,Barbara Buono - Milly Silva,1695
Bergen,Elmwood Park Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,0
Bergen,Elmwood Park Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,5
Bergen,Elmwood Park Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,18
Bergen,Elmwood Park Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,14
Bergen,Elmwood Park Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,12
Bergen,Elmwood Park Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,8
Bergen,Emerson Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1716
Bergen,Emerson Boro,Governor,,Democratic,Barbara Buono - Milly Silva,742
Bergen,Emerson Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Bergen,Emerson Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,0
Bergen,Emerson Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,9
Bergen,Emerson Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,6
Bergen,Emerson Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,0
Bergen,Emerson Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,0
Bergen,Englewood City,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1972
Bergen,Englewood City,Governor,,Democratic,Barbara Buono - Milly Silva,3367
Bergen,Englewood City,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,10
Bergen,Englewood City,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,2
Bergen,Englewood City,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,14
Bergen,Englewood City,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,7
Bergen,Englewood City,Governor,,Independent,Hank Schroeder - Patricia Moschella,5
Bergen,Englewood City,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,11
Bergen,Englewood Cliffs Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1182
Bergen,Englewood Cliffs Boro,Governor,,Democratic,Barbara Buono - Milly Silva,397
Bergen,Englewood Cliffs Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,0
Bergen,Englewood Cliffs Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,2
Bergen,Englewood Cliffs Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,5
Bergen,Englewood Cliffs Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,5
Bergen,Englewood Cliffs Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,1
Bergen,Englewood Cliffs Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,1
Bergen,Fair Lawn Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,5377
Bergen,Fair Lawn Boro,Governor,,Democratic,Barbara Buono - Milly Silva,3932
Bergen,Fair Lawn Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Bergen,Fair Lawn Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,5
Bergen,Fair Lawn Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,39
Bergen,Fair Lawn Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,16
Bergen,Fair Lawn Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Bergen,Fair Lawn Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,37
Bergen,Fairview Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,767
Bergen,Fairview Boro,Governor,,Democratic,Barbara Buono - Milly Silva,976
Bergen,Fairview Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,8
Bergen,Fairview Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,2
Bergen,Fairview Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,6
Bergen,Fairview Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,1
Bergen,Fairview Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,3
Bergen,Fairview Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,2
Bergen,Fort Lee Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,3735
Bergen,Fort Lee Boro,Governor,,Democratic,Barbara Buono - Milly Silva,2941
Bergen,Fort Lee Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,4
Bergen,Fort Lee Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,6
Bergen,Fort Lee Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,25
Bergen,Fort Lee Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,19
Bergen,Fort Lee Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,1
Bergen,Fort Lee Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,23
Bergen,Franklin Lakes Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2697
Bergen,Franklin Lakes Boro,Governor,,Democratic,Barbara Buono - Milly Silva,587
Bergen,Franklin Lakes Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,0
Bergen,Franklin Lakes Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,2
Bergen,Franklin Lakes Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,8
Bergen,Franklin Lakes Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,6
Bergen,Franklin Lakes Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,0
Bergen,Franklin Lakes Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,4
Bergen,Garfield City,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1960
Bergen,Garfield City,Governor,,Democratic,Barbara Buono - Milly Silva,1865
Bergen,Garfield City,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,4
Bergen,Garfield City,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,7
Bergen,Garfield City,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,26
Bergen,Garfield City,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,14
Bergen,Garfield City,Governor,,Independent,Hank Schroeder - Patricia Moschella,4
Bergen,Garfield City,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,8
Bergen,Glen Rock Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2606
Bergen,Glen Rock Boro,Governor,,Democratic,Barbara Buono - Milly Silva,1574
Bergen,Glen Rock Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,5
Bergen,Glen Rock Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,5
Bergen,Glen Rock Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,26
Bergen,Glen Rock Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,5
Bergen,Glen Rock Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Bergen,Glen Rock Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,5
Bergen,Hackensack City,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2790
Bergen,Hackensack City,Governor,,Democratic,Barbara Buono - Milly Silva,4268
Bergen,Hackensack City,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,13
Bergen,Hackensack City,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,8
Bergen,Hackensack City,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,18
Bergen,Hackensack City,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,26
Bergen,Hackensack City,Governor,,Independent,Hank Schroeder - Patricia Moschella,3
Bergen,Hackensack City,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,21
Bergen,Harrington Park Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1019
Bergen,Harrington Park Boro,Governor,,Democratic,Barbara Buono - Milly Silva,559
Bergen,Harrington Park Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,0
Bergen,Harrington Park Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,0
Bergen,Harrington Park Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,11
Bergen,Harrington Park Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,7
Bergen,Harrington Park Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Bergen,Harrington Park Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,3
Bergen,Hasbrouck Heights Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2191
Bergen,Hasbrouck Heights Boro,Governor,,Democratic,Barbara Buono - Milly Silva,1272
Bergen,Hasbrouck Heights Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,3
Bergen,Hasbrouck Heights Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,2
Bergen,Hasbrouck Heights Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,16
Bergen,Hasbrouck Heights Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,1
Bergen,Hasbrouck Heights Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,5
Bergen,Hasbrouck Heights Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,5
Bergen,Haworth Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,774
Bergen,Haworth Boro,Governor,,Democratic,Barbara Buono - Milly Silva,469
Bergen,Haworth Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,0
Bergen,Haworth Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,0
Bergen,Haworth Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,3
Bergen,Haworth Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,3
Bergen,Haworth Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,0
Bergen,Haworth Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,4
Bergen,Hillsdale Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2262
Bergen,Hillsdale Boro,Governor,,Democratic,Barbara Buono - Milly Silva,1183
Bergen,Hillsdale Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Bergen,Hillsdale Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Bergen,Hillsdale Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,18
Bergen,Hillsdale Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,4
Bergen,Hillsdale Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Bergen,Hillsdale Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,5
Bergen,Ho-Ho-Kus Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1085
Bergen,Ho-Ho-Kus Boro,Governor,,Democratic,Barbara Buono - Milly Silva,358
Bergen,Ho-Ho-Kus Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,0
Bergen,Ho-Ho-Kus Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,0
Bergen,Ho-Ho-Kus Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,9
Bergen,Ho-Ho-Kus Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,2
Bergen,Ho-Ho-Kus Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,0
Bergen,Ho-Ho-Kus Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,4
Bergen,Leonia Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1015
Bergen,Leonia Boro,Governor,,Democratic,Barbara Buono - Milly Silva,1078
Bergen,Leonia Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Bergen,Leonia Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,4
Bergen,Leonia Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,5
Bergen,Leonia Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,7
Bergen,Leonia Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Bergen,Leonia Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,8
Bergen,Little Ferry  Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1226
Bergen,Little Ferry  Boro,Governor,,Democratic,Barbara Buono - Milly Silva,716
Bergen,Little Ferry  Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,3
Bergen,Little Ferry  Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,0
Bergen,Little Ferry  Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,2
Bergen,Little Ferry  Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,4
Bergen,Little Ferry  Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Bergen,Little Ferry  Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,2
Bergen,Lodi Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2135
Bergen,Lodi Boro,Governor,,Democratic,Barbara Buono - Milly Silva,1924
Bergen,Lodi Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Bergen,Lodi Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,5
Bergen,Lodi Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,19
Bergen,Lodi Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,11
Bergen,Lodi Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,3
Bergen,Lodi Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,7
Bergen,Lyndhurst Twp.,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2949
Bergen,Lyndhurst Twp.,Governor,,Democratic,Barbara Buono - Milly Silva,1876
Bergen,Lyndhurst Twp.,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,4
Bergen,Lyndhurst Twp.,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,3
Bergen,Lyndhurst Twp.,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,33
Bergen,Lyndhurst Twp.,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,10
Bergen,Lyndhurst Twp.,Governor,,Independent,Hank Schroeder - Patricia Moschella,5
Bergen,Lyndhurst Twp.,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,6
Bergen,Mahwah Twp.,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,5115
Bergen,Mahwah Twp.,Governor,,Democratic,Barbara Buono - Milly Silva,2070
Bergen,Mahwah Twp.,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,4
Bergen,Mahwah Twp.,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,4
Bergen,Mahwah Twp.,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,27
Bergen,Mahwah Twp.,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,12
Bergen,Mahwah Twp.,Governor,,Independent,Hank Schroeder - Patricia Moschella,9
Bergen,Mahwah Twp.,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,23
Bergen,Maywood Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1708
Bergen,Maywood Boro,Governor,,Democratic,Barbara Buono - Milly Silva,1052
Bergen,Maywood Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,0
Bergen,Maywood Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,2
Bergen,Maywood Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,17
Bergen,Maywood Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,4
Bergen,Maywood Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,7
Bergen,Maywood Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,9
Bergen,Midland Park Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1646
Bergen,Midland Park Boro,Governor,,Democratic,Barbara Buono - Milly Silva,738
Bergen,Midland Park Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Bergen,Midland Park Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Bergen,Midland Park Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,7
Bergen,Midland Park Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,4
Bergen,Midland Park Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Bergen,Midland Park Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,8
Bergen,Montvale Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,1714
Bergen,Montvale Boro,Governor,,Democratic,Barbara Buono - Milly Silva,728
Bergen,Montvale Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,0
Bergen,Montvale Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,3
Bergen,Montvale Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,13
Bergen,Montvale Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,1
Bergen,Montvale Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,1
Bergen,Montvale Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,5
Bergen,Moonachie  Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,369
Bergen,Moonachie  Boro,Governor,,Democratic,Barbara Buono - Milly Silva,188
Bergen,Moonachie  Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Bergen,Moonachie  Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Bergen,Moonachie  Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,1
Bergen,Moonachie  Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,0
Bergen,Moonachie  Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,1
Bergen,Moonachie  Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,7
Bergen,New Milford Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2601
Bergen,New Milford Boro,Governor,,Democratic,Barbara Buono - Milly Silva,1578
Bergen,New Milford Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,3
Bergen,New Milford Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,4
Bergen,New Milford Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,23
Bergen,New Milford Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,7
Bergen,New Milford Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,9
Bergen,New Milford Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,11
Bergen,North Arlington Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,2477
Bergen,North Arlington Boro,Governor,,Democratic,Barbara Buono - Milly Silva,1613
Bergen,North Arlington Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,5
Bergen,North Arlington Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,2
Bergen,North Arlington Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,17
Bergen,North Arlington Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,10
Bergen,North Arlington Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Bergen,North Arlington Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,2
Bergen,Northvale Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,876
Bergen,Northvale Boro,Governor,,Democratic,Barbara Buono - Milly Silva,434
Bergen,Northvale Boro,Governor,,Peace and Freedom,William Araujo - Maria Salamanca,1
Bergen,Northvale Boro,Governor,,NSA DID 911,Jeff Boss - Robert B. Thorne,1
Bergen,Northvale Boro,Governor,,Libertarian Party,Kenneth R. Kaplan - Brenda Bell,8
Bergen,Northvale Boro,Governor,,Glass-Steagall Now,Diane W. Sare - Bruce Todd,4
Bergen,Northvale Boro,Governor,,Independent,Hank Schroeder - Patricia Moschella,2
Bergen,Northvale Boro,Governor,,Green Party,Steven Welzer - Patrice Alessandrini,6
Bergen,Norwood Boro,Governor,,Republican,Chris Christie - Kimberly M. Guadagno,966
Bergen,Norwood Boro,Governor,,Democratic,Barbara Buono - Milly Silva,459
