county,municipality,office,district,party,candidate,votes
Ocean,Lacey Twp.,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,48
Ocean,Lacey Twp.,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,6
Ocean,Lacey Twp.,U.S. Senate,,America First,Inder 'Andy' Soni,2
Ocean,Lacey Twp.,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,5
Ocean,Lacey Twp.,U.S. Senate,,Socialist Party USA,Gregory Pason,5
Ocean,Lacey Twp.,U.S. Senate,,Independent,Eugene Martin Lavergne,54
Ocean,Lacey Twp.,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,4
Ocean,Lakehurst  Boro,U.S. Senate,,Democratic,Robert Menendez,392
Ocean,Lakehurst  Boro,U.S. Senate,,Republican,Joe Kyrillos,376
Ocean,Lakehurst  Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,5
Ocean,Lakehurst  Boro,U.S. Senate,,Green Party,Ken Wolski,3
Ocean,Lakehurst  Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,9
Ocean,Lakehurst  Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,0
Ocean,Lakehurst  Boro,U.S. Senate,,America First,Inder 'Andy' Soni,0
Ocean,Lakehurst  Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,0
Ocean,Lakehurst  Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,0
Ocean,Lakehurst  Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,5
Ocean,Lakehurst  Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,1
Ocean,Lakewood Twp.,U.S. Senate,,Democratic,Robert Menendez,10539
Ocean,Lakewood Twp.,U.S. Senate,,Republican,Joe Kyrillos,13154
Ocean,Lakewood Twp.,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,57
Ocean,Lakewood Twp.,U.S. Senate,,Green Party,Ken Wolski,22
Ocean,Lakewood Twp.,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,18
Ocean,Lakewood Twp.,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,4
Ocean,Lakewood Twp.,U.S. Senate,,America First,Inder 'Andy' Soni,1
Ocean,Lakewood Twp.,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,5
Ocean,Lakewood Twp.,U.S. Senate,,Socialist Party USA,Gregory Pason,2
Ocean,Lakewood Twp.,U.S. Senate,,Independent,Eugene Martin Lavergne,42
Ocean,Lakewood Twp.,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,4
Ocean,Lavallette Boro,U.S. Senate,,Democratic,Robert Menendez,307
Ocean,Lavallette Boro,U.S. Senate,,Republican,Joe Kyrillos,595
Ocean,Lavallette Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,3
Ocean,Lavallette Boro,U.S. Senate,,Green Party,Ken Wolski,2
Ocean,Lavallette Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,1
Ocean,Lavallette Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,1
Ocean,Lavallette Boro,U.S. Senate,,America First,Inder 'Andy' Soni,0
Ocean,Lavallette Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,0
Ocean,Lavallette Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,0
Ocean,Lavallette Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,3
Ocean,Lavallette Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,1
Ocean,Little Egg Harbor Twp.,U.S. Senate,,Democratic,Robert Menendez,3566
Ocean,Little Egg Harbor Twp.,U.S. Senate,,Republican,Joe Kyrillos,4829
Ocean,Little Egg Harbor Twp.,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,56
Ocean,Little Egg Harbor Twp.,U.S. Senate,,Green Party,Ken Wolski,32
Ocean,Little Egg Harbor Twp.,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,16
Ocean,Little Egg Harbor Twp.,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,4
Ocean,Little Egg Harbor Twp.,U.S. Senate,,America First,Inder 'Andy' Soni,1
Ocean,Little Egg Harbor Twp.,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,4
Ocean,Little Egg Harbor Twp.,U.S. Senate,,Socialist Party USA,Gregory Pason,3
Ocean,Little Egg Harbor Twp.,U.S. Senate,,Independent,Eugene Martin Lavergne,12
Ocean,Little Egg Harbor Twp.,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,3
Ocean,Long Beach  Twp,U.S. Senate,,Democratic,Robert Menendez,592
Ocean,Long Beach  Twp,U.S. Senate,,Republican,Joe Kyrillos,1136
Ocean,Long Beach  Twp,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,11
Ocean,Long Beach  Twp,U.S. Senate,,Green Party,Ken Wolski,5
Ocean,Long Beach  Twp,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,4
Ocean,Long Beach  Twp,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,3
Ocean,Long Beach  Twp,U.S. Senate,,America First,Inder 'Andy' Soni,1
Ocean,Long Beach  Twp,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,3
Ocean,Long Beach  Twp,U.S. Senate,,Socialist Party USA,Gregory Pason,1
Ocean,Long Beach  Twp,U.S. Senate,,Independent,Eugene Martin Lavergne,1
Ocean,Long Beach  Twp,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,0
Ocean,Manchester Twp.,U.S. Senate,,Democratic,Robert Menendez,9475
Ocean,Manchester Twp.,U.S. Senate,,Republican,Joe Kyrillos,12122
Ocean,Manchester Twp.,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,112
Ocean,Manchester Twp.,U.S. Senate,,Green Party,Ken Wolski,52
Ocean,Manchester Twp.,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,51
Ocean,Manchester Twp.,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,13
Ocean,Manchester Twp.,U.S. Senate,,America First,Inder 'Andy' Soni,3
Ocean,Manchester Twp.,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,7
Ocean,Manchester Twp.,U.S. Senate,,Socialist Party USA,Gregory Pason,8
Ocean,Manchester Twp.,U.S. Senate,,Independent,Eugene Martin Lavergne,72
Ocean,Manchester Twp.,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,18
Ocean,Mantoloking Boro,U.S. Senate,,Democratic,Robert Menendez,39
Ocean,Mantoloking Boro,U.S. Senate,,Republican,Joe Kyrillos,173
Ocean,Mantoloking Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,1
Ocean,Mantoloking Boro,U.S. Senate,,Green Party,Ken Wolski,0
Ocean,Mantoloking Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,0
Ocean,Mantoloking Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,0
Ocean,Mantoloking Boro,U.S. Senate,,America First,Inder 'Andy' Soni,0
Ocean,Mantoloking Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,0
Ocean,Mantoloking Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,0
Ocean,Mantoloking Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,0
Ocean,Mantoloking Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,0
Ocean,Ocean Twp,U.S. Senate,,Democratic,Robert Menendez,1599
Ocean,Ocean Twp,U.S. Senate,,Republican,Joe Kyrillos,2754
Ocean,Ocean Twp,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,27
Ocean,Ocean Twp,U.S. Senate,,Green Party,Ken Wolski,17
Ocean,Ocean Twp,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,10
Ocean,Ocean Twp,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,1
Ocean,Ocean Twp,U.S. Senate,,America First,Inder 'Andy' Soni,0
Ocean,Ocean Twp,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,2
Ocean,Ocean Twp,U.S. Senate,,Socialist Party USA,Gregory Pason,5
Ocean,Ocean Twp,U.S. Senate,,Independent,Eugene Martin Lavergne,14
Ocean,Ocean Twp,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,1
Ocean,Ocean Gate  Boro,U.S. Senate,,Democratic,Robert Menendez,365
Ocean,Ocean Gate  Boro,U.S. Senate,,Republican,Joe Kyrillos,399
Ocean,Ocean Gate  Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,10
Ocean,Ocean Gate  Boro,U.S. Senate,,Green Party,Ken Wolski,4
Ocean,Ocean Gate  Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,5
Ocean,Ocean Gate  Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,1
Ocean,Ocean Gate  Boro,U.S. Senate,,America First,Inder 'Andy' Soni,0
Ocean,Ocean Gate  Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,0
Ocean,Ocean Gate  Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,1
Ocean,Ocean Gate  Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,3
Ocean,Ocean Gate  Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,2
Ocean,Pine Beach Boro,U.S. Senate,,Democratic,Robert Menendez,504
Ocean,Pine Beach Boro,U.S. Senate,,Republican,Joe Kyrillos,640
Ocean,Pine Beach Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,11
Ocean,Pine Beach Boro,U.S. Senate,,Green Party,Ken Wolski,3
Ocean,Pine Beach Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,5
Ocean,Pine Beach Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,0
Ocean,Pine Beach Boro,U.S. Senate,,America First,Inder 'Andy' Soni,0
Ocean,Pine Beach Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,0
Ocean,Pine Beach Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,1
Ocean,Pine Beach Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,1
Ocean,Pine Beach Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,0
Ocean,Plumsted Twp.,U.S. Senate,,Democratic,Robert Menendez,1293
Ocean,Plumsted Twp.,U.S. Senate,,Republican,Joe Kyrillos,2018
Ocean,Plumsted Twp.,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,34
Ocean,Plumsted Twp.,U.S. Senate,,Green Party,Ken Wolski,19
Ocean,Plumsted Twp.,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,8
Ocean,Plumsted Twp.,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,2
Ocean,Plumsted Twp.,U.S. Senate,,America First,Inder 'Andy' Soni,0
Ocean,Plumsted Twp.,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,1
Ocean,Plumsted Twp.,U.S. Senate,,Socialist Party USA,Gregory Pason,0
Ocean,Plumsted Twp.,U.S. Senate,,Independent,Eugene Martin Lavergne,9
Ocean,Plumsted Twp.,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,2
Ocean,Point Pleasant Boro,U.S. Senate,,Democratic,Robert Menendez,3585
Ocean,Point Pleasant Boro,U.S. Senate,,Republican,Joe Kyrillos,4827
Ocean,Point Pleasant Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,61
Ocean,Point Pleasant Boro,U.S. Senate,,Green Party,Ken Wolski,37
Ocean,Point Pleasant Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,26
Ocean,Point Pleasant Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,3
Ocean,Point Pleasant Boro,U.S. Senate,,America First,Inder 'Andy' Soni,3
Ocean,Point Pleasant Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,5
Ocean,Point Pleasant Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,8
Ocean,Point Pleasant Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,19
Ocean,Point Pleasant Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,2
Ocean,MUNICIPALITIES,U.S. Senate,,Democratic,Robert Menendez,0
Ocean,MUNICIPALITIES,U.S. Senate,,Republican,Joe Kyrillos,0
Ocean,MUNICIPALITIES,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,0
Ocean,MUNICIPALITIES,U.S. Senate,,Green Party,Ken Wolski,0
Ocean,MUNICIPALITIES,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,0
Ocean,MUNICIPALITIES,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,0
Ocean,MUNICIPALITIES,U.S. Senate,,America First,Inder 'Andy' Soni,0
Ocean,MUNICIPALITIES,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,0
Ocean,MUNICIPALITIES,U.S. Senate,,Socialist Party USA,Gregory Pason,0
Ocean,MUNICIPALITIES,U.S. Senate,,Independent,Eugene Martin Lavergne,0
Ocean,MUNICIPALITIES,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,0
Ocean,Point Pleasant Beach Boro,U.S. Senate,,Democratic,Robert Menendez,817
Ocean,Point Pleasant Beach Boro,U.S. Senate,,Republican,Joe Kyrillos,1267
Ocean,Point Pleasant Beach Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,14
Ocean,Point Pleasant Beach Boro,U.S. Senate,,Green Party,Ken Wolski,15
Ocean,Point Pleasant Beach Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,7
Ocean,Point Pleasant Beach Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,0
Ocean,Point Pleasant Beach Boro,U.S. Senate,,America First,Inder 'Andy' Soni,0
Ocean,Point Pleasant Beach Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,1
Ocean,Point Pleasant Beach Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,1
Ocean,Point Pleasant Beach Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,9
Ocean,Point Pleasant Beach Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,0
Ocean,Seaside Heights Boro,U.S. Senate,,Democratic,Robert Menendez,166
Ocean,Seaside Heights Boro,U.S. Senate,,Republican,Joe Kyrillos,215
Ocean,Seaside Heights Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,5
Ocean,Seaside Heights Boro,U.S. Senate,,Green Party,Ken Wolski,7
Ocean,Seaside Heights Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,2
Ocean,Seaside Heights Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,1
Ocean,Seaside Heights Boro,U.S. Senate,,America First,Inder 'Andy' Soni,0
Ocean,Seaside Heights Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,0
Ocean,Seaside Heights Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,0
Ocean,Seaside Heights Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,1
Ocean,Seaside Heights Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,0
Ocean,Seaside Park Boro,U.S. Senate,,Democratic,Robert Menendez,226
Ocean,Seaside Park Boro,U.S. Senate,,Republican,Joe Kyrillos,462
Ocean,Seaside Park Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,5
Ocean,Seaside Park Boro,U.S. Senate,,Green Party,Ken Wolski,7
Ocean,Seaside Park Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,6
Ocean,Seaside Park Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,1
Ocean,Seaside Park Boro,U.S. Senate,,America First,Inder 'Andy' Soni,0
Ocean,Seaside Park Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,2
Ocean,Seaside Park Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,1
Ocean,Seaside Park Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,1
Ocean,Seaside Park Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,0
Ocean,Ship Bottom Boro,U.S. Senate,,Democratic,Robert Menendez,228
Ocean,Ship Bottom Boro,U.S. Senate,,Republican,Joe Kyrillos,318
Ocean,Ship Bottom Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,4
Ocean,Ship Bottom Boro,U.S. Senate,,Green Party,Ken Wolski,2
Ocean,Ship Bottom Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,1
Ocean,Ship Bottom Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,0
Ocean,Ship Bottom Boro,U.S. Senate,,America First,Inder 'Andy' Soni,0
Ocean,Ship Bottom Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,0
Ocean,Ship Bottom Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,0
Ocean,Ship Bottom Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,0
Ocean,Ship Bottom Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,2
Ocean,South Toms River Boro,U.S. Senate,,Democratic,Robert Menendez,743
Ocean,South Toms River Boro,U.S. Senate,,Republican,Joe Kyrillos,407
Ocean,South Toms River Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,6
Ocean,South Toms River Boro,U.S. Senate,,Green Party,Ken Wolski,4
Ocean,South Toms River Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,5
Ocean,South Toms River Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,1
Ocean,South Toms River Boro,U.S. Senate,,America First,Inder 'Andy' Soni,0
Ocean,South Toms River Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,0
Ocean,South Toms River Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,2
Ocean,South Toms River Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,4
Ocean,South Toms River Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,5
Ocean,Stafford Twp,U.S. Senate,,Democratic,Robert Menendez,4741
Ocean,Stafford Twp,U.S. Senate,,Republican,Joe Kyrillos,6578
Ocean,Stafford Twp,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,80
Ocean,Stafford Twp,U.S. Senate,,Green Party,Ken Wolski,49
Ocean,Stafford Twp,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,43
Ocean,Stafford Twp,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,4
Ocean,Stafford Twp,U.S. Senate,,America First,Inder 'Andy' Soni,3
Ocean,Stafford Twp,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,7
Ocean,Stafford Twp,U.S. Senate,,Socialist Party USA,Gregory Pason,7
Ocean,Stafford Twp,U.S. Senate,,Independent,Eugene Martin Lavergne,95
Ocean,Stafford Twp,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,0
Ocean,Surf City Boro,U.S. Senate,,Democratic,Robert Menendez,221
Ocean,Surf City Boro,U.S. Senate,,Republican,Joe Kyrillos,384
Ocean,Surf City Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,2
Ocean,Surf City Boro,U.S. Senate,,Green Party,Ken Wolski,3
Ocean,Surf City Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,0
Ocean,Surf City Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,2
Ocean,Surf City Boro,U.S. Senate,,America First,Inder 'Andy' Soni,0
Ocean,Surf City Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,1
Ocean,Surf City Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,1
Ocean,Surf City Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,0
Ocean,Surf City Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,18
Ocean,Toms River Twp.,U.S. Senate,,Democratic,Robert Menendez,15600
Ocean,Toms River Twp.,U.S. Senate,,Republican,Joe Kyrillos,21326
Ocean,Toms River Twp.,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,239
Ocean,Toms River Twp.,U.S. Senate,,Green Party,Ken Wolski,123
Ocean,Toms River Twp.,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,109
Ocean,Toms River Twp.,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,19
Ocean,Toms River Twp.,U.S. Senate,,America First,Inder 'Andy' Soni,6
Ocean,Toms River Twp.,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,17
Ocean,Toms River Twp.,U.S. Senate,,Socialist Party USA,Gregory Pason,24
Ocean,Toms River Twp.,U.S. Senate,,Independent,Eugene Martin Lavergne,139
Ocean,Toms River Twp.,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,0
Ocean,Tuckerton  Boro,U.S. Senate,,Democratic,Robert Menendez,566
Ocean,Tuckerton  Boro,U.S. Senate,,Republican,Joe Kyrillos,689
Ocean,Tuckerton  Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,5
Ocean,Tuckerton  Boro,U.S. Senate,,Green Party,Ken Wolski,6
Ocean,Tuckerton  Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,4
Ocean,Tuckerton  Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,0
Ocean,Tuckerton  Boro,U.S. Senate,,America First,Inder 'Andy' Soni,1
Ocean,Tuckerton  Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,1
Ocean,Tuckerton  Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,2
Ocean,Tuckerton  Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,3
Ocean,Tuckerton  Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,0
Passaic,Bloomingdale Boro,U.S. Senate,,Democratic,Robert Menendez,1523
Passaic,Bloomingdale Boro,U.S. Senate,,Republican,Joe Kyrillos,1625
Passaic,Bloomingdale Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,24
Passaic,Bloomingdale Boro,U.S. Senate,,Green Party,Ken Wolski,35
Passaic,Bloomingdale Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,8
Passaic,Bloomingdale Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,6
Passaic,Bloomingdale Boro,U.S. Senate,,America First,Inder 'Andy' Soni,2
Passaic,Bloomingdale Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,2
Passaic,Bloomingdale Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,4
Passaic,Bloomingdale Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,0
Passaic,Bloomingdale Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,0
Passaic,Clifton City,U.S. Senate,,Democratic,Robert Menendez,17379
Passaic,Clifton City,U.S. Senate,,Republican,Joe Kyrillos,8666
Passaic,Clifton City,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,121
Passaic,Clifton City,U.S. Senate,,Green Party,Ken Wolski,279
Passaic,Clifton City,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,40
Passaic,Clifton City,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,21
Passaic,Clifton City,U.S. Senate,,America First,Inder 'Andy' Soni,40
Passaic,Clifton City,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,29
Passaic,Clifton City,U.S. Senate,,Socialist Party USA,Gregory Pason,60
Passaic,Clifton City,U.S. Senate,,Independent,Eugene Martin Lavergne,9
Passaic,Clifton City,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,27
Passaic,Haledon Boro,U.S. Senate,,Democratic,Robert Menendez,1957
Passaic,Haledon Boro,U.S. Senate,,Republican,Joe Kyrillos,617
Passaic,Haledon Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,7
Passaic,Haledon Boro,U.S. Senate,,Green Party,Ken Wolski,16
Passaic,Haledon Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,5
Passaic,Haledon Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,3
Passaic,Haledon Boro,U.S. Senate,,America First,Inder 'Andy' Soni,2
Passaic,Haledon Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,5
Passaic,Haledon Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,6
Passaic,Haledon Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,0
Passaic,Haledon Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,3
Passaic,Hawthorne Boro,U.S. Senate,,Democratic,Robert Menendez,3980
Passaic,Hawthorne Boro,U.S. Senate,,Republican,Joe Kyrillos,3530
Passaic,Hawthorne Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,38
Passaic,Hawthorne Boro,U.S. Senate,,Green Party,Ken Wolski,47
Passaic,Hawthorne Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,8
Passaic,Hawthorne Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,7
Passaic,Hawthorne Boro,U.S. Senate,,America First,Inder 'Andy' Soni,8
Passaic,Hawthorne Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,5
Passaic,Hawthorne Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,17
Passaic,Hawthorne Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,2
Passaic,Hawthorne Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,5
Passaic,Little FallsTwp.,U.S. Senate,,Democratic,Robert Menendez,2797
Passaic,Little FallsTwp.,U.S. Senate,,Republican,Joe Kyrillos,2381
Passaic,Little FallsTwp.,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,31
Passaic,Little FallsTwp.,U.S. Senate,,Green Party,Ken Wolski,36
Passaic,Little FallsTwp.,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,16
Passaic,Little FallsTwp.,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,5
Passaic,Little FallsTwp.,U.S. Senate,,America First,Inder 'Andy' Soni,2
Passaic,Little FallsTwp.,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,3
Passaic,Little FallsTwp.,U.S. Senate,,Socialist Party USA,Gregory Pason,13
Passaic,Little FallsTwp.,U.S. Senate,,Independent,Eugene Martin Lavergne,1
Passaic,Little FallsTwp.,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,8
Passaic,North Haledon Boro,U.S. Senate,,Democratic,Robert Menendez,1463
Passaic,North Haledon Boro,U.S. Senate,,Republican,Joe Kyrillos,2592
Passaic,North Haledon Boro,U.S. Senate,,Libertarian Party,Kenneth R. Kaplan,13
Passaic,North Haledon Boro,U.S. Senate,,Green Party,Ken Wolski,28
Passaic,North Haledon Boro,U.S. Senate,,Jersey Strong Independents,Gwen Diakos,8
Passaic,North Haledon Boro,U.S. Senate,,Totally Independent Candidate,J. David Dranikoff,4
Passaic,North Haledon Boro,U.S. Senate,,America First,Inder 'Andy' Soni,4
Passaic,North Haledon Boro,U.S. Senate,,Responsibility Fairness Integrity,Robert 'Turk' Turkavage,3
Passaic,North Haledon Boro,U.S. Senate,,Socialist Party USA,Gregory Pason,10
Passaic,North Haledon Boro,U.S. Senate,,Independent,Eugene Martin Lavergne,1
Passaic,North Haledon Boro,U.S. Senate,,Reform Nation,Daryl Mikell Brooks,2
