county,precinct,office,district,candidate,party,votes,election_day,mail,military,provisional,emergency
Sussex,0017 SANDYSTON TWP,U.S. Senate,,Under Votes,,22,0,22,0,0,0
Sussex,0017 SANDYSTON TWP,U.S. House,5,Josh Gottheimer,DEM,429,0,419,0,10,0
Sussex,0017 SANDYSTON TWP,U.S. House,5,Frank T. Pallotta,REP,767,0,756,1,10,0
Sussex,0017 SANDYSTON TWP,U.S. House,5,Louis A. Vellucci,AV,17,0,17,0,0,0
Sussex,0017 SANDYSTON TWP,U.S. House,5,Write-ins,,2,0,2,0,0,0
Sussex,0017 SANDYSTON TWP,U.S. House,5,Over Votes,,2,0,2,0,0,0
Sussex,0017 SANDYSTON TWP,U.S. House,5,Under Votes,,22,0,22,0,0,0
Sussex,0017 SANDYSTON TWP,FREEHOLDER,,Robert J. Slockbower,DEM,379,0,370,0,9,0
Sussex,0017 SANDYSTON TWP,FREEHOLDER,,Herbert J. Yardley,REP,799,0,787,1,11,0
Sussex,0017 SANDYSTON TWP,FREEHOLDER,,Write-ins,,3,0,3,0,0,0
Sussex,0017 SANDYSTON TWP,FREEHOLDER,,Over Votes,,2,0,2,0,0,0
Sussex,0017 SANDYSTON TWP,FREEHOLDER,,Under Votes,,56,0,56,0,0,0
Sussex,0017 SANDYSTON TWP,SANDYSTON TWP COMMITTEE,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0017 SANDYSTON TWP,SANDYSTON TWP COMMITTEE,,George B. Harper Jr.,REP,996,0,979,1,16,0
Sussex,0017 SANDYSTON TWP,SANDYSTON TWP COMMITTEE,,Write-ins,,35,0,34,0,1,0
Sussex,0017 SANDYSTON TWP,SANDYSTON TWP COMMITTEE,,Over Votes,,0,0,0,0,0,0
Sussex,0017 SANDYSTON TWP,SANDYSTON TWP COMMITTEE,,Under Votes,,208,0,205,0,3,0
Sussex,0017 SANDYSTON TWP,KITTATINNY/SANDYSTON REGIONAL HS BOE,,Robert Greene,,987,0,970,0,17,0
Sussex,0017 SANDYSTON TWP,KITTATINNY/SANDYSTON REGIONAL HS BOE,,Write-ins,,9,0,9,0,0,0
Sussex,0017 SANDYSTON TWP,KITTATINNY/SANDYSTON REGIONAL HS BOE,,Over Votes,,0,0,0,0,0,0
Sussex,0017 SANDYSTON TWP,KITTATINNY/SANDYSTON REGIONAL HS BOE,,Under Votes,,243,0,239,1,3,0
Sussex,0017 SANDYSTON TWP,SANDYSTON- WLPK BOE MEMBER/SANDYSTON,,Colleen D. Hewitt,,864,0,852,0,12,0
Sussex,0017 SANDYSTON TWP,SANDYSTON- WLPK BOE MEMBER/SANDYSTON,,Jo-Ann A. Williamson,,823,0,814,0,9,0
Sussex,0017 SANDYSTON TWP,SANDYSTON- WLPK BOE MEMBER/SANDYSTON,,Write-ins,,29,0,27,0,2,0
Sussex,0017 SANDYSTON TWP,SANDYSTON- WLPK BOE MEMBER/SANDYSTON,,Over Votes,,0,0,0,0,0,0
Sussex,0017 SANDYSTON TWP,SANDYSTON- WLPK BOE MEMBER/SANDYSTON,,Under Votes,,762,0,743,2,17,0
Sussex,0017 SANDYSTON TWP,AMENDMENT TO LEGALIZE MARIJUANA,,YES,,798,0,783,0,15,0
Sussex,0017 SANDYSTON TWP,AMENDMENT TO LEGALIZE MARIJUANA,,NO,,428,0,422,1,5,0
Sussex,0017 SANDYSTON TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Over Votes,,1,0,1,0,0,0
Sussex,0017 SANDYSTON TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Under Votes,,12,0,12,0,0,0
Sussex,0017 SANDYSTON TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,YES,,938,0,921,1,16,0
Sussex,0017 SANDYSTON TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,NO,,271,0,268,0,3,0
Sussex,0017 SANDYSTON TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Over Votes,,1,0,1,0,0,0
Sussex,0017 SANDYSTON TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Under Votes,,29,0,28,0,1,0
Sussex,0017 SANDYSTON TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,YES,,552,0,541,0,11,0
Sussex,0017 SANDYSTON TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,NO,,624,0,617,1,6,0
Sussex,0017 SANDYSTON TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Over Votes,,0,0,0,0,0,0
Sussex,0017 SANDYSTON TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Under Votes,,63,0,60,0,3,0
Sussex,0018 SPARTA TWP,Registered Voters,,,,16387,,,,,
Sussex,0018 SPARTA TWP,Ballots Cast,,,,12983,0,12688,9,286,0
Sussex,0018 SPARTA TWP,President,,Biden / Harris,DEM,5716,0,5603,7,106,0
Sussex,0018 SPARTA TWP,President,,Trump / Pence,REP,6884,0,6713,1,170,0
Sussex,0018 SPARTA TWP,President,,La Riva / Freeman,SAL,15,0,15,0,0,0
Sussex,0018 SPARTA TWP,President,,Blankenship / Mohr,CST,18,0,18,0,0,0
Sussex,0018 SPARTA TWP,President,,Jorgensen / Cohen,LIB,136,0,131,0,5,0
Sussex,0018 SPARTA TWP,President,,Hammons / Bodenstab,UPA,14,0,14,0,0,0
Sussex,0018 SPARTA TWP,President,,Hawkins / Walker,GRN,38,0,37,0,1,0
Sussex,0018 SPARTA TWP,President,,De La Fuente / Richardson,ALL,10,0,10,0,0,0
Sussex,0018 SPARTA TWP,President,,Write-ins,,69,0,66,1,2,0
Sussex,0018 SPARTA TWP,President,,Over Votes,,23,0,22,0,1,0
Sussex,0018 SPARTA TWP,President,,Under Votes,,61,0,60,0,1,0
Sussex,0018 SPARTA TWP,U.S. Senate,,Cory Booker,DEM,5369,0,5263,7,99,0
Sussex,0018 SPARTA TWP,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,7004,0,6839,1,164,0
Sussex,0018 SPARTA TWP,U.S. Senate,,Madelyn R. Hoffman,GRN,172,0,167,0,5,0
Sussex,0018 SPARTA TWP,U.S. Senate,,Veronica Fernandez,OBF,76,0,73,0,3,0
Sussex,0018 SPARTA TWP,U.S. Senate,,Daniel Burke,LWR,18,0,17,0,1,0
Sussex,0018 SPARTA TWP,U.S. Senate,,Write-ins,,15,0,12,1,2,0
Sussex,0018 SPARTA TWP,U.S. Senate,,Over Votes,,12,0,11,0,1,0
Sussex,0018 SPARTA TWP,U.S. Senate,,Under Votes,,318,0,307,0,11,0
Sussex,0018 SPARTA TWP,U.S. House,11,Mikie Sherrill,DEM,5570,0,5469,6,95,0
Sussex,0018 SPARTA TWP,U.S. House,11,Rosemary Becchi,REP,7008,0,6834,2,172,0
Sussex,0018 SPARTA TWP,U.S. House,11,Write-ins,,24,0,22,1,1,0
Sussex,0018 SPARTA TWP,U.S. House,11,Over Votes,,12,0,9,0,3,0
Sussex,0018 SPARTA TWP,U.S. House,11,Under Votes,,369,0,354,0,15,0
Sussex,0018 SPARTA TWP,FREEHOLDER,,Robert J. Slockbower,DEM,4729,0,4638,4,87,0
Sussex,0018 SPARTA TWP,FREEHOLDER,,Herbert J. Yardley,REP,7390,0,7214,3,173,0
Sussex,0018 SPARTA TWP,FREEHOLDER,,Write-ins,,38,0,36,0,2,0
Sussex,0018 SPARTA TWP,FREEHOLDER,,Over Votes,,11,0,9,0,2,0
Sussex,0018 SPARTA TWP,FREEHOLDER,,Under Votes,,816,0,792,2,22,0
Sussex,0018 SPARTA TWP,SPARTA TWP COUNCIL,,Joshua Hertzberg,CTC,6325,0,6199,5,121,0
Sussex,0018 SPARTA TWP,SPARTA TWP COUNCIL,,Christine Quinn,CTC,6942,0,6786,6,150,0
Sussex,0018 SPARTA TWP,SPARTA TWP COUNCIL,,Bill Greenlaw,LWR,3854,0,3785,0,69,0
Sussex,0018 SPARTA TWP,SPARTA TWP COUNCIL,,Dean Blumetti,WFY,3627,0,3561,0,66,0
Sussex,0018 SPARTA TWP,SPARTA TWP COUNCIL,,Write-ins,,118,0,114,0,4,0
Sussex,0018 SPARTA TWP,SPARTA TWP COUNCIL,,Over Votes,,40,0,36,0,4,0
Sussex,0018 SPARTA TWP,SPARTA TWP COUNCIL,,Under Votes,,5060,0,4895,7,158,0
Sussex,0018 SPARTA TWP,SPARTA TWP BOE MEMBER 3YR,,Christa Sorensen,,5980,0,5859,4,117,0
Sussex,0018 SPARTA TWP,SPARTA TWP BOE MEMBER 3YR,,Michael J. McGovern,,7016,0,6860,3,153,0
Sussex,0018 SPARTA TWP,SPARTA TWP BOE MEMBER 3YR,,Robert R. Zywicki,,6611,0,6476,2,133,0
Sussex,0018 SPARTA TWP,SPARTA TWP BOE MEMBER 3YR,,Richard Snellings,,5101,0,4998,0,103,0
Sussex,0018 SPARTA TWP,SPARTA TWP BOE MEMBER 3YR,,Joanne Hoover,,2704,0,2653,2,49,0
Sussex,0018 SPARTA TWP,SPARTA TWP BOE MEMBER 3YR,,Write-ins,,330,0,317,1,12,0
Sussex,0018 SPARTA TWP,SPARTA TWP BOE MEMBER 3YR,,Over Votes,,96,0,87,0,9,0
Sussex,0018 SPARTA TWP,SPARTA TWP BOE MEMBER 3YR,,Under Votes,,11111,0,10814,15,282,0
Sussex,0018 SPARTA TWP,SPARTA TWP BOE MEMBER 1YR,,Vanessa Serrano,,8372,0,8173,5,194,0
Sussex,0018 SPARTA TWP,SPARTA TWP BOE MEMBER 1YR,,Write-ins,,344,0,338,1,5,0
Sussex,0018 SPARTA TWP,SPARTA TWP BOE MEMBER 1YR,,Over Votes,,10,0,9,0,1,0
Sussex,0018 SPARTA TWP,SPARTA TWP BOE MEMBER 1YR,,Under Votes,,4257,0,4168,3,86,0
Sussex,0018 SPARTA TWP,AMENDMENT TO LEGALIZE MARIJUANA,,YES,,8285,0,8092,7,186,0
Sussex,0018 SPARTA TWP,AMENDMENT TO LEGALIZE MARIJUANA,,NO,,4320,0,4234,1,85,0
Sussex,0018 SPARTA TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Over Votes,,5,0,5,0,0,0
Sussex,0018 SPARTA TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Under Votes,,373,0,357,1,15,0
Sussex,0018 SPARTA TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,YES,,9314,0,9083,7,224,0
Sussex,0018 SPARTA TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,NO,,3109,0,3067,0,42,0
Sussex,0018 SPARTA TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Over Votes,,10,0,10,0,0,0
Sussex,0018 SPARTA TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Under Votes,,550,0,528,2,20,0
Sussex,0018 SPARTA TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,YES,,6464,0,6307,4,153,0
Sussex,0018 SPARTA TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,NO,,5467,0,5360,3,104,0
Sussex,0018 SPARTA TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Over Votes,,10,0,10,0,0,0
Sussex,0018 SPARTA TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Under Votes,,1042,0,1011,2,29,0
Sussex,0019 STANHOPE BORO,Registered Voters,,,,2818,,,,,
Sussex,0019 STANHOPE BORO,Ballots Cast,,,,2170,0,2084,5,81,0
Sussex,0019 STANHOPE BORO,President,,Biden / Harris,DEM,1032,0,995,1,36,0
Sussex,0019 STANHOPE BORO,President,,Trump / Pence,REP,1067,0,1021,4,42,0
Sussex,0019 STANHOPE BORO,President,,La Riva / Freeman,SAL,1,0,1,0,0,0
Sussex,0019 STANHOPE BORO,President,,Blankenship / Mohr,CST,4,0,4,0,0,0
Sussex,0019 STANHOPE BORO,President,,Jorgensen / Cohen,LIB,27,0,27,0,0,0
Sussex,0019 STANHOPE BORO,President,,Hammons / Bodenstab,UPA,3,0,3,0,0,0
Sussex,0019 STANHOPE BORO,President,,Hawkins / Walker,GRN,9,0,8,0,1,0
Sussex,0019 STANHOPE BORO,President,,De La Fuente / Richardson,ALL,1,0,1,0,0,0
Sussex,0019 STANHOPE BORO,President,,Write-ins,,20,0,19,0,1,0
Sussex,0019 STANHOPE BORO,President,,Over Votes,,1,0,1,0,0,0
Sussex,0019 STANHOPE BORO,President,,Under Votes,,5,0,4,0,1,0
Sussex,0019 STANHOPE BORO,U.S. Senate,,Cory Booker,DEM,994,0,961,0,33,0
Sussex,0019 STANHOPE BORO,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,1038,0,994,5,39,0
Sussex,0019 STANHOPE BORO,U.S. Senate,,Madelyn R. Hoffman,GRN,43,0,40,0,3,0
Sussex,0019 STANHOPE BORO,U.S. Senate,,Veronica Fernandez,OBF,18,0,17,0,1,0
Sussex,0019 STANHOPE BORO,U.S. Senate,,Daniel Burke,LWR,8,0,7,0,1,0
Sussex,0019 STANHOPE BORO,U.S. Senate,,Write-ins,,3,0,3,0,0,0
Sussex,0019 STANHOPE BORO,U.S. Senate,,Over Votes,,3,0,3,0,0,0
Sussex,0019 STANHOPE BORO,U.S. Senate,,Under Votes,,63,0,59,0,4,0
Sussex,0019 STANHOPE BORO,U.S. House,11,Mikie Sherrill,DEM,1012,0,970,2,40,0
Sussex,0019 STANHOPE BORO,U.S. House,11,Rosemary Becchi,REP,1091,0,1049,3,39,0
Sussex,0019 STANHOPE BORO,U.S. House,11,Write-ins,,2,0,2,0,0,0
Sussex,0019 STANHOPE BORO,U.S. House,11,Over Votes,,2,0,2,0,0,0
Sussex,0019 STANHOPE BORO,U.S. House,11,Under Votes,,63,0,61,0,2,0
Sussex,0019 STANHOPE BORO,FREEHOLDER,,Robert J. Slockbower,DEM,882,0,851,0,31,0
Sussex,0019 STANHOPE BORO,FREEHOLDER,,Herbert J. Yardley,REP,1125,0,1075,5,45,0
Sussex,0019 STANHOPE BORO,FREEHOLDER,,Write-ins,,8,0,8,0,0,0
Sussex,0019 STANHOPE BORO,FREEHOLDER,,Over Votes,,5,0,5,0,0,0
Sussex,0019 STANHOPE BORO,FREEHOLDER,,Under Votes,,150,0,145,0,5,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO COUNCIL 3YR,,Anthony J. Riccardi,DEM,1055,0,1017,1,37,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO COUNCIL 3YR,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO COUNCIL 3YR,,Thomas Romano,REP,1168,0,1125,3,40,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO COUNCIL 3YR,,Carmen Pico,REP,1003,0,971,3,29,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO COUNCIL 3YR,,Write-ins,,48,0,47,0,1,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO COUNCIL 3YR,,Over Votes,,2,0,2,0,0,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO COUNCIL 3YR,,Under Votes,,1064,0,1006,3,55,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO COUNCIL 1YR,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO COUNCIL 1YR,,Eugene Wronko,REP,1499,0,1426,5,68,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO COUNCIL 1YR,,Write-ins,,98,0,95,0,3,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO COUNCIL 1YR,,Over Votes,,4,0,4,0,0,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO COUNCIL 1YR,,Under Votes,,569,0,559,0,10,0
Sussex,0019 STANHOPE BORO,LENAPE VLY/STANHOPE REGIONAL HS BOE,,Najib Iftikhar,,401,0,390,0,11,0
Sussex,0019 STANHOPE BORO,LENAPE VLY/STANHOPE REGIONAL HS BOE,,Sherry Fehir,,1373,0,1311,5,57,0
Sussex,0019 STANHOPE BORO,LENAPE VLY/STANHOPE REGIONAL HS BOE,,Write-ins,,13,0,13,0,0,0
Sussex,0019 STANHOPE BORO,LENAPE VLY/STANHOPE REGIONAL HS BOE,,Over Votes,,6,0,5,0,1,0
Sussex,0019 STANHOPE BORO,LENAPE VLY/STANHOPE REGIONAL HS BOE,,Under Votes,,377,0,365,0,12,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO BOE MEMBER,,Mattia Scharfstein,,1395,0,1348,3,44,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO BOE MEMBER,,Kenia Choquette,,1352,0,1301,4,47,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO BOE MEMBER,,Write-ins,,60,0,58,0,2,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO BOE MEMBER,,Over Votes,,4,0,4,0,0,0
Sussex,0019 STANHOPE BORO,STANHOPE BORO BOE MEMBER,,Under Votes,,1529,0,1457,3,69,0
Sussex,0019 STANHOPE BORO,AMENDMENT TO LEGALIZE MARIJUANA,,YES,,1510,0,1448,4,58,0
Sussex,0019 STANHOPE BORO,AMENDMENT TO LEGALIZE MARIJUANA,,NO,,591,0,576,1,14,0
Sussex,0019 STANHOPE BORO,AMENDMENT TO LEGALIZE MARIJUANA,,Over Votes,,3,0,3,0,0,0
Sussex,0019 STANHOPE BORO,AMENDMENT TO LEGALIZE MARIJUANA,,Under Votes,,66,0,57,0,9,0
Sussex,0019 STANHOPE BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,YES,,1588,0,1521,5,62,0
Sussex,0019 STANHOPE BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,NO,,496,0,484,0,12,0
Sussex,0019 STANHOPE BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Over Votes,,1,0,1,0,0,0
Sussex,0019 STANHOPE BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Under Votes,,85,0,78,0,7,0
Sussex,0019 STANHOPE BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,YES,,1187,0,1136,4,47,0
Sussex,0019 STANHOPE BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,NO,,804,0,782,1,21,0
Sussex,0019 STANHOPE BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Over Votes,,1,0,1,0,0,0
Sussex,0019 STANHOPE BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Under Votes,,178,0,165,0,13,0
Sussex,0020 STILLWATER TWP,Registered Voters,,,,3341,,,,,
Sussex,0020 STILLWATER TWP,Ballots Cast,,,,2667,1,2609,2,55,0
Sussex,0020 STILLWATER TWP,President,,Biden / Harris,DEM,1003,0,978,2,23,0
Sussex,0020 STILLWATER TWP,President,,Trump / Pence,REP,1572,1,1542,0,29,0
Sussex,0020 STILLWATER TWP,President,,La Riva / Freeman,SAL,3,0,3,0,0,0
Sussex,0020 STILLWATER TWP,President,,Blankenship / Mohr,CST,2,0,2,0,0,0
Sussex,0020 STILLWATER TWP,President,,Jorgensen / Cohen,LIB,37,0,35,0,2,0
Sussex,0020 STILLWATER TWP,President,,Hammons / Bodenstab,UPA,4,0,4,0,0,0
Sussex,0020 STILLWATER TWP,President,,Hawkins / Walker,GRN,15,0,15,0,0,0
Sussex,0020 STILLWATER TWP,President,,De La Fuente / Richardson,ALL,0,0,0,0,0,0
Sussex,0020 STILLWATER TWP,President,,Write-ins,,12,0,12,0,0,0
Sussex,0020 STILLWATER TWP,President,,Over Votes,,3,0,3,0,0,0
Sussex,0020 STILLWATER TWP,President,,Under Votes,,16,0,15,0,1,0
Sussex,0020 STILLWATER TWP,U.S. Senate,,Cory Booker,DEM,998,0,972,2,24,0
Sussex,0020 STILLWATER TWP,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,1536,1,1510,0,25,0
Sussex,0020 STILLWATER TWP,U.S. Senate,,Madelyn R. Hoffman,GRN,47,0,42,0,5,0
Sussex,0020 STILLWATER TWP,U.S. Senate,,Veronica Fernandez,OBF,15,0,15,0,0,0
Sussex,0020 STILLWATER TWP,U.S. Senate,,Daniel Burke,LWR,2,0,2,0,0,0
Sussex,0020 STILLWATER TWP,U.S. Senate,,Write-ins,,7,0,7,0,0,0
Sussex,0020 STILLWATER TWP,U.S. Senate,,Over Votes,,1,0,1,0,0,0
Sussex,0020 STILLWATER TWP,U.S. Senate,,Under Votes,,61,0,60,0,1,0
Sussex,0020 STILLWATER TWP,U.S. House,5,Josh Gottheimer,DEM,1059,0,1035,2,22,0
Sussex,0020 STILLWATER TWP,U.S. House,5,Frank T. Pallotta,REP,1506,1,1479,0,26,0
Sussex,0020 STILLWATER TWP,U.S. House,5,Louis A. Vellucci,AV,38,0,33,0,5,0
Sussex,0020 STILLWATER TWP,U.S. House,5,Write-ins,,6,0,6,0,0,0
Sussex,0020 STILLWATER TWP,U.S. House,5,Over Votes,,4,0,4,0,0,0
Sussex,0020 STILLWATER TWP,U.S. House,5,Under Votes,,54,0,52,0,2,0
Sussex,0020 STILLWATER TWP,FREEHOLDER,,Robert J. Slockbower,DEM,851,0,827,1,23,0
Sussex,0020 STILLWATER TWP,FREEHOLDER,,Herbert J. Yardley,REP,1687,1,1654,1,31,0
Sussex,0020 STILLWATER TWP,FREEHOLDER,,Write-ins,,17,0,17,0,0,0
Sussex,0020 STILLWATER TWP,FREEHOLDER,,Over Votes,,1,0,1,0,0,0
Sussex,0020 STILLWATER TWP,FREEHOLDER,,Under Votes,,111,0,110,0,1,0
Sussex,0020 STILLWATER TWP,STILLWATER TWP COMMITTEE,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0020 STILLWATER TWP,STILLWATER TWP COMMITTEE,,Lisa Chammings,REP,2198,1,2159,2,36,0
Sussex,0020 STILLWATER TWP,STILLWATER TWP COMMITTEE,,Write-ins,,68,0,68,0,0,0
Sussex,0020 STILLWATER TWP,STILLWATER TWP COMMITTEE,,Over Votes,,5,0,5,0,0,0
Sussex,0020 STILLWATER TWP,STILLWATER TWP COMMITTEE,,Under Votes,,396,0,377,0,19,0
Sussex,0020 STILLWATER TWP,STILLWATER TWP BOE MEMBER,,Krista Galante,,1708,1,1678,1,28,0
Sussex,0020 STILLWATER TWP,STILLWATER TWP BOE MEMBER,,Dennis DeGroat,,1737,1,1709,1,26,0
Sussex,0020 STILLWATER TWP,STILLWATER TWP BOE MEMBER,,Danielle LoCascio,,1728,1,1697,2,28,0
Sussex,0020 STILLWATER TWP,STILLWATER TWP BOE MEMBER,,Write-ins,,78,0,78,0,0,0
Sussex,0020 STILLWATER TWP,STILLWATER TWP BOE MEMBER,,Over Votes,,6,0,6,0,0,0
Sussex,0020 STILLWATER TWP,STILLWATER TWP BOE MEMBER,,Under Votes,,2744,0,2659,2,83,0
Sussex,0020 STILLWATER TWP,AMENDMENT TO LEGALIZE MARIJUANA,,YES,,1781,1,1739,2,39,0
Sussex,0020 STILLWATER TWP,AMENDMENT TO LEGALIZE MARIJUANA,,NO,,848,0,835,0,13,0
Sussex,0020 STILLWATER TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Over Votes,,2,0,2,0,0,0
Sussex,0020 STILLWATER TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Under Votes,,36,0,33,0,3,0
Sussex,0020 STILLWATER TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,YES,,1930,1,1881,2,46,0
Sussex,0020 STILLWATER TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,NO,,664,0,658,0,6,0
Sussex,0020 STILLWATER TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Over Votes,,3,0,3,0,0,0
Sussex,0020 STILLWATER TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Under Votes,,70,0,67,0,3,0
Sussex,0020 STILLWATER TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,YES,,1244,0,1215,2,27,0
Sussex,0020 STILLWATER TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,NO,,1217,1,1193,0,23,0
Sussex,0020 STILLWATER TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Over Votes,,3,0,3,0,0,0
Sussex,0020 STILLWATER TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Under Votes,,203,0,198,0,5,0
Sussex,0021 SUSSEX BORO,Registered Voters,,,,1390,,,,,
Sussex,0021 SUSSEX BORO,Ballots Cast,,,,939,0,871,0,68,0
Sussex,0021 SUSSEX BORO,President,,Biden / Harris,DEM,341,0,329,0,12,0
Sussex,0021 SUSSEX BORO,President,,Trump / Pence,REP,553,0,498,0,55,0
Sussex,0021 SUSSEX BORO,President,,La Riva / Freeman,SAL,5,0,5,0,0,0
Sussex,0021 SUSSEX BORO,President,,Blankenship / Mohr,CST,2,0,2,0,0,0
Sussex,0021 SUSSEX BORO,President,,Jorgensen / Cohen,LIB,16,0,16,0,0,0
Sussex,0021 SUSSEX BORO,President,,Hammons / Bodenstab,UPA,2,0,2,0,0,0
Sussex,0021 SUSSEX BORO,President,,Hawkins / Walker,GRN,2,0,2,0,0,0
Sussex,0021 SUSSEX BORO,President,,De La Fuente / Richardson,ALL,3,0,3,0,0,0
Sussex,0021 SUSSEX BORO,President,,Write-ins,,9,0,9,0,0,0
Sussex,0021 SUSSEX BORO,President,,Over Votes,,3,0,3,0,0,0
Sussex,0021 SUSSEX BORO,President,,Under Votes,,3,0,2,0,1,0
Sussex,0021 SUSSEX BORO,U.S. Senate,,Cory Booker,DEM,352,0,334,0,18,0
Sussex,0021 SUSSEX BORO,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,504,0,459,0,45,0
Sussex,0021 SUSSEX BORO,U.S. Senate,,Madelyn R. Hoffman,GRN,29,0,28,0,1,0
Sussex,0021 SUSSEX BORO,U.S. Senate,,Veronica Fernandez,OBF,16,0,14,0,2,0
Sussex,0021 SUSSEX BORO,U.S. Senate,,Daniel Burke,LWR,6,0,6,0,0,0
Sussex,0021 SUSSEX BORO,U.S. Senate,,Write-ins,,2,0,2,0,0,0
Sussex,0021 SUSSEX BORO,U.S. Senate,,Over Votes,,4,0,4,0,0,0
Sussex,0021 SUSSEX BORO,U.S. Senate,,Under Votes,,26,0,24,0,2,0
Sussex,0021 SUSSEX BORO,U.S. House,5,Josh Gottheimer,DEM,364,0,350,0,14,0
Sussex,0021 SUSSEX BORO,U.S. House,5,Frank T. Pallotta,REP,515,0,464,0,51,0
Sussex,0021 SUSSEX BORO,U.S. House,5,Louis A. Vellucci,AV,34,0,33,0,1,0
Sussex,0021 SUSSEX BORO,U.S. House,5,Write-ins,,4,0,4,0,0,0
Sussex,0021 SUSSEX BORO,U.S. House,5,Over Votes,,1,0,1,0,0,0
Sussex,0021 SUSSEX BORO,U.S. House,5,Under Votes,,21,0,19,0,2,0
Sussex,0021 SUSSEX BORO,FREEHOLDER,,Robert J. Slockbower,DEM,336,0,323,0,13,0
Sussex,0021 SUSSEX BORO,FREEHOLDER,,Herbert J. Yardley,REP,553,0,503,0,50,0
Sussex,0021 SUSSEX BORO,FREEHOLDER,,Write-ins,,4,0,3,0,1,0
Sussex,0021 SUSSEX BORO,FREEHOLDER,,Over Votes,,2,0,2,0,0,0
Sussex,0021 SUSSEX BORO,FREEHOLDER,,Under Votes,,44,0,40,0,4,0
Sussex,0021 SUSSEX BORO,SUSSEX BORO COUNCIL 3YR,,Siobhan Carroll,DEM,289,0,273,0,16,0
