county,precinct,office,district,candidate,party,votes,machine,mail,mail_48,federal,military,emergency,provisional
Middlesex,City of Perth Amboy 28,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,3056,11,2592,0,3,0,0,450
Middlesex,City of Perth Amboy 28,U.S. Senate,,Daniel Burke,NPC,79,0,59,0,0,0,0,20
Middlesex,City of Perth Amboy 28,U.S. Senate,,Veronica Fernandez,NPD,358,1,278,0,1,0,0,78
Middlesex,City of Perth Amboy 28,U.S. Senate,,Madelyn R. Hoffman,,105,1,86,0,0,0,0,18
Middlesex,City of Perth Amboy 28,U.S. Senate,,Write-In,,11,0,9,0,0,0,0,2
Middlesex,City of Perth Amboy 28,U.S. Senate,,Overvotes,,208,0,160,0,0,0,0,48
Middlesex,City of Perth Amboy 28,U.S. Senate,,Undervotes,,1000,20,664,0,0,0,0,316
Middlesex,City of Perth Amboy 28,U.S. House,6,Frank Pallone Jr.,DEM,11080,33,9669,0,19,0,0,1359
Middlesex,City of Perth Amboy 28,U.S. House,6,Christian Onuoha,REP,3345,11,2806,0,5,0,0,523
Middlesex,City of Perth Amboy 28,U.S. House,6,Write-In,,13,0,12,0,0,0,0,1
Middlesex,City of Perth Amboy 28,U.S. House,6,Overvotes,,63,0,57,0,0,0,0,6
Middlesex,City of Perth Amboy 28,U.S. House,6,Undervotes,,1305,21,900,0,0,0,0,384
Middlesex,Township of Piscataway 34,Registered Voters,,,,37876,,,,,,,
Middlesex,Township of Piscataway 34,Ballots Cast Total,,,,24911,12,22766,0,108,0,0,2025
Middlesex,Township of Piscataway 34,Ballots Cast Blank,,,,22,0,14,0,0,0,0,8
Middlesex,Township of Piscataway 34,President,,Joseph R. Biden,DEM,17390,7,15945,0,96,0,0,1342
Middlesex,Township of Piscataway 34,President,,Donald J. Trump,REP,6690,5,6104,0,8,0,0,573
Middlesex,Township of Piscataway 34,President,,Jo Jorgensen,NPC,159,0,145,0,1,0,0,13
Middlesex,Township of Piscataway 34,President,,Don Blankenship,NPD,20,0,17,0,1,0,0,2
Middlesex,Township of Piscataway 34,President,,Howie Hawkins,NPE,100,0,93,0,1,0,0,6
Middlesex,Township of Piscataway 34,President,,Gloria Estela La Riva,NPF,17,0,15,0,1,0,0,1
Middlesex,Township of Piscataway 34,President,,"Roque ""Rocky"" De La Fuente",NPG,9,0,9,0,0,0,0,0
Middlesex,Township of Piscataway 34,President,,Bill Hammons,NPH,10,0,10,0,0,0,0,0
Middlesex,Township of Piscataway 34,President,,Write-In,,113,0,105,0,0,0,0,8
Middlesex,Township of Piscataway 34,President,,Overvotes,,203,0,164,0,0,0,0,39
Middlesex,Township of Piscataway 34,President,,Undervotes,,200,0,159,0,0,0,0,41
Middlesex,Township of Piscataway 34,U.S. Senate,,Cory Booker,DEM,17110,6,15685,0,94,0,0,1325
Middlesex,Township of Piscataway 34,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,6413,4,5895,0,10,0,0,504
Middlesex,Township of Piscataway 34,U.S. Senate,,Daniel Burke,NPC,91,0,81,0,0,0,0,10
Middlesex,Township of Piscataway 34,U.S. Senate,,Veronica Fernandez,NPD,195,0,164,0,0,0,0,31
Middlesex,Township of Piscataway 34,U.S. Senate,,Madelyn R. Hoffman,,217,0,200,0,4,0,0,13
Middlesex,Township of Piscataway 34,U.S. Senate,,Write-In,,37,0,31,0,0,0,0,6
Middlesex,Township of Piscataway 34,U.S. Senate,,Overvotes,,162,0,133,0,0,0,0,29
Middlesex,Township of Piscataway 34,U.S. Senate,,Undervotes,,686,2,577,0,0,0,0,107
Middlesex,Township of Piscataway 34,U.S. House,6,Frank Pallone Jr.,DEM,17731,8,16294,0,96,0,0,1333
Middlesex,Township of Piscataway 34,U.S. House,6,Christian Onuoha,REP,6036,3,5505,0,11,0,0,517
Middlesex,Township of Piscataway 34,U.S. House,6,Write-In,,46,0,41,0,0,0,0,5
Middlesex,Township of Piscataway 34,U.S. House,6,Overvotes,,64,0,57,0,0,0,0,7
Middlesex,Township of Piscataway 34,U.S. House,6,Undervotes,,1034,1,869,0,1,0,0,163
Middlesex,Township of Plainsboro 38,Registered Voters,,,,14588,,,,,,,
Middlesex,Township of Plainsboro 38,Ballots Cast Total,,,,9570,8,8694,0,111,0,0,757
Middlesex,Township of Plainsboro 38,Ballots Cast Blank,,,,6,0,4,0,0,0,0,2
Middlesex,Township of Plainsboro 38,President,,Joseph R. Biden,DEM,7178,2,6588,0,103,0,0,485
Middlesex,Township of Plainsboro 38,President,,Donald J. Trump,REP,2152,6,1896,0,6,0,0,244
Middlesex,Township of Plainsboro 38,President,,Jo Jorgensen,NPC,54,0,47,0,1,0,0,6
Middlesex,Township of Plainsboro 38,President,,Don Blankenship,NPD,3,0,2,0,0,0,0,1
Middlesex,Township of Plainsboro 38,President,,Howie Hawkins,NPE,25,0,24,0,0,0,0,1
Middlesex,Township of Plainsboro 38,President,,Gloria Estela La Riva,NPF,5,0,5,0,0,0,0,0
Middlesex,Township of Plainsboro 38,President,,"Roque ""Rocky"" De La Fuente",NPG,2,0,1,0,0,0,0,1
Middlesex,Township of Plainsboro 38,President,,Bill Hammons,NPH,8,0,7,0,0,0,0,1
Middlesex,Township of Plainsboro 38,President,,Write-In,,44,0,41,0,0,0,0,3
Middlesex,Township of Plainsboro 38,President,,Overvotes,,45,0,39,0,0,0,0,6
Middlesex,Township of Plainsboro 38,President,,Undervotes,,54,0,44,0,1,0,0,9
Middlesex,Township of Plainsboro 38,U.S. Senate,,Cory Booker,DEM,6866,2,6314,0,95,0,0,455
Middlesex,Township of Plainsboro 38,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,2266,5,2007,0,8,0,0,246
Middlesex,Township of Plainsboro 38,U.S. Senate,,Daniel Burke,NPC,25,0,24,0,0,0,0,1
Middlesex,Township of Plainsboro 38,U.S. Senate,,Veronica Fernandez,NPD,56,0,47,0,0,0,0,9
Middlesex,Township of Plainsboro 38,U.S. Senate,,Madelyn R. Hoffman,,78,0,71,0,2,0,0,5
Middlesex,Township of Plainsboro 38,U.S. Senate,,Write-In,,9,0,8,0,0,0,0,1
Middlesex,Township of Plainsboro 38,U.S. Senate,,Overvotes,,53,0,48,0,0,0,0,5
Middlesex,Township of Plainsboro 38,U.S. Senate,,Undervotes,,217,1,175,0,6,0,0,35
Middlesex,Township of Plainsboro 38,U.S. House,12,Bonnie Watson Coleman,DEM,6895,2,6331,0,97,0,0,465
Middlesex,Township of Plainsboro 38,U.S. House,12,Mark Razzoli,REP,2169,5,1930,0,8,0,0,226
Middlesex,Township of Plainsboro 38,U.S. House,12,Kenneth J. Cody,NPF,26,0,24,0,0,0,0,2
Middlesex,Township of Plainsboro 38,U.S. House,12,"Edward ""NJ Weedman"" Forchion",NPG,82,0,74,0,0,0,0,8
Middlesex,Township of Plainsboro 38,U.S. House,12,Write-In,,7,0,6,0,0,0,0,1
Middlesex,Township of Plainsboro 38,U.S. House,12,Overvotes,,40,0,36,0,0,0,0,4
Middlesex,Township of Plainsboro 38,U.S. House,12,Undervotes,,351,1,293,0,6,0,0,51
Middlesex,Borough of Sayreville 39,Registered Voters,,,,30140,,,,,,,
Middlesex,Borough of Sayreville 39,Ballots Cast Total,,,,21237,23,19108,0,40,0,0,2066
Middlesex,Borough of Sayreville 39,Ballots Cast Blank,,,,22,0,15,0,0,0,0,7
Middlesex,Borough of Sayreville 39,President,,Joseph R. Biden,DEM,10965,7,9902,0,32,0,0,1024
Middlesex,Borough of Sayreville 39,President,,Donald J. Trump,REP,9624,16,8655,0,8,0,0,945
Middlesex,Borough of Sayreville 39,President,,Jo Jorgensen,NPC,158,0,150,0,0,0,0,8
Middlesex,Borough of Sayreville 39,President,,Don Blankenship,NPD,17,0,15,0,0,0,0,2
Middlesex,Borough of Sayreville 39,President,,Howie Hawkins,NPE,57,0,53,0,0,0,0,4
Middlesex,Borough of Sayreville 39,President,,Gloria Estela La Riva,NPF,7,0,7,0,0,0,0,0
Middlesex,Borough of Sayreville 39,President,,"Roque ""Rocky"" De La Fuente",NPG,9,0,8,0,0,0,0,1
Middlesex,Borough of Sayreville 39,President,,Bill Hammons,NPH,11,0,11,0,0,0,0,0
Middlesex,Borough of Sayreville 39,President,,Write-In,,52,0,44,0,0,0,0,8
Middlesex,Borough of Sayreville 39,President,,Overvotes,,154,0,122,0,0,0,0,32
Middlesex,Borough of Sayreville 39,President,,Undervotes,,183,0,141,0,0,0,0,42
Middlesex,Borough of Sayreville 39,U.S. Senate,,Cory Booker,DEM,10845,8,9780,0,32,0,0,1025
Middlesex,Borough of Sayreville 39,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,9037,14,8198,0,7,0,0,818
Middlesex,Borough of Sayreville 39,U.S. Senate,,Daniel Burke,NPC,122,0,112,0,0,0,0,10
Middlesex,Borough of Sayreville 39,U.S. Senate,,Veronica Fernandez,NPD,156,0,129,0,0,0,0,27
Middlesex,Borough of Sayreville 39,U.S. Senate,,Madelyn R. Hoffman,,173,0,153,0,0,0,0,20
Middlesex,Borough of Sayreville 39,U.S. Senate,,Write-In,,18,0,16,0,0,0,0,2
Middlesex,Borough of Sayreville 39,U.S. Senate,,Overvotes,,181,0,143,0,0,0,0,38
Middlesex,Borough of Sayreville 39,U.S. Senate,,Undervotes,,705,1,577,0,1,0,0,126
Middlesex,Borough of Sayreville 39,U.S. House,6,Frank Pallone Jr.,DEM,11638,7,10546,0,30,0,0,1055
Middlesex,Borough of Sayreville 39,U.S. House,6,Christian Onuoha,REP,8714,15,7847,0,7,0,0,845
Middlesex,Borough of Sayreville 39,U.S. House,6,Write-In,,18,0,17,0,0,0,0,1
Middlesex,Borough of Sayreville 39,U.S. House,6,Overvotes,,40,0,37,0,0,0,0,3
Middlesex,Borough of Sayreville 39,U.S. House,6,Undervotes,,827,1,661,0,3,0,0,162
Middlesex,"40 City of South Amboy, Ward 1",Registered Voters,,,,2008,,,,,,,
Middlesex,"40 City of South Amboy, Ward 1",Ballots Cast Total,,,,1377,0,1256,0,2,0,0,119
Middlesex,"40 City of South Amboy, Ward 1",Ballots Cast Blank,,,,5,0,4,0,0,0,0,1
Middlesex,"40 City of South Amboy, Ward 1",President,,Joseph R. Biden,DEM,601,0,556,0,2,0,0,43
Middlesex,"40 City of South Amboy, Ward 1",President,,Donald J. Trump,REP,729,0,662,0,0,0,0,67
Middlesex,"40 City of South Amboy, Ward 1",President,,Jo Jorgensen,NPC,9,0,7,0,0,0,0,2
Middlesex,"40 City of South Amboy, Ward 1",President,,Don Blankenship,NPD,1,0,0,0,0,0,0,1
Middlesex,"40 City of South Amboy, Ward 1",President,,Howie Hawkins,NPE,7,0,6,0,0,0,0,1
Middlesex,"40 City of South Amboy, Ward 1",President,,Gloria Estela La Riva,NPF,3,0,2,0,0,0,0,1
Middlesex,"40 City of South Amboy, Ward 1",President,,"Roque ""Rocky"" De La Fuente",NPG,1,0,1,0,0,0,0,0
Middlesex,"40 City of South Amboy, Ward 1",President,,Bill Hammons,NPH,1,0,1,0,0,0,0,0
Middlesex,"40 City of South Amboy, Ward 1",President,,Write-In,,4,0,3,0,0,0,0,1
Middlesex,"40 City of South Amboy, Ward 1",President,,Overvotes,,9,0,8,0,0,0,0,1
Middlesex,"40 City of South Amboy, Ward 1",President,,Undervotes,,12,0,10,0,0,0,0,2
Middlesex,"40 City of South Amboy, Ward 1",U.S. Senate,,Cory Booker,DEM,602,0,557,0,2,0,0,43
Middlesex,"40 City of South Amboy, Ward 1",U.S. Senate,,"Rikin ""Rik"" Mehta",REP,632,0,574,0,0,0,0,58
Middlesex,"40 City of South Amboy, Ward 1",U.S. Senate,,Daniel Burke,NPC,8,0,8,0,0,0,0,0
Middlesex,"40 City of South Amboy, Ward 1",U.S. Senate,,Veronica Fernandez,NPD,20,0,18,0,0,0,0,2
Middlesex,"40 City of South Amboy, Ward 1",U.S. Senate,,Madelyn R. Hoffman,,21,0,17,0,0,0,0,4
Middlesex,"40 City of South Amboy, Ward 1",U.S. Senate,,Write-In,,4,0,3,0,0,0,0,1
Middlesex,"40 City of South Amboy, Ward 1",U.S. Senate,,Overvotes,,13,0,12,0,0,0,0,1
Middlesex,"40 City of South Amboy, Ward 1",U.S. Senate,,Undervotes,,77,0,67,0,0,0,0,10
Middlesex,"40 City of South Amboy, Ward 1",U.S. House,6,Frank Pallone Jr.,DEM,680,0,635,0,2,0,0,43
Middlesex,"40 City of South Amboy, Ward 1",U.S. House,6,Christian Onuoha,REP,615,0,555,0,0,0,0,60
Middlesex,"40 City of South Amboy, Ward 1",U.S. House,6,Write-In,,2,0,2,0,0,0,0,0
Middlesex,"40 City of South Amboy, Ward 1",U.S. House,6,Overvotes,,2,0,1,0,0,0,0,1
Middlesex,"40 City of South Amboy, Ward 1",U.S. House,6,Undervotes,,78,0,63,0,0,0,0,15
Middlesex,"41 City of South Amboy, Ward 2",Registered Voters,,,,1937,,,,,,,
Middlesex,"41 City of South Amboy, Ward 2",Ballots Cast Total,,,,1230,1,1043,0,3,0,0,183
Middlesex,"41 City of South Amboy, Ward 2",Ballots Cast Blank,,,,0,0,0,0,0,0,0,0
Middlesex,"41 City of South Amboy, Ward 2",President,,Joseph R. Biden,DEM,607,1,515,0,3,0,0,88
Middlesex,"41 City of South Amboy, Ward 2",President,,Donald J. Trump,REP,571,0,487,0,0,0,0,84
Middlesex,"41 City of South Amboy, Ward 2",President,,Jo Jorgensen,NPC,10,0,7,0,0,0,0,3
Middlesex,"41 City of South Amboy, Ward 2",President,,Don Blankenship,NPD,0,0,0,0,0,0,0,0
Middlesex,"41 City of South Amboy, Ward 2",President,,Howie Hawkins,NPE,6,0,6,0,0,0,0,0
Middlesex,"41 City of South Amboy, Ward 2",President,,Gloria Estela La Riva,NPF,0,0,0,0,0,0,0,0
Middlesex,"41 City of South Amboy, Ward 2",President,,"Roque ""Rocky"" De La Fuente",NPG,0,0,0,0,0,0,0,0
Middlesex,"41 City of South Amboy, Ward 2",President,,Bill Hammons,NPH,1,0,1,0,0,0,0,0
Middlesex,"41 City of South Amboy, Ward 2",President,,Write-In,,9,0,9,0,0,0,0,0
Middlesex,"41 City of South Amboy, Ward 2",President,,Overvotes,,17,0,12,0,0,0,0,5
Middlesex,"41 City of South Amboy, Ward 2",President,,Undervotes,,9,0,6,0,0,0,0,3
Middlesex,"41 City of South Amboy, Ward 2",U.S. Senate,,Cory Booker,DEM,599,1,511,0,3,0,0,84
Middlesex,"41 City of South Amboy, Ward 2",U.S. Senate,,"Rikin ""Rik"" Mehta",REP,507,0,435,0,0,0,0,72
Middlesex,"41 City of South Amboy, Ward 2",U.S. Senate,,Daniel Burke,NPC,10,0,9,0,0,0,0,1
Middlesex,"41 City of South Amboy, Ward 2",U.S. Senate,,Veronica Fernandez,NPD,15,0,13,0,0,0,0,2
Middlesex,"41 City of South Amboy, Ward 2",U.S. Senate,,Madelyn R. Hoffman,,24,0,19,0,0,0,0,5
Middlesex,"41 City of South Amboy, Ward 2",U.S. Senate,,Write-In,,3,0,3,0,0,0,0,0
Middlesex,"41 City of South Amboy, Ward 2",U.S. Senate,,Overvotes,,20,0,13,0,0,0,0,7
Middlesex,"41 City of South Amboy, Ward 2",U.S. Senate,,Undervotes,,52,0,40,0,0,0,0,12
Middlesex,"41 City of South Amboy, Ward 2",U.S. House,6,Frank Pallone Jr.,DEM,660,1,567,0,3,0,0,89
Middlesex,"41 City of South Amboy, Ward 2",U.S. House,6,Christian Onuoha,REP,501,0,422,0,0,0,0,79
Middlesex,"41 City of South Amboy, Ward 2",U.S. House,6,Write-In,,1,0,1,0,0,0,0,0
Middlesex,"41 City of South Amboy, Ward 2",U.S. House,6,Overvotes,,7,0,4,0,0,0,0,3
Middlesex,"41 City of South Amboy, Ward 2",U.S. House,6,Undervotes,,61,0,49,0,0,0,0,12
Middlesex,"42 City of South Amboy, Ward 3",Registered Voters,,,,2488,,,,,,,
Middlesex,"42 City of South Amboy, Ward 3",Ballots Cast Total,,,,1723,2,1572,0,0,0,0,149
Middlesex,"42 City of South Amboy, Ward 3",Ballots Cast Blank,,,,2,0,1,0,0,0,0,1
Middlesex,"42 City of South Amboy, Ward 3",President,,Joseph R. Biden,DEM,806,0,747,0,0,0,0,59
Middlesex,"42 City of South Amboy, Ward 3",President,,Donald J. Trump,REP,855,2,776,0,0,0,0,77
Middlesex,"42 City of South Amboy, Ward 3",President,,Jo Jorgensen,NPC,14,0,10,0,0,0,0,4
Middlesex,"42 City of South Amboy, Ward 3",President,,Don Blankenship,NPD,2,0,2,0,0,0,0,0
Middlesex,"42 City of South Amboy, Ward 3",President,,Howie Hawkins,NPE,3,0,3,0,0,0,0,0
Middlesex,"42 City of South Amboy, Ward 3",President,,Gloria Estela La Riva,NPF,1,0,1,0,0,0,0,0
Middlesex,"42 City of South Amboy, Ward 3",President,,"Roque ""Rocky"" De La Fuente",NPG,0,0,0,0,0,0,0,0
Middlesex,"42 City of South Amboy, Ward 3",President,,Bill Hammons,NPH,1,0,1,0,0,0,0,0
Middlesex,"42 City of South Amboy, Ward 3",President,,Write-In,,8,0,7,0,0,0,0,1
Middlesex,"42 City of South Amboy, Ward 3",President,,Overvotes,,17,0,13,0,0,0,0,4
Middlesex,"42 City of South Amboy, Ward 3",President,,Undervotes,,16,0,12,0,0,0,0,4
Middlesex,"42 City of South Amboy, Ward 3",U.S. Senate,,Cory Booker,DEM,814,0,748,0,0,0,0,66
Middlesex,"42 City of South Amboy, Ward 3",U.S. Senate,,"Rikin ""Rik"" Mehta",REP,760,2,692,0,0,0,0,66
Middlesex,"42 City of South Amboy, Ward 3",U.S. Senate,,Daniel Burke,NPC,17,0,17,0,0,0,0,0
Middlesex,"42 City of South Amboy, Ward 3",U.S. Senate,,Veronica Fernandez,NPD,20,0,18,0,0,0,0,2
Middlesex,"42 City of South Amboy, Ward 3",U.S. Senate,,Madelyn R. Hoffman,,13,0,13,0,0,0,0,0
Middlesex,"42 City of South Amboy, Ward 3",U.S. Senate,,Write-In,,4,0,3,0,0,0,0,1
Middlesex,"42 City of South Amboy, Ward 3",U.S. Senate,,Overvotes,,23,0,21,0,0,0,0,2
Middlesex,"42 City of South Amboy, Ward 3",U.S. Senate,,Undervotes,,72,0,60,0,0,0,0,12
Middlesex,"42 City of South Amboy, Ward 3",U.S. House,6,Frank Pallone Jr.,DEM,871,0,808,0,0,0,0,63
Middlesex,"42 City of South Amboy, Ward 3",U.S. House,6,Christian Onuoha,REP,764,2,689,0,0,0,0,73
Middlesex,"42 City of South Amboy, Ward 3",U.S. House,6,Write-In,,2,0,1,0,0,0,0,1
Middlesex,"42 City of South Amboy, Ward 3",U.S. House,6,Overvotes,,0,0,0,0,0,0,0,0
Middlesex,"42 City of South Amboy, Ward 3",U.S. House,6,Undervotes,,86,0,74,0,0,0,0,12
Middlesex,Township of South Brunswick 43,Registered Voters,,,,32470,,,,,,,
Middlesex,Township of South Brunswick 43,Ballots Cast Total,,,,24176,2,22443,0,141,0,0,1590
Middlesex,Township of South Brunswick 43,Ballots Cast Blank,,,,28,0,20,0,0,0,0,8
Middlesex,Township of South Brunswick 43,President,,Joseph R. Biden,DEM,16351,1,15271,0,128,0,0,951
Middlesex,Township of South Brunswick 43,President,,Donald J. Trump,REP,7163,1,6591,0,12,0,0,559
Middlesex,Township of South Brunswick 43,President,,Jo Jorgensen,NPC,139,0,124,0,0,0,0,15
Middlesex,Township of South Brunswick 43,President,,Don Blankenship,NPD,10,0,9,0,0,0,0,1
Middlesex,Township of South Brunswick 43,President,,Howie Hawkins,NPE,88,0,78,0,1,0,0,9
Middlesex,Township of South Brunswick 43,President,,Gloria Estela La Riva,NPF,16,0,14,0,0,0,0,2
Middlesex,Township of South Brunswick 43,President,,"Roque ""Rocky"" De La Fuente",NPG,15,0,14,0,0,0,0,1
Middlesex,Township of South Brunswick 43,President,,Bill Hammons,NPH,13,0,13,0,0,0,0,0
Middlesex,Township of South Brunswick 43,President,,Write-In,,87,0,85,0,0,0,0,2
Middlesex,Township of South Brunswick 43,President,,Overvotes,,132,0,108,0,0,0,0,24
Middlesex,Township of South Brunswick 43,President,,Undervotes,,162,0,136,0,0,0,0,26
Middlesex,Township of South Brunswick 43,U.S. Senate,,Cory Booker,DEM,15714,1,14682,0,121,0,0,910
Middlesex,Township of South Brunswick 43,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,7159,1,6607,0,13,0,0,538
Middlesex,Township of South Brunswick 43,U.S. Senate,,Daniel Burke,NPC,114,0,102,0,0,0,0,12
Middlesex,Township of South Brunswick 43,U.S. Senate,,Veronica Fernandez,NPD,139,0,123,0,0,0,0,16
Middlesex,Township of South Brunswick 43,U.S. Senate,,Madelyn R. Hoffman,,241,0,218,0,4,0,0,19
Middlesex,Township of South Brunswick 43,U.S. Senate,,Write-In,,15,0,14,0,0,0,0,1
Middlesex,Township of South Brunswick 43,U.S. Senate,,Overvotes,,213,0,195,0,0,0,0,18
Middlesex,Township of South Brunswick 43,U.S. Senate,,Undervotes,,581,0,502,0,3,0,0,76
Middlesex,Township of South Brunswick 43,U.S. House,12,Bonnie Watson Coleman,DEM,15791,1,14732,0,125,0,0,933
Middlesex,Township of South Brunswick 43,U.S. House,12,Mark Razzoli,REP,7129,1,6608,0,10,0,0,510
Middlesex,Township of South Brunswick 43,U.S. House,12,Kenneth J. Cody,NPF,78,0,73,0,1,0,0,4
Middlesex,Township of South Brunswick 43,U.S. House,12,"Edward ""NJ Weedman"" Forchion",NPG,189,0,166,0,1,0,0,22
Middlesex,Township of South Brunswick 43,U.S. House,12,Write-In,,11,0,11,0,0,0,0,0
Middlesex,Township of South Brunswick 43,U.S. House,12,Overvotes,,98,0,82,0,0,0,0,16
Middlesex,Township of South Brunswick 43,U.S. House,12,Undervotes,,880,0,771,0,4,0,0,105
Middlesex,Borough of South Plainfield 44,Registered Voters,,,,17171,,,,,,,
Middlesex,Borough of South Plainfield 44,Ballots Cast Total,,,,12523,17,11599,0,30,0,0,877
Middlesex,Borough of South Plainfield 44,Ballots Cast Blank,,,,12,0,4,0,0,0,0,8
Middlesex,Borough of South Plainfield 44,President,,Joseph R. Biden,DEM,6648,7,6155,0,26,0,0,460
Middlesex,Borough of South Plainfield 44,President,,Donald J. Trump,REP,5446,9,5086,0,3,0,0,348
Middlesex,Borough of South Plainfield 44,President,,Jo Jorgensen,NPC,106,1,94,0,0,0,0,11
Middlesex,Borough of South Plainfield 44,President,,Don Blankenship,NPD,9,0,8,0,0,0,0,1
Middlesex,Borough of South Plainfield 44,President,,Howie Hawkins,NPE,46,0,43,0,0,0,0,3
Middlesex,Borough of South Plainfield 44,President,,Gloria Estela La Riva,NPF,12,0,10,0,0,0,0,2
Middlesex,Borough of South Plainfield 44,President,,"Roque ""Rocky"" De La Fuente",NPG,5,0,5,0,0,0,0,0
Middlesex,Borough of South Plainfield 44,President,,Bill Hammons,NPH,10,0,10,0,0,0,0,0
Middlesex,Borough of South Plainfield 44,President,,Write-In,,42,0,41,0,0,0,0,1
Middlesex,Borough of South Plainfield 44,President,,Overvotes,,88,0,66,0,0,0,0,22
Middlesex,Borough of South Plainfield 44,President,,Undervotes,,111,0,81,0,1,0,0,29
Middlesex,Borough of South Plainfield 44,U.S. Senate,,Cory Booker,DEM,6625,6,6132,0,23,0,0,464
Middlesex,Borough of South Plainfield 44,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,5139,7,4819,0,4,0,0,309
Middlesex,Borough of South Plainfield 44,U.S. Senate,,Daniel Burke,NPC,71,0,66,0,0,0,0,5
Middlesex,Borough of South Plainfield 44,U.S. Senate,,Veronica Fernandez,NPD,83,0,73,0,0,0,0,10
Middlesex,Borough of South Plainfield 44,U.S. Senate,,Madelyn R. Hoffman,,105,0,98,0,2,0,0,5
Middlesex,Borough of South Plainfield 44,U.S. Senate,,Write-In,,8,0,7,0,0,0,0,1
Middlesex,Borough of South Plainfield 44,U.S. Senate,,Overvotes,,86,0,70,0,0,0,0,16
Middlesex,Borough of South Plainfield 44,U.S. Senate,,Undervotes,,406,4,334,0,1,0,0,67
Middlesex,Borough of South Plainfield 44,U.S. House,6,Frank Pallone Jr.,DEM,6840,6,6344,0,24,0,0,466
Middlesex,Borough of South Plainfield 44,U.S. House,6,Christian Onuoha,REP,5084,6,4756,0,5,0,0,317
Middlesex,Borough of South Plainfield 44,U.S. House,6,Write-In,,12,0,11,0,0,0,0,1
Middlesex,Borough of South Plainfield 44,U.S. House,6,Overvotes,,22,0,17,0,0,0,0,5
Middlesex,Borough of South Plainfield 44,U.S. House,6,Undervotes,,565,5,471,0,1,0,0,88
Middlesex,Borough of South River 45,Registered Voters,,,,9315,,,,,,,
Middlesex,Borough of South River 45,Ballots Cast Total,,,,6323,15,5683,0,9,0,0,616
Middlesex,Borough of South River 45,Ballots Cast Blank,,,,11,0,8,0,0,0,0,3
Middlesex,Borough of South River 45,President,,Joseph R. Biden,DEM,3094,4,2795,0,7,0,0,288
Middlesex,Borough of South River 45,President,,Donald J. Trump,REP,3019,10,2712,0,2,0,0,295
Middlesex,Borough of South River 45,President,,Jo Jorgensen,NPC,31,0,27,0,0,0,0,4
Middlesex,Borough of South River 45,President,,Don Blankenship,NPD,8,0,8,0,0,0,0,0
Middlesex,Borough of South River 45,President,,Howie Hawkins,NPE,33,1,28,0,0,0,0,4
Middlesex,Borough of South River 45,President,,Gloria Estela La Riva,NPF,6,0,6,0,0,0,0,0
Middlesex,Borough of South River 45,President,,"Roque ""Rocky"" De La Fuente",NPG,2,0,2,0,0,0,0,0
Middlesex,Borough of South River 45,President,,Bill Hammons,NPH,0,0,0,0,0,0,0,0
Middlesex,Borough of South River 45,President,,Write-In,,21,0,21,0,0,0,0,0
Middlesex,Borough of South River 45,President,,Overvotes,,46,0,36,0,0,0,0,10
Middlesex,Borough of South River 45,President,,Undervotes,,63,0,48,0,0,0,0,15
Middlesex,Borough of South River 45,U.S. Senate,,Cory Booker,DEM,3080,4,2782,0,7,0,0,287
Middlesex,Borough of South River 45,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,2803,9,2536,0,2,0,0,256
Middlesex,Borough of South River 45,U.S. Senate,,Daniel Burke,NPC,29,0,27,0,0,0,0,2
Middlesex,Borough of South River 45,U.S. Senate,,Veronica Fernandez,NPD,79,1,69,0,0,0,0,9
Middlesex,Borough of South River 45,U.S. Senate,,Madelyn R. Hoffman,,76,0,64,0,0,0,0,12
Middlesex,Borough of South River 45,U.S. Senate,,Write-In,,4,0,4,0,0,0,0,0
Middlesex,Borough of South River 45,U.S. Senate,,Overvotes,,39,0,29,0,0,0,0,10
Middlesex,Borough of South River 45,U.S. Senate,,Undervotes,,213,1,172,0,0,0,0,40
Middlesex,Borough of South River 45,U.S. House,12,Bonnie Watson Coleman,DEM,3009,3,2719,0,7,0,0,280
Middlesex,Borough of South River 45,U.S. House,12,Mark Razzoli,REP,2893,11,2603,0,2,0,0,277
Middlesex,Borough of South River 45,U.S. House,12,Kenneth J. Cody,NPF,22,0,21,0,0,0,0,1
Middlesex,Borough of South River 45,U.S. House,12,"Edward ""NJ Weedman"" Forchion",NPG,59,0,55,0,0,0,0,4
Middlesex,Borough of South River 45,U.S. House,12,Write-In,,3,0,3,0,0,0,0,0
Middlesex,Borough of South River 45,U.S. House,12,Overvotes,,41,0,34,0,0,0,0,7
Middlesex,Borough of South River 45,U.S. House,12,Undervotes,,296,1,248,0,0,0,0,47
Middlesex,Borough of Spotswood 46,Registered Voters,,,,6102,,,,,,,
Middlesex,Borough of Spotswood 46,Ballots Cast Total,,,,4530,0,4245,0,8,0,0,277
Middlesex,Borough of Spotswood 46,Ballots Cast Blank,,,,1,0,0,0,0,0,0,1
Middlesex,Borough of Spotswood 46,President,,Joseph R. Biden,DEM,1821,0,1711,0,8,0,0,102
