county,municipality,office,district,party,candidate,votes
Atlantic,Provisional Ballots,General Assembly,8,Independent,Robert Edward Forchion Jr.,1
Burlington,Eastampton Twp.,General Assembly,8,Democratic,Scott Rudder,412
Burlington,Eastampton Twp.,General Assembly,8,Republican,Christopher J. Brown,430
Burlington,Eastampton Twp.,General Assembly,8,Democratic,Anita Lovely,332
Burlington,Eastampton Twp.,General Assembly,8,Democratic,Pamela A. Finnerty,325
Burlington,Eastampton Twp.,General Assembly,8,Independent,Robert Edward Forchion Jr.,30
Burlington,Evesham Twp.,General Assembly,8,Democratic,Scott Rudder,3769
Burlington,Evesham Twp.,General Assembly,8,Republican,Christopher J. Brown,3766
Burlington,Evesham Twp.,General Assembly,8,Democratic,Anita Lovely,2036
Burlington,Evesham Twp.,General Assembly,8,Democratic,Pamela A. Finnerty,2143
Burlington,Evesham Twp.,General Assembly,8,Independent,Robert Edward Forchion Jr.,239
Burlington,Hainesport Twp.,General Assembly,8,Democratic,Scott Rudder,823
Burlington,Hainesport Twp.,General Assembly,8,Republican,Christopher J. Brown,834
Burlington,Hainesport Twp.,General Assembly,8,Democratic,Anita Lovely,407
Burlington,Hainesport Twp.,General Assembly,8,Democratic,Pamela A. Finnerty,423
Burlington,Hainesport Twp.,General Assembly,8,Independent,Robert Edward Forchion Jr.,43
Burlington,Lumberton Twp.,General Assembly,8,Democratic,Scott Rudder,979
Burlington,Lumberton Twp.,General Assembly,8,Republican,Christopher J. Brown,997
Burlington,Lumberton Twp.,General Assembly,8,Democratic,Anita Lovely,846
Burlington,Lumberton Twp.,General Assembly,8,Democratic,Pamela A. Finnerty,811
Burlington,Lumberton Twp.,General Assembly,8,Independent,Robert Edward Forchion Jr.,73
Burlington,Mansfield Twp.,General Assembly,8,Democratic,Scott Rudder,1051
Burlington,Mansfield Twp.,General Assembly,8,Republican,Christopher J. Brown,1081
Burlington,Mansfield Twp.,General Assembly,8,Democratic,Anita Lovely,655
Burlington,Mansfield Twp.,General Assembly,8,Democratic,Pamela A. Finnerty,630
Burlington,Mansfield Twp.,General Assembly,8,Independent,Robert Edward Forchion Jr.,62
Burlington,Medford Lakes Boro,General Assembly,8,Democratic,Scott Rudder,463
Burlington,Medford Lakes Boro,General Assembly,8,Republican,Christopher J. Brown,451
Burlington,Medford Lakes Boro,General Assembly,8,Democratic,Anita Lovely,245
Burlington,Medford Lakes Boro,General Assembly,8,Democratic,Pamela A. Finnerty,258
Burlington,Medford Lakes Boro,General Assembly,8,Independent,Robert Edward Forchion Jr.,38
Burlington,Medford Twp.,General Assembly,8,Democratic,Scott Rudder,3052
Burlington,Medford Twp.,General Assembly,8,Republican,Christopher J. Brown,2982
Burlington,Medford Twp.,General Assembly,8,Democratic,Anita Lovely,1428
Burlington,Medford Twp.,General Assembly,8,Democratic,Pamela A. Finnerty,1521
Burlington,Medford Twp.,General Assembly,8,Independent,Robert Edward Forchion Jr.,277
Burlington,Mount Holly Twp.,General Assembly,8,Democratic,Scott Rudder,602
Burlington,Mount Holly Twp.,General Assembly,8,Republican,Christopher J. Brown,629
Burlington,Mount Holly Twp.,General Assembly,8,Democratic,Anita Lovely,637
Burlington,Mount Holly Twp.,General Assembly,8,Democratic,Pamela A. Finnerty,653
Burlington,Mount Holly Twp.,General Assembly,8,Independent,Robert Edward Forchion Jr.,79
Burlington,Pemberton Boro,General Assembly,8,Democratic,Scott Rudder,185
Burlington,Pemberton Boro,General Assembly,8,Republican,Christopher J. Brown,182
Burlington,Pemberton Boro,General Assembly,8,Democratic,Anita Lovely,110
Burlington,Pemberton Boro,General Assembly,8,Democratic,Pamela A. Finnerty,109
Burlington,Pemberton Boro,General Assembly,8,Independent,Robert Edward Forchion Jr.,6
Burlington,Pemberton Twp.,General Assembly,8,Democratic,Scott Rudder,1121
Burlington,Pemberton Twp.,General Assembly,8,Republican,Christopher J. Brown,1150
Burlington,Pemberton Twp.,General Assembly,8,Democratic,Anita Lovely,1261
Burlington,Pemberton Twp.,General Assembly,8,Democratic,Pamela A. Finnerty,1257
Burlington,Pemberton Twp.,General Assembly,8,Independent,Robert Edward Forchion Jr.,160
Burlington,Shamong Twp.,General Assembly,8,Democratic,Scott Rudder,684
Burlington,Shamong Twp.,General Assembly,8,Republican,Christopher J. Brown,682
Burlington,Shamong Twp.,General Assembly,8,Democratic,Anita Lovely,253
Burlington,Shamong Twp.,General Assembly,8,Democratic,Pamela A. Finnerty,271
Burlington,Shamong Twp.,General Assembly,8,Independent,Robert Edward Forchion Jr.,38
Burlington,Southampton Twp.,General Assembly,8,Democratic,Scott Rudder,1515
Burlington,Southampton Twp.,General Assembly,8,Republican,Christopher J. Brown,1520
Burlington,Southampton Twp.,General Assembly,8,Democratic,Anita Lovely,650
Burlington,Southampton Twp.,General Assembly,8,Democratic,Pamela A. Finnerty,687
Burlington,Southampton Twp.,General Assembly,8,Independent,Robert Edward Forchion Jr.,103
Burlington,Springfield Twp.,General Assembly,8,Democratic,Scott Rudder,436
Burlington,Springfield Twp.,General Assembly,8,Republican,Christopher J. Brown,447
Burlington,Springfield Twp.,General Assembly,8,Democratic,Anita Lovely,145
Burlington,Springfield Twp.,General Assembly,8,Democratic,Pamela A. Finnerty,142
Burlington,Springfield Twp.,General Assembly,8,Independent,Robert Edward Forchion Jr.,35
Burlington,Westampton Twp.,General Assembly,8,Democratic,Scott Rudder,646
Burlington,Westampton Twp.,General Assembly,8,Republican,Christopher J. Brown,652
Burlington,Westampton Twp.,General Assembly,8,Democratic,Anita Lovely,765
Burlington,Westampton Twp.,General Assembly,8,Democratic,Pamela A. Finnerty,782
Burlington,Westampton Twp.,General Assembly,8,Independent,Robert Edward Forchion Jr.,64
Burlington,Woodland Twp.,General Assembly,8,Democratic,Scott Rudder,208
Burlington,Woodland Twp.,General Assembly,8,Republican,Christopher J. Brown,209
Burlington,Woodland Twp.,General Assembly,8,Democratic,Anita Lovely,82
Burlington,Woodland Twp.,General Assembly,8,Democratic,Pamela A. Finnerty,85
Burlington,Woodland Twp.,General Assembly,8,Independent,Robert Edward Forchion Jr.,23
Burlington,Vote By Mail,General Assembly,8,Democratic,Scott Rudder,0
Burlington,Vote By Mail,General Assembly,8,Republican,Christopher J. Brown,0
Burlington,Vote By Mail,General Assembly,8,Democratic,Anita Lovely,0
Burlington,Vote By Mail,General Assembly,8,Democratic,Pamela A. Finnerty,0
Burlington,Vote By Mail,General Assembly,8,Independent,Robert Edward Forchion Jr.,0
Burlington,Provisional Ballots,General Assembly,8,Democratic,Scott Rudder,0
Burlington,Provisional Ballots,General Assembly,8,Republican,Christopher J. Brown,0
Burlington,Provisional Ballots,General Assembly,8,Democratic,Anita Lovely,0
Burlington,Provisional Ballots,General Assembly,8,Democratic,Pamela A. Finnerty,0
Burlington,Provisional Ballots,General Assembly,8,Independent,Robert Edward Forchion Jr.,0
Camden,Berlin Boro,General Assembly,8,Democratic,Scott Rudder,566
Camden,Berlin Boro,General Assembly,8,Republican,Christopher J. Brown,582
Camden,Berlin Boro,General Assembly,8,Democratic,Anita Lovely,311
Camden,Berlin Boro,General Assembly,8,Democratic,Pamela A. Finnerty,308
Camden,Berlin Boro,General Assembly,8,Independent,Robert Edward Forchion Jr.,47
Camden,Pine Hill Boro,General Assembly,8,Democratic,Scott Rudder,280
Camden,Pine Hill Boro,General Assembly,8,Republican,Christopher J. Brown,294
Camden,Pine Hill Boro,General Assembly,8,Democratic,Anita Lovely,532
Camden,Pine Hill Boro,General Assembly,8,Democratic,Pamela A. Finnerty,533
Camden,Pine Hill Boro,General Assembly,8,Independent,Robert Edward Forchion Jr.,45
Camden,Pine Valley Boro,General Assembly,8,Democratic,Scott Rudder,9
Camden,Pine Valley Boro,General Assembly,8,Republican,Christopher J. Brown,10
Camden,Pine Valley Boro,General Assembly,8,Democratic,Anita Lovely,0
Camden,Pine Valley Boro,General Assembly,8,Democratic,Pamela A. Finnerty,0
Camden,Pine Valley Boro,General Assembly,8,Independent,Robert Edward Forchion Jr.,1
Camden,Waterford Twp.,General Assembly,8,Democratic,Scott Rudder,1045
Camden,Waterford Twp.,General Assembly,8,Republican,Christopher J. Brown,1043
Camden,Waterford Twp.,General Assembly,8,Democratic,Anita Lovely,718
Camden,Waterford Twp.,General Assembly,8,Democratic,Pamela A. Finnerty,786
Camden,Waterford Twp.,General Assembly,8,Independent,Robert Edward Forchion Jr.,96
Camden,Vote By Mail,General Assembly,8,Democratic,Scott Rudder,0
Camden,Vote By Mail,General Assembly,8,Republican,Christopher J. Brown,0
Camden,Vote By Mail,General Assembly,8,Democratic,Anita Lovely,0
Camden,Vote By Mail,General Assembly,8,Democratic,Pamela A. Finnerty,0
Camden,Vote By Mail,General Assembly,8,Independent,Robert Edward Forchion Jr.,0
Camden,Provisional Ballots,General Assembly,8,Democratic,Scott Rudder,0
Camden,Provisional Ballots,General Assembly,8,Republican,Christopher J. Brown,0
Camden,Provisional Ballots,General Assembly,8,Democratic,Anita Lovely,0
Camden,Provisional Ballots,General Assembly,8,Democratic,Pamela A. Finnerty,0
Camden,Provisional Ballots,General Assembly,8,Independent,Robert Edward Forchion Jr.,0
Atlantic,Galloway Twp.,General Assembly,9,Republican,Brian E. Rumpf,3375
Atlantic,Galloway Twp.,General Assembly,9,Republican,DiAnne C. Gove,3301
Atlantic,Galloway Twp.,General Assembly,9,Democratic,Carla Kearney,2739
Atlantic,Galloway Twp.,General Assembly,9,Democratic,Bradley Billhimer,2690
Atlantic,Port Republic City,General Assembly,9,Republican,Brian E. Rumpf,213
Atlantic,Port Republic City,General Assembly,9,Republican,DiAnne C. Gove,222
Atlantic,Port Republic City,General Assembly,9,Democratic,Carla Kearney,103
Atlantic,Port Republic City,General Assembly,9,Democratic,Bradley Billhimer,89
Atlantic,Vote By Mail,General Assembly,9,Republican,Brian E. Rumpf,237
Atlantic,Vote By Mail,General Assembly,9,Republican,DiAnne C. Gove,234
Atlantic,Vote By Mail,General Assembly,9,Democratic,Carla Kearney,178
Atlantic,Vote By Mail,General Assembly,9,Democratic,Bradley Billhimer,168
Atlantic,Provisional Ballots,General Assembly,9,Republican,Brian E. Rumpf,52
Atlantic,Provisional Ballots,General Assembly,9,Republican,DiAnne C. Gove,55
Atlantic,Provisional Ballots,General Assembly,9,Democratic,Carla Kearney,58
Atlantic,Provisional Ballots,General Assembly,9,Democratic,Bradley Billhimer,57
Burlington,Bass River Twp.,General Assembly,9,Republican,Brian E. Rumpf,188
Burlington,Bass River Twp.,General Assembly,9,Republican,DiAnne C. Gove,182
Burlington,Bass River Twp.,General Assembly,9,Democratic,Carla Kearney,68
Burlington,Bass River Twp.,General Assembly,9,Democratic,Bradley Billhimer,64
Burlington,Tabernacle Twp.,General Assembly,9,Republican,Brian E. Rumpf,934
Burlington,Tabernacle Twp.,General Assembly,9,Republican,DiAnne C. Gove,942
Burlington,Tabernacle Twp.,General Assembly,9,Democratic,Carla Kearney,453
Burlington,Tabernacle Twp.,General Assembly,9,Democratic,Bradley Billhimer,427
Burlington,Washington Twp.,General Assembly,9,Republican,Brian E. Rumpf,99
Burlington,Washington Twp.,General Assembly,9,Republican,DiAnne C. Gove,95
Burlington,Washington Twp.,General Assembly,9,Democratic,Carla Kearney,40
Burlington,Washington Twp.,General Assembly,9,Democratic,Bradley Billhimer,42
Burlington,Vote By Mail,General Assembly,9,Republican,Brian E. Rumpf,0
Burlington,Vote By Mail,General Assembly,9,Republican,DiAnne C. Gove,0
Burlington,Vote By Mail,General Assembly,9,Democratic,Carla Kearney,0
Burlington,Vote By Mail,General Assembly,9,Democratic,Bradley Billhimer,0
Burlington,Provisional Ballots,General Assembly,9,Republican,Brian E. Rumpf,0
Burlington,Provisional Ballots,General Assembly,9,Republican,DiAnne C. Gove,0
Burlington,Provisional Ballots,General Assembly,9,Democratic,Carla Kearney,0
Burlington,Provisional Ballots,General Assembly,9,Democratic,Bradley Billhimer,0
Ocean,Barnegat Light Boro,General Assembly,9,Republican,Brian E. Rumpf,137
Ocean,Barnegat Light Boro,General Assembly,9,Republican,DiAnne C. Gove,139
Ocean,Barnegat Light Boro,General Assembly,9,Democratic,Carla Kearney,72
Ocean,Barnegat Light Boro,General Assembly,9,Democratic,Bradley Billhimer,67
Ocean,Barnegat Twp,General Assembly,9,Republican,Brian E. Rumpf,2558
Ocean,Barnegat Twp,General Assembly,9,Republican,DiAnne C. Gove,2502
Ocean,Barnegat Twp,General Assembly,9,Democratic,Carla Kearney,1585
Ocean,Barnegat Twp,General Assembly,9,Democratic,Bradley Billhimer,1536
Ocean,Beach Haven Boro,General Assembly,9,Republican,Brian E. Rumpf,201
Ocean,Beach Haven Boro,General Assembly,9,Republican,DiAnne C. Gove,208
Ocean,Beach Haven Boro,General Assembly,9,Democratic,Carla Kearney,65
Ocean,Beach Haven Boro,General Assembly,9,Democratic,Bradley Billhimer,66
Ocean,Beachwood Boro,General Assembly,9,Republican,Brian E. Rumpf,1243
Ocean,Beachwood Boro,General Assembly,9,Republican,DiAnne C. Gove,1196
Ocean,Beachwood Boro,General Assembly,9,Democratic,Carla Kearney,781
Ocean,Beachwood Boro,General Assembly,9,Democratic,Bradley Billhimer,787
Ocean,Berkeley Twp.,General Assembly,9,Republican,Brian E. Rumpf,7553
Ocean,Berkeley Twp.,General Assembly,9,Republican,DiAnne C. Gove,7216
Ocean,Berkeley Twp.,General Assembly,9,Democratic,Carla Kearney,5053
Ocean,Berkeley Twp.,General Assembly,9,Democratic,Bradley Billhimer,5002
Ocean,Eagleswood Twp.,General Assembly,9,Republican,Brian E. Rumpf,216
Ocean,Eagleswood Twp.,General Assembly,9,Republican,DiAnne C. Gove,206
Ocean,Eagleswood Twp.,General Assembly,9,Democratic,Carla Kearney,82
Ocean,Eagleswood Twp.,General Assembly,9,Democratic,Bradley Billhimer,87
Ocean,Harvey Cedars Boro,General Assembly,9,Republican,Brian E. Rumpf,103
Ocean,Harvey Cedars Boro,General Assembly,9,Republican,DiAnne C. Gove,101
Ocean,Harvey Cedars Boro,General Assembly,9,Democratic,Carla Kearney,42
Ocean,Harvey Cedars Boro,General Assembly,9,Democratic,Bradley Billhimer,42
Ocean,Lacey Twp.,General Assembly,9,Republican,Brian E. Rumpf,3735
Ocean,Lacey Twp.,General Assembly,9,Republican,DiAnne C. Gove,3666
Ocean,Lacey Twp.,General Assembly,9,Democratic,Carla Kearney,1926
Ocean,Lacey Twp.,General Assembly,9,Democratic,Bradley Billhimer,1870
Ocean,Little Egg Harbor Twp.,General Assembly,9,Republican,Brian E. Rumpf,2688
Ocean,Little Egg Harbor Twp.,General Assembly,9,Republican,DiAnne C. Gove,2461
Ocean,Little Egg Harbor Twp.,General Assembly,9,Democratic,Carla Kearney,1124
Ocean,Little Egg Harbor Twp.,General Assembly,9,Democratic,Bradley Billhimer,1133
Ocean,Long Beach Twp.,General Assembly,9,Republican,Brian E. Rumpf,751
Ocean,Long Beach Twp.,General Assembly,9,Republican,DiAnne C. Gove,760
Ocean,Long Beach Twp.,General Assembly,9,Democratic,Carla Kearney,281
Ocean,Long Beach Twp.,General Assembly,9,Democratic,Bradley Billhimer,268
Ocean,Ocean Gate Boro,General Assembly,9,Republican,Brian E. Rumpf,1242
Ocean,Ocean Gate Boro,General Assembly,9,Republican,DiAnne C. Gove,1191
Ocean,Ocean Gate Boro,General Assembly,9,Democratic,Carla Kearney,404
Ocean,Ocean Gate Boro,General Assembly,9,Democratic,Bradley Billhimer,397
Ocean,Ocean Twp.,General Assembly,9,Republican,Brian E. Rumpf,297
Ocean,Ocean Twp.,General Assembly,9,Republican,DiAnne C. Gove,287
Ocean,Ocean Twp.,General Assembly,9,Democratic,Carla Kearney,225
Ocean,Ocean Twp.,General Assembly,9,Democratic,Bradley Billhimer,219
Ocean,Pine Beach Boro,General Assembly,9,Republican,Brian E. Rumpf,477
Ocean,Pine Beach Boro,General Assembly,9,Republican,DiAnne C. Gove,454
Ocean,Pine Beach Boro,General Assembly,9,Democratic,Carla Kearney,295
Ocean,Pine Beach Boro,General Assembly,9,Democratic,Bradley Billhimer,290
Ocean,Seaside Park Boro,General Assembly,9,Republican,Brian E. Rumpf,370
Ocean,Seaside Park Boro,General Assembly,9,Republican,DiAnne C. Gove,358
Ocean,Seaside Park Boro,General Assembly,9,Democratic,Carla Kearney,153
Ocean,Seaside Park Boro,General Assembly,9,Democratic,Bradley Billhimer,151
Ocean,Ship Bottom Boro,General Assembly,9,Republican,Brian E. Rumpf,203
Ocean,Ship Bottom Boro,General Assembly,9,Republican,DiAnne C. Gove,209
Ocean,Ship Bottom Boro,General Assembly,9,Democratic,Carla Kearney,87
Ocean,Ship Bottom Boro,General Assembly,9,Democratic,Bradley Billhimer,83
Ocean,South Toms River Boro,General Assembly,9,Republican,Brian E. Rumpf,279
Ocean,South Toms River Boro,General Assembly,9,Republican,DiAnne C. Gove,267
Ocean,South Toms River Boro,General Assembly,9,Democratic,Carla Kearney,246
Ocean,South Toms River Boro,General Assembly,9,Democratic,Bradley Billhimer,238
Ocean,Stafford Twp.,General Assembly,9,Republican,Brian E. Rumpf,3068
Ocean,Stafford Twp.,General Assembly,9,Republican,DiAnne C. Gove,3005
Ocean,Stafford Twp.,General Assembly,9,Democratic,Carla Kearney,1330
Ocean,Stafford Twp.,General Assembly,9,Democratic,Bradley Billhimer,1300
Ocean,Surf City Boro,General Assembly,9,Republican,Brian E. Rumpf,339
Ocean,Surf City Boro,General Assembly,9,Republican,DiAnne C. Gove,324
Ocean,Surf City Boro,General Assembly,9,Democratic,Carla Kearney,115
Ocean,Surf City Boro,General Assembly,9,Democratic,Bradley Billhimer,123
Ocean,Tuckerton Boro,General Assembly,9,Republican,Brian E. Rumpf,338
Ocean,Tuckerton Boro,General Assembly,9,Republican,DiAnne C. Gove,317
Ocean,Tuckerton Boro,General Assembly,9,Democratic,Carla Kearney,143
Ocean,Tuckerton Boro,General Assembly,9,Democratic,Bradley Billhimer,142
Ocean,Vote By Mail,General Assembly,9,Republican,Brian E. Rumpf,0
Ocean,Vote By Mail,General Assembly,9,Republican,DiAnne C. Gove,0
Ocean,Vote By Mail,General Assembly,9,Democratic,Carla Kearney,0
Ocean,Vote By Mail,General Assembly,9,Democratic,Bradley Billhimer,0
Ocean,Provisional Ballots,General Assembly,9,Republican,Brian E. Rumpf,0
Ocean,Provisional Ballots,General Assembly,9,Republican,DiAnne C. Gove,0
Ocean,Provisional Ballots,General Assembly,9,Democratic,Carla Kearney,0
Ocean,Provisional Ballots,General Assembly,9,Democratic,Bradley Billhimer,0
Ocean,Bay Head Boro,General Assembly,10,Republican,Dave Wolfe,251
Ocean,Bay Head Boro,General Assembly,10,Republican,Gregory P. McGuckin,245
Ocean,Bay Head Boro,General Assembly,10,Democratic,Bette Wary,70
Ocean,Bay Head Boro,General Assembly,10,Democratic,Eli L. Eytan,65
Ocean,Brick Twp.,General Assembly,10,Republican,Dave Wolfe,8799
Ocean,Brick Twp.,General Assembly,10,Republican,Gregory P. McGuckin,8295
Ocean,Brick Twp.,General Assembly,10,Democratic,Bette Wary,6855
Ocean,Brick Twp.,General Assembly,10,Democratic,Eli L. Eytan,6497
Ocean,Island Heights Boro,General Assembly,10,Republican,Dave Wolfe,224
Ocean,Island Heights Boro,General Assembly,10,Republican,Gregory P. McGuckin,213
Ocean,Island Heights Boro,General Assembly,10,Democratic,Bette Wary,143
Ocean,Island Heights Boro,General Assembly,10,Democratic,Eli L. Eytan,140
Ocean,Lakehurst Boro,General Assembly,10,Republican,Dave Wolfe,268
Ocean,Lakehurst Boro,General Assembly,10,Republican,Gregory P. McGuckin,266
Ocean,Lakehurst Boro,General Assembly,10,Democratic,Bette Wary,115
Ocean,Lakehurst Boro,General Assembly,10,Democratic,Eli L. Eytan,99
Ocean,Lavallette Boro,General Assembly,10,Republican,Dave Wolfe,436
Ocean,Lavallette Boro,General Assembly,10,Republican,Gregory P. McGuckin,397
Ocean,Lavallette Boro,General Assembly,10,Democratic,Bette Wary,153
Ocean,Lavallette Boro,General Assembly,10,Democratic,Eli L. Eytan,145
Ocean,Manchester Twp.,General Assembly,10,Republican,Dave Wolfe,6526
Ocean,Manchester Twp.,General Assembly,10,Republican,Gregory P. McGuckin,6316
Ocean,Manchester Twp.,General Assembly,10,Democratic,Bette Wary,3394
Ocean,Manchester Twp.,General Assembly,10,Democratic,Eli L. Eytan,3097
Ocean,Mantoloking Boro,General Assembly,10,Republican,Dave Wolfe,109
Ocean,Mantoloking Boro,General Assembly,10,Republican,Gregory P. McGuckin,107
Ocean,Mantoloking Boro,General Assembly,10,Democratic,Bette Wary,18
Ocean,Mantoloking Boro,General Assembly,10,Democratic,Eli L. Eytan,17
Ocean,Pt. Pleasant Beach Boro,General Assembly,10,Republican,Dave Wolfe,1040
Ocean,Pt. Pleasant Beach Boro,General Assembly,10,Republican,Gregory P. McGuckin,989
Ocean,Pt. Pleasant Beach Boro,General Assembly,10,Democratic,Bette Wary,407
Ocean,Pt. Pleasant Beach Boro,General Assembly,10,Democratic,Eli L. Eytan,364
Ocean,Seaside Heights Boro,General Assembly,10,Republican,Dave Wolfe,200
Ocean,Seaside Heights Boro,General Assembly,10,Republican,Gregory P. McGuckin,193
Ocean,Seaside Heights Boro,General Assembly,10,Democratic,Bette Wary,82
Ocean,Seaside Heights Boro,General Assembly,10,Democratic,Eli L. Eytan,77
Ocean,Toms River Twp.,General Assembly,10,Republican,Dave Wolfe,10102
Ocean,Toms River Twp.,General Assembly,10,Republican,Gregory P. McGuckin,9810
Ocean,Toms River Twp.,General Assembly,10,Democratic,Bette Wary,5672
Ocean,Toms River Twp.,General Assembly,10,Democratic,Eli L. Eytan,5197
Ocean,Vote By Mail,General Assembly,10,Republican,Dave Wolfe,0
Ocean,Vote By Mail,General Assembly,10,Republican,Gregory P. McGuckin,0
Ocean,Vote By Mail,General Assembly,10,Democratic,Bette Wary,0
Ocean,Vote By Mail,General Assembly,10,Democratic,Eli L. Eytan,0
Ocean,Provisional Ballots,General Assembly,10,Republican,Dave Wolfe,0
Ocean,Provisional Ballots,General Assembly,10,Republican,Gregory P. McGuckin,0
Ocean,Provisional Ballots,General Assembly,10,Democratic,Bette Wary,0
Ocean,Provisional Ballots,General Assembly,10,Democratic,Eli L. Eytan,0
Monmouth,Allenhurst Boro,General Assembly,11,Republican,Mary Pat Angelini,96
Monmouth,Allenhurst Boro,General Assembly,11,Republican,Caroline Casagrande,91
Monmouth,Allenhurst Boro,General Assembly,11,Democratic,Vin Gopal,30
Monmouth,Allenhurst Boro,General Assembly,11,Democratic,Kathleen Horgan,30
Monmouth,Allenhurst Boro,General Assembly,11,Independent,Daniel Jacobson,17
Monmouth,Asbury Park City,General Assembly,11,Republican,Mary Pat Angelini,280
Monmouth,Asbury Park City,General Assembly,11,Republican,Caroline Casagrande,232
Monmouth,Asbury Park City,General Assembly,11,Democratic,Vin Gopal,801
Monmouth,Asbury Park City,General Assembly,11,Democratic,Kathleen Horgan,800
Monmouth,Asbury Park City,General Assembly,11,Independent,Daniel Jacobson,178
Monmouth,Colts Neck Twp.,General Assembly,11,Republican,Mary Pat Angelini,1746
Monmouth,Colts Neck Twp.,General Assembly,11,Republican,Caroline Casagrande,1858
Monmouth,Colts Neck Twp.,General Assembly,11,Democratic,Vin Gopal,604
Monmouth,Colts Neck Twp.,General Assembly,11,Democratic,Kathleen Horgan,494
Monmouth,Colts Neck Twp.,General Assembly,11,Independent,Daniel Jacobson,52
Monmouth,Deal Boro,General Assembly,11,Republican,Mary Pat Angelini,87
Monmouth,Deal Boro,General Assembly,11,Republican,Caroline Casagrande,91
Monmouth,Deal Boro,General Assembly,11,Democratic,Vin Gopal,33
Monmouth,Deal Boro,General Assembly,11,Democratic,Kathleen Horgan,31
Monmouth,Deal Boro,General Assembly,11,Independent,Daniel Jacobson,13
Monmouth,Eatontown Boro,General Assembly,11,Republican,Mary Pat Angelini,1201
Monmouth,Eatontown Boro,General Assembly,11,Republican,Caroline Casagrande,1225
Monmouth,Eatontown Boro,General Assembly,11,Democratic,Vin Gopal,941
Monmouth,Eatontown Boro,General Assembly,11,Democratic,Kathleen Horgan,922
Monmouth,Eatontown Boro,General Assembly,11,Independent,Daniel Jacobson,77
Monmouth,Freehold Boro,General Assembly,11,Republican,Mary Pat Angelini,743
Monmouth,Freehold Boro,General Assembly,11,Republican,Caroline Casagrande,783
Monmouth,Freehold Boro,General Assembly,11,Democratic,Vin Gopal,763
Monmouth,Freehold Boro,General Assembly,11,Democratic,Kathleen Horgan,763
Monmouth,Freehold Boro,General Assembly,11,Independent,Daniel Jacobson,67
Monmouth,Freehold Twp.,General Assembly,11,Republican,Mary Pat Angelini,3314
Monmouth,Freehold Twp.,General Assembly,11,Republican,Caroline Casagrande,3484
Monmouth,Freehold Twp.,General Assembly,11,Democratic,Vin Gopal,2314
Monmouth,Freehold Twp.,General Assembly,11,Democratic,Kathleen Horgan,2197
Monmouth,Freehold Twp.,General Assembly,11,Independent,Daniel Jacobson,249
Monmouth,Interlaken Boro,General Assembly,11,Republican,Mary Pat Angelini,275
Monmouth,Interlaken Boro,General Assembly,11,Republican,Caroline Casagrande,269
Monmouth,Interlaken Boro,General Assembly,11,Democratic,Vin Gopal,101
Monmouth,Interlaken Boro,General Assembly,11,Democratic,Kathleen Horgan,99
Monmouth,Interlaken Boro,General Assembly,11,Independent,Daniel Jacobson,58
Monmouth,Loch Arbour Village,General Assembly,11,Republican,Mary Pat Angelini,55
Monmouth,Loch Arbour Village,General Assembly,11,Republican,Caroline Casagrande,55
Monmouth,Loch Arbour Village,General Assembly,11,Democratic,Vin Gopal,30
Monmouth,Loch Arbour Village,General Assembly,11,Democratic,Kathleen Horgan,34
Monmouth,Loch Arbour Village,General Assembly,11,Independent,Daniel Jacobson,17
Monmouth,Long Branch City,General Assembly,11,Republican,Mary Pat Angelini,1248
Monmouth,Long Branch City,General Assembly,11,Republican,Caroline Casagrande,1190
Monmouth,Long Branch City,General Assembly,11,Democratic,Vin Gopal,1366
Monmouth,Long Branch City,General Assembly,11,Democratic,Kathleen Horgan,1364
Monmouth,Long Branch City,General Assembly,11,Independent,Daniel Jacobson,187
Monmouth,Neptune City Boro,General Assembly,11,Republican,Mary Pat Angelini,755
Monmouth,Neptune City Boro,General Assembly,11,Republican,Caroline Casagrande,739
Monmouth,Neptune City Boro,General Assembly,11,Democratic,Vin Gopal,470
Monmouth,Neptune City Boro,General Assembly,11,Democratic,Kathleen Horgan,482
Monmouth,Neptune City Boro,General Assembly,11,Independent,Daniel Jacobson,105
Monmouth,Neptune Twp.,General Assembly,11,Republican,Mary Pat Angelini,2034
Monmouth,Neptune Twp.,General Assembly,11,Republican,Caroline Casagrande,1995
Monmouth,Neptune Twp.,General Assembly,11,Democratic,Vin Gopal,2822
Monmouth,Neptune Twp.,General Assembly,11,Democratic,Kathleen Horgan,2826
Monmouth,Neptune Twp.,General Assembly,11,Independent,Daniel Jacobson,333
Monmouth,Ocean Twp.,General Assembly,11,Republican,Mary Pat Angelini,2556
Monmouth,Ocean Twp.,General Assembly,11,Republican,Caroline Casagrande,2538
Monmouth,Ocean Twp.,General Assembly,11,Democratic,Vin Gopal,1798
Monmouth,Ocean Twp.,General Assembly,11,Democratic,Kathleen Horgan,1696
Monmouth,Ocean Twp.,General Assembly,11,Independent,Daniel Jacobson,465
Monmouth,Red Bank Boro,General Assembly,11,Republican,Mary Pat Angelini,815
Monmouth,Red Bank Boro,General Assembly,11,Republican,Caroline Casagrande,830
Monmouth,Red Bank Boro,General Assembly,11,Democratic,Vin Gopal,986
Monmouth,Red Bank Boro,General Assembly,11,Democratic,Kathleen Horgan,1039
Monmouth,Red Bank Boro,General Assembly,11,Independent,Daniel Jacobson,177
Monmouth,Shrewsbury Boro,General Assembly,11,Republican,Mary Pat Angelini,479
