county,precinct,office,district,candidate,party,early_voting,election_day,mail,provisional,emergency,federal,votes
Mercer,Hopewell Boro 2,U.S. House,12,BONNIE WATSON COLEMAN,,protected,205,176,0,0,0,504
Mercer,Hopewell Boro 2,U.S. House,12,DARIUS MAYFIELD,,protected,63,23,0,0,0,138
Mercer,Hopewell Boro 2,U.S. House,12,KIM MEUDT,,protected,1,2,0,0,0,4
Mercer,Hopewell Boro 2,U.S. House,12,VIC KAPLAN,,protected,3,0,0,0,0,4
Mercer,Hopewell Boro 2,U.S. House,12,Jonathan R Miller,,protected,0,1,0,0,0,1
Mercer,Hopewell Boro Provisional,U.S. House,12,BONNIE WATSON COLEMAN,,protected,0,0,12,0,0,12
Mercer,Hopewell Boro Provisional,U.S. House,12,DARIUS MAYFIELD,,protected,0,0,1,0,0,1
Mercer,Hopewell Twp 1,U.S. House,12,BONNIE WATSON COLEMAN,,protected,115,157,0,0,0,455
Mercer,Hopewell Twp 1,U.S. House,12,DARIUS MAYFIELD,,protected,97,51,0,0,0,239
Mercer,Hopewell Twp 1,U.S. House,12,KIM MEUDT,,protected,2,1,0,0,0,4
Mercer,Hopewell Twp 1,U.S. House,12,VIC KAPLAN,,protected,1,2,0,0,0,4
Mercer,Hopewell Twp 2,U.S. House,12,BONNIE WATSON COLEMAN,,protected,182,199,0,0,0,545
Mercer,Hopewell Twp 2,U.S. House,12,DARIUS MAYFIELD,,protected,186,59,0,0,0,341
Mercer,Hopewell Twp 2,U.S. House,12,KIM MEUDT,,protected,2,6,0,0,0,8
Mercer,Hopewell Twp 2,U.S. House,12,VIC KAPLAN,,protected,2,1,0,0,0,7
Mercer,Hopewell Twp 3,U.S. House,12,BONNIE WATSON COLEMAN,,protected,88,120,0,0,0,314
Mercer,Hopewell Twp 3,U.S. House,12,DARIUS MAYFIELD,,protected,96,41,0,0,0,243
Mercer,Hopewell Twp 3,U.S. House,12,KIM MEUDT,,protected,0,1,0,0,0,2
Mercer,Hopewell Twp 3,U.S. House,12,VIC KAPLAN,,protected,4,1,0,0,0,5
Mercer,Hopewell Twp 4,U.S. House,12,BONNIE WATSON COLEMAN,,protected,102,194,0,0,0,493
Mercer,Hopewell Twp 4,U.S. House,12,DARIUS MAYFIELD,,protected,91,61,0,0,0,330
Mercer,Hopewell Twp 4,U.S. House,12,KIM MEUDT,,protected,1,0,0,0,0,1
Mercer,Hopewell Twp 4,U.S. House,12,VIC KAPLAN,,protected,0,0,0,0,0,1
Mercer,Hopewell Twp 5,U.S. House,12,BONNIE WATSON COLEMAN,,protected,142,274,0,0,0,699
Mercer,Hopewell Twp 5,U.S. House,12,DARIUS MAYFIELD,,protected,98,57,0,0,0,317
Mercer,Hopewell Twp 5,U.S. House,12,KIM MEUDT,,protected,2,1,0,0,0,4
Mercer,Hopewell Twp 5,U.S. House,12,VIC KAPLAN,,protected,2,0,0,0,0,4
Mercer,Hopewell Twp 6,U.S. House,12,BONNIE WATSON COLEMAN,,protected,133,210,0,0,0,517
Mercer,Hopewell Twp 6,U.S. House,12,DARIUS MAYFIELD,,protected,81,51,0,0,0,252
Mercer,Hopewell Twp 6,U.S. House,12,KIM MEUDT,,protected,1,0,0,0,0,3
Mercer,Hopewell Twp 6,U.S. House,12,VIC KAPLAN,,protected,2,0,0,0,0,2
Mercer,Hopewell Twp 7,U.S. House,12,BONNIE WATSON COLEMAN,,protected,105,171,0,0,0,456
Mercer,Hopewell Twp 7,U.S. House,12,DARIUS MAYFIELD,,protected,83,56,0,0,0,282
Mercer,Hopewell Twp 7,U.S. House,12,KIM MEUDT,,protected,2,0,0,0,0,5
Mercer,Hopewell Twp 7,U.S. House,12,VIC KAPLAN,,protected,1,0,0,0,0,1
Mercer,Hopewell Twp 8,U.S. House,12,BONNIE WATSON COLEMAN,,protected,106,294,0,0,0,633
Mercer,Hopewell Twp 8,U.S. House,12,DARIUS MAYFIELD,,protected,98,70,0,0,0,322
Mercer,Hopewell Twp 8,U.S. House,12,KIM MEUDT,,protected,1,1,0,0,0,4
Mercer,Hopewell Twp 9,U.S. House,12,BONNIE WATSON COLEMAN,,protected,69,90,0,0,0,237
Mercer,Hopewell Twp 9,U.S. House,12,DARIUS MAYFIELD,,protected,59,23,0,0,0,148
Mercer,Hopewell Twp 9,U.S. House,12,KIM MEUDT,,protected,3,3,0,0,0,6
Mercer,Hopewell Twp 10,U.S. House,12,BONNIE WATSON COLEMAN,,protected,106,228,0,0,0,472
Mercer,Hopewell Twp 10,U.S. House,12,DARIUS MAYFIELD,,protected,51,43,0,0,0,191
Mercer,Hopewell Twp 10,U.S. House,12,KIM MEUDT,,protected,2,3,0,0,0,7
Mercer,Hopewell Twp 10,U.S. House,12,VIC KAPLAN,,protected,1,1,0,0,0,2
Mercer,Hopewell Twp 11,U.S. House,12,BONNIE WATSON COLEMAN,,protected,67,237,0,0,0,467
Mercer,Hopewell Twp 11,U.S. House,12,DARIUS MAYFIELD,,protected,51,53,0,0,0,202
Mercer,Hopewell Twp 11,U.S. House,12,KIM MEUDT,,protected,4,1,0,0,0,9
Mercer,Hopewell Twp 11,U.S. House,12,VIC KAPLAN,,protected,0,1,0,0,0,2
Mercer,Hopewell Twp 12,U.S. House,12,BONNIE WATSON COLEMAN,,protected,103,183,0,0,0,443
Mercer,Hopewell Twp 12,U.S. House,12,DARIUS MAYFIELD,,protected,84,45,0,0,0,229
Mercer,Hopewell Twp 12,U.S. House,12,KIM MEUDT,,protected,0,2,0,0,0,2
Mercer,Hopewell Twp 12,U.S. House,12,VIC KAPLAN,,protected,1,0,0,0,0,2
Mercer,Hopewell Twp 13,U.S. House,12,BONNIE WATSON COLEMAN,,protected,65,79,0,0,0,196
Mercer,Hopewell Twp 13,U.S. House,12,DARIUS MAYFIELD,,protected,59,21,0,0,0,124
Mercer,Hopewell Twp 13,U.S. House,12,KIM MEUDT,,protected,2,1,0,0,0,4
Mercer,Hopewell Twp 13,U.S. House,12,VIC KAPLAN,,protected,1,0,0,0,0,1
Mercer,Hopewell Twp 14,U.S. House,12,BONNIE WATSON COLEMAN,,protected,112,214,0,0,0,500
Mercer,Hopewell Twp 14,U.S. House,12,DARIUS MAYFIELD,,protected,64,59,0,0,0,239
Mercer,Hopewell Twp 14,U.S. House,12,KIM MEUDT,,protected,1,4,0,0,0,5
Mercer,Hopewell Twp 14,U.S. House,12,VIC KAPLAN,,protected,1,0,0,0,0,2
Mercer,Hopewell Twp Provisional,U.S. House,12,BONNIE WATSON COLEMAN,,protected,0,0,192,0,0,192
Mercer,Hopewell Twp Provisional,U.S. House,12,DARIUS MAYFIELD,,protected,0,0,102,0,0,102
Mercer,Hopewell Twp Provisional,U.S. House,12,KIM MEUDT,,protected,0,0,3,0,0,3
Mercer,Hopewell Twp Provisional,U.S. House,12,VIC KAPLAN,,protected,0,0,1,0,0,1
Mercer,Pennington Boro 1,U.S. House,12,BONNIE WATSON COLEMAN,,protected,83,185,0,0,0,442
Mercer,Pennington Boro 1,U.S. House,12,DARIUS MAYFIELD,,protected,63,30,0,0,0,161
Mercer,Pennington Boro 1,U.S. House,12,KIM MEUDT,,protected,0,1,0,0,0,4
Mercer,Pennington Boro 1,U.S. House,12,VIC KAPLAN,,protected,0,0,0,0,0,1
Mercer,Pennington Boro 2,U.S. House,12,BONNIE WATSON COLEMAN,,protected,93,148,0,0,0,396
Mercer,Pennington Boro 2,U.S. House,12,DARIUS MAYFIELD,,protected,52,19,0,0,0,131
Mercer,Pennington Boro 2,U.S. House,12,KIM MEUDT,,protected,2,1,0,0,0,4
Mercer,Pennington Boro 2,U.S. House,12,VIC KAPLAN,,protected,2,0,0,0,0,2
Mercer,Pennington Boro 3,U.S. House,12,BONNIE WATSON COLEMAN,,protected,99,119,0,0,0,403
Mercer,Pennington Boro 3,U.S. House,12,DARIUS MAYFIELD,,protected,34,15,0,0,0,91
Mercer,Pennington Boro 3,U.S. House,12,KIM MEUDT,,protected,1,1,0,0,0,2
Mercer,Pennington Boro 3,U.S. House,12,VIC KAPLAN,,protected,1,0,0,0,0,1
Mercer,Pennington Boro Provisional,U.S. House,12,BONNIE WATSON COLEMAN,,protected,0,0,30,0,0,30
Mercer,Pennington Boro Provisional,U.S. House,12,DARIUS MAYFIELD,,protected,0,0,9,0,0,9
Mercer,Princeton 1,U.S. House,12,BONNIE WATSON COLEMAN,,protected,120,289,0,0,0,576
Mercer,Princeton 1,U.S. House,12,DARIUS MAYFIELD,,protected,66,64,0,0,0,227
Mercer,Princeton 1,U.S. House,12,KIM MEUDT,,protected,5,2,0,0,0,11
Mercer,Princeton 1,U.S. House,12,VIC KAPLAN,,protected,2,1,0,0,0,8
Mercer,Princeton 2,U.S. House,12,BONNIE WATSON COLEMAN,,protected,70,166,0,0,0,378
Mercer,Princeton 2,U.S. House,12,DARIUS MAYFIELD,,protected,43,38,0,0,0,129
Mercer,Princeton 2,U.S. House,12,KIM MEUDT,,protected,0,1,0,0,0,1
Mercer,Princeton 2,U.S. House,12,VIC KAPLAN,,protected,1,2,0,0,0,4
Mercer,Princeton 3,U.S. House,12,BONNIE WATSON COLEMAN,,protected,91,198,0,0,0,370
Mercer,Princeton 3,U.S. House,12,DARIUS MAYFIELD,,protected,58,49,0,0,0,156
Mercer,Princeton 3,U.S. House,12,KIM MEUDT,,protected,0,1,0,0,0,1
Mercer,Princeton 3,U.S. House,12,VIC KAPLAN,,protected,0,0,0,0,0,1
Mercer,Princeton 4,U.S. House,12,BONNIE WATSON COLEMAN,,protected,72,212,0,0,0,385
Mercer,Princeton 4,U.S. House,12,DARIUS MAYFIELD,,protected,47,47,0,0,0,167
Mercer,Princeton 4,U.S. House,12,KIM MEUDT,,protected,0,1,0,0,0,3
Mercer,Princeton 4,U.S. House,12,VIC KAPLAN,,protected,0,2,0,0,0,2
Mercer,Princeton 5,U.S. House,12,BONNIE WATSON COLEMAN,,protected,56,146,0,0,0,305
Mercer,Princeton 5,U.S. House,12,DARIUS MAYFIELD,,protected,16,25,0,0,0,91
Mercer,Princeton 5,U.S. House,12,KIM MEUDT,,protected,1,2,0,0,0,3
Mercer,Princeton 5,U.S. House,12,VIC KAPLAN,,protected,0,1,0,0,0,2
Mercer,Princeton 6,U.S. House,12,BONNIE WATSON COLEMAN,,protected,77,163,0,0,0,333
Mercer,Princeton 6,U.S. House,12,DARIUS MAYFIELD,,protected,26,40,0,0,0,106
Mercer,Princeton 6,U.S. House,12,KIM MEUDT,,protected,2,1,0,0,0,3
Mercer,Princeton 7,U.S. House,12,BONNIE WATSON COLEMAN,,protected,184,102,0,0,0,429
Mercer,Princeton 7,U.S. House,12,DARIUS MAYFIELD,,protected,31,6,0,0,0,52
Mercer,Princeton 7,U.S. House,12,KIM MEUDT,,protected,2,3,0,0,0,7
Mercer,Princeton 7,U.S. House,12,VIC KAPLAN,,protected,1,0,0,0,0,1
Mercer,Princeton 8,U.S. House,12,BONNIE WATSON COLEMAN,,protected,102,180,0,0,0,396
Mercer,Princeton 8,U.S. House,12,DARIUS MAYFIELD,,protected,27,11,0,0,0,56
Mercer,Princeton 8,U.S. House,12,KIM MEUDT,,protected,3,1,0,0,0,5
Mercer,Princeton 8,U.S. House,12,VIC KAPLAN,,protected,0,0,0,0,0,1
Mercer,Princeton 9,U.S. House,12,BONNIE WATSON COLEMAN,,protected,190,184,0,0,0,606
Mercer,Princeton 9,U.S. House,12,DARIUS MAYFIELD,,protected,23,12,0,0,0,69
Mercer,Princeton 9,U.S. House,12,KIM MEUDT,,protected,3,0,0,0,0,4
Mercer,Princeton 9,U.S. House,12,VIC KAPLAN,,protected,1,0,0,0,0,1
Mercer,Princeton 10,U.S. House,12,BONNIE WATSON COLEMAN,,protected,99,118,0,0,0,331
Mercer,Princeton 10,U.S. House,12,DARIUS MAYFIELD,,protected,40,18,0,0,0,93
Mercer,Princeton 10,U.S. House,12,KIM MEUDT,,protected,0,4,0,0,0,5
Mercer,Princeton 11,U.S. House,12,BONNIE WATSON COLEMAN,,protected,162,388,0,0,0,835
Mercer,Princeton 11,U.S. House,12,DARIUS MAYFIELD,,protected,81,30,0,0,0,179
Mercer,Princeton 11,U.S. House,12,KIM MEUDT,,protected,6,1,0,0,0,9
Mercer,Princeton 11,U.S. House,12,VIC KAPLAN,,protected,0,1,0,0,0,3
Mercer,Princeton 12,U.S. House,12,BONNIE WATSON COLEMAN,,protected,134,114,0,0,0,366
Mercer,Princeton 12,U.S. House,12,DARIUS MAYFIELD,,protected,27,18,0,0,0,67
Mercer,Princeton 12,U.S. House,12,KIM MEUDT,,protected,1,1,0,0,0,3
Mercer,Princeton 13,U.S. House,12,BONNIE WATSON COLEMAN,,protected,157,293,0,0,0,664
Mercer,Princeton 13,U.S. House,12,DARIUS MAYFIELD,,protected,63,46,0,0,0,158
Mercer,Princeton 13,U.S. House,12,KIM MEUDT,,protected,7,2,0,0,0,16
Mercer,Princeton 13,U.S. House,12,VIC KAPLAN,,protected,2,1,0,0,0,4
Mercer,Princeton 14,U.S. House,12,BONNIE WATSON COLEMAN,,protected,140,213,0,0,0,527
Mercer,Princeton 14,U.S. House,12,DARIUS MAYFIELD,,protected,42,27,0,0,0,112
Mercer,Princeton 14,U.S. House,12,KIM MEUDT,,protected,3,2,0,0,0,6
Mercer,Princeton 14,U.S. House,12,VIC KAPLAN,,protected,0,3,0,0,0,3
Mercer,Princeton 15,U.S. House,12,BONNIE WATSON COLEMAN,,protected,188,353,0,0,0,744
Mercer,Princeton 15,U.S. House,12,DARIUS MAYFIELD,,protected,72,37,0,0,0,177
Mercer,Princeton 15,U.S. House,12,KIM MEUDT,,protected,2,2,0,0,0,4
Mercer,Princeton 15,U.S. House,12,VIC KAPLAN,,protected,1,1,0,0,0,2
Mercer,Princeton 16,U.S. House,12,BONNIE WATSON COLEMAN,,protected,54,129,0,0,0,328
Mercer,Princeton 16,U.S. House,12,DARIUS MAYFIELD,,protected,27,27,0,0,0,75
Mercer,Princeton 16,U.S. House,12,KIM MEUDT,,protected,3,1,0,0,0,5
Mercer,Princeton 16,U.S. House,12,VIC KAPLAN,,protected,0,1,0,0,0,1
Mercer,Princeton 17,U.S. House,12,BONNIE WATSON COLEMAN,,protected,84,154,0,0,0,315
Mercer,Princeton 17,U.S. House,12,DARIUS MAYFIELD,,protected,24,29,0,0,0,91
Mercer,Princeton 17,U.S. House,12,KIM MEUDT,,protected,3,0,0,0,0,5
Mercer,Princeton 17,U.S. House,12,VIC KAPLAN,,protected,0,0,0,0,0,1
Mercer,Princeton 17,U.S. House,12,Daniel Dart,,protected,0,3,0,0,0,3
Mercer,Princeton 18,U.S. House,12,BONNIE WATSON COLEMAN,,protected,142,293,0,0,0,616
Mercer,Princeton 18,U.S. House,12,DARIUS MAYFIELD,,protected,34,30,0,0,0,89
Mercer,Princeton 18,U.S. House,12,KIM MEUDT,,protected,1,4,0,0,0,8
Mercer,Princeton 19,U.S. House,12,BONNIE WATSON COLEMAN,,protected,99,177,0,0,0,433
Mercer,Princeton 19,U.S. House,12,DARIUS MAYFIELD,,protected,46,39,0,0,0,161
Mercer,Princeton 19,U.S. House,12,KIM MEUDT,,protected,4,2,0,0,0,12
Mercer,Princeton 19,U.S. House,12,VIC KAPLAN,,protected,2,1,0,0,0,3
Mercer,Princeton 19,U.S. House,12,Oscar Richards,,protected,1,0,0,0,0,1
Mercer,Princeton 20,U.S. House,12,BONNIE WATSON COLEMAN,,protected,110,221,0,0,0,469
Mercer,Princeton 20,U.S. House,12,DARIUS MAYFIELD,,protected,29,24,0,0,0,100
Mercer,Princeton 20,U.S. House,12,KIM MEUDT,,protected,3,0,0,0,0,6
Mercer,Princeton 20,U.S. House,12,VIC KAPLAN,,protected,1,1,0,0,0,3
Mercer,Princeton Provisional,U.S. House,12,BONNIE WATSON COLEMAN,,protected,0,0,302,0,0,302
Mercer,Princeton Provisional,U.S. House,12,DARIUS MAYFIELD,,protected,0,0,95,0,0,95
Mercer,Princeton Provisional,U.S. House,12,KIM MEUDT,,protected,0,0,8,0,0,8
Mercer,Princeton Provisional,U.S. House,12,VIC KAPLAN,,protected,0,0,1,0,0,1
Mercer,Trenton North 1,U.S. House,12,BONNIE WATSON COLEMAN,,protected,160,46,0,0,0,255
Mercer,Trenton North 1,U.S. House,12,DARIUS MAYFIELD,,protected,29,6,0,0,0,39
Mercer,Trenton North 1,U.S. House,12,KIM MEUDT,,protected,2,0,0,0,0,2
Mercer,Trenton North 1,U.S. House,12,VIC KAPLAN,,protected,1,0,0,0,0,1
Mercer,Trenton North 2,U.S. House,12,BONNIE WATSON COLEMAN,,protected,131,54,0,0,0,222
Mercer,Trenton North 2,U.S. House,12,DARIUS MAYFIELD,,protected,12,6,0,0,0,24
Mercer,Trenton North 2,U.S. House,12,KIM MEUDT,,protected,2,0,0,0,0,2
Mercer,Trenton North 3,U.S. House,12,BONNIE WATSON COLEMAN,,protected,291,96,0,0,0,503
Mercer,Trenton North 3,U.S. House,12,DARIUS MAYFIELD,,protected,25,5,0,0,0,38
Mercer,Trenton North 3,U.S. House,12,KIM MEUDT,,protected,2,0,0,0,0,6
Mercer,Trenton North 3,U.S. House,12,VIC KAPLAN,,protected,1,0,0,0,0,1
Mercer,Trenton North 4,U.S. House,12,BONNIE WATSON COLEMAN,,protected,228,83,0,0,0,409
Mercer,Trenton North 4,U.S. House,12,DARIUS MAYFIELD,,protected,26,11,0,0,0,46
Mercer,Trenton North 4,U.S. House,12,KIM MEUDT,,protected,2,0,0,0,0,3
Mercer,Trenton North 4,U.S. House,12,VIC KAPLAN,,protected,1,0,0,0,0,1
Mercer,Trenton North 5,U.S. House,12,BONNIE WATSON COLEMAN,,protected,165,86,0,0,0,311
Mercer,Trenton North 5,U.S. House,12,DARIUS MAYFIELD,,protected,78,22,0,0,0,136
Mercer,Trenton North 5,U.S. House,12,KIM MEUDT,,protected,1,0,0,0,0,1
Mercer,Trenton North 5,U.S. House,12,VIC KAPLAN,,protected,2,0,0,0,0,2
Mercer,Trenton North 6,U.S. House,12,BONNIE WATSON COLEMAN,,protected,150,129,0,0,0,356
Mercer,Trenton North 6,U.S. House,12,DARIUS MAYFIELD,,protected,26,8,0,0,0,44
Mercer,Trenton North 6,U.S. House,12,KIM MEUDT,,protected,2,0,0,0,0,4
Mercer,Trenton North 6,U.S. House,12,VIC KAPLAN,,protected,2,0,0,0,0,3
Mercer,Trenton North 7,U.S. House,12,BONNIE WATSON COLEMAN,,protected,113,37,0,0,0,188
Mercer,Trenton North 7,U.S. House,12,DARIUS MAYFIELD,,protected,15,1,0,0,0,20
Mercer,Trenton North 7,U.S. House,12,KIM MEUDT,,protected,4,1,0,0,0,5
Mercer,Trenton North 7,U.S. House,12,VIC KAPLAN,,protected,1,0,0,0,0,1
Mercer,Trenton North 8,U.S. House,12,BONNIE WATSON COLEMAN,,protected,187,51,0,0,0,300
Mercer,Trenton North 8,U.S. House,12,DARIUS MAYFIELD,,protected,32,2,0,0,0,49
Mercer,Trenton North 8,U.S. House,12,KIM MEUDT,,protected,2,1,0,0,0,3
Mercer,Trenton North 8,U.S. House,12,VIC KAPLAN,,protected,1,1,0,0,0,2
Mercer,Trenton North 9,U.S. House,12,BONNIE WATSON COLEMAN,,protected,100,43,0,0,0,192
Mercer,Trenton North 9,U.S. House,12,DARIUS MAYFIELD,,protected,18,4,0,0,0,30
Mercer,Trenton North 9,U.S. House,12,KIM MEUDT,,protected,1,1,0,0,0,3
Mercer,Trenton North 9,U.S. House,12,VIC KAPLAN,,protected,1,0,0,0,0,1
Mercer,Trenton North 10,U.S. House,12,BONNIE WATSON COLEMAN,,protected,91,25,0,0,0,147
Mercer,Trenton North 10,U.S. House,12,DARIUS MAYFIELD,,protected,28,2,0,0,0,41
Mercer,Trenton North 11,U.S. House,12,BONNIE WATSON COLEMAN,,protected,188,57,0,0,0,275
Mercer,Trenton North 11,U.S. House,12,DARIUS MAYFIELD,,protected,19,7,0,0,0,28
Mercer,Trenton North 11,U.S. House,12,KIM MEUDT,,protected,5,0,0,0,0,5
Mercer,Trenton North 11,U.S. House,12,VIC KAPLAN,,protected,1,0,0,0,0,1
Mercer,Trenton North 12,U.S. House,12,BONNIE WATSON COLEMAN,,protected,196,107,0,0,0,338
Mercer,Trenton North 12,U.S. House,12,DARIUS MAYFIELD,,protected,24,14,0,0,0,48
Mercer,Trenton North 12,U.S. House,12,KIM MEUDT,,protected,1,1,0,0,0,2
Mercer,Trenton North 12,U.S. House,12,VIC KAPLAN,,protected,0,0,0,0,0,1
Mercer,Trenton North 12,U.S. House,12,David A. Wilson,,protected,0,1,0,0,0,1
Mercer,Trenton North Provisional,U.S. House,12,BONNIE WATSON COLEMAN,,protected,0,0,184,0,0,184
Mercer,Trenton North Provisional,U.S. House,12,DARIUS MAYFIELD,,protected,0,0,40,0,0,40
Mercer,Trenton North Provisional,U.S. House,12,KIM MEUDT,,protected,0,0,2,0,0,2
Mercer,Trenton North Provisional,U.S. House,12,VIC KAPLAN,,protected,0,0,1,0,0,1
Mercer,Trenton South 1,U.S. House,12,BONNIE WATSON COLEMAN,,protected,97,35,0,0,0,146
Mercer,Trenton South 1,U.S. House,12,DARIUS MAYFIELD,,protected,33,10,0,0,0,54
Mercer,Trenton South 1,U.S. House,12,KIM MEUDT,,protected,2,0,0,0,0,3
Mercer,Trenton South 1,U.S. House,12,VIC KAPLAN,,protected,1,0,0,0,0,1
Mercer,Trenton South 1,U.S. House,12,Doug Wynn,,protected,1,0,0,0,0,1
Mercer,Trenton South 2,U.S. House,12,BONNIE WATSON COLEMAN,,protected,82,50,0,0,0,147
Mercer,Trenton South 2,U.S. House,12,DARIUS MAYFIELD,,protected,20,5,0,0,0,33
Mercer,Trenton South 2,U.S. House,12,KIM MEUDT,,protected,1,0,0,0,0,1
Mercer,Trenton South 2,U.S. House,12,VIC KAPLAN,,protected,0,1,0,0,0,1
Mercer,Trenton South 3,U.S. House,12,BONNIE WATSON COLEMAN,,protected,169,41,0,0,0,265
Mercer,Trenton South 3,U.S. House,12,DARIUS MAYFIELD,,protected,58,17,0,0,0,86
Mercer,Trenton South 3,U.S. House,12,KIM MEUDT,,protected,2,2,0,0,0,5
Mercer,Trenton South 3,U.S. House,12,VIC KAPLAN,,protected,0,1,0,0,0,1
Mercer,Trenton South 4,U.S. House,12,BONNIE WATSON COLEMAN,,protected,129,32,0,0,0,206
Mercer,Trenton South 4,U.S. House,12,DARIUS MAYFIELD,,protected,42,17,0,0,0,71
Mercer,Trenton South 4,U.S. House,12,VIC KAPLAN,,protected,1,0,0,0,0,2
Mercer,Trenton South 5,U.S. House,12,BONNIE WATSON COLEMAN,,protected,118,46,0,0,0,192
Mercer,Trenton South 5,U.S. House,12,DARIUS MAYFIELD,,protected,24,10,0,0,0,43
Mercer,Trenton South 5,U.S. House,12,KIM MEUDT,,protected,3,0,0,0,0,3
Mercer,Trenton South 5,U.S. House,12,VIC KAPLAN,,protected,2,0,0,0,0,2
Mercer,Trenton South 6,U.S. House,12,BONNIE WATSON COLEMAN,,protected,113,51,0,0,0,198
Mercer,Trenton South 6,U.S. House,12,DARIUS MAYFIELD,,protected,49,8,0,0,0,63
Mercer,Trenton South 6,U.S. House,12,KIM MEUDT,,protected,0,1,0,0,0,4
Mercer,Trenton South 7,U.S. House,12,BONNIE WATSON COLEMAN,,protected,136,66,0,0,0,255
Mercer,Trenton South 7,U.S. House,12,DARIUS MAYFIELD,,protected,52,13,0,0,0,75
Mercer,Trenton South 7,U.S. House,12,KIM MEUDT,,protected,3,0,0,0,0,4
Mercer,Trenton South 7,U.S. House,12,VIC KAPLAN,,protected,2,0,0,0,0,2
Mercer,Trenton South 7,U.S. House,12,Edward Rivera,,protected,0,1,0,0,0,1
Mercer,Trenton South 8,U.S. House,12,BONNIE WATSON COLEMAN,,protected,165,70,0,0,0,266
Mercer,Trenton South 8,U.S. House,12,DARIUS MAYFIELD,,protected,83,17,0,0,0,118
Mercer,Trenton South 8,U.S. House,12,KIM MEUDT,,protected,0,1,0,0,0,2
Mercer,Trenton South 8,U.S. House,12,VIC KAPLAN,,protected,3,0,0,0,0,4
Mercer,Trenton South 9,U.S. House,12,BONNIE WATSON COLEMAN,,protected,160,46,0,0,0,241
Mercer,Trenton South 9,U.S. House,12,DARIUS MAYFIELD,,protected,56,13,0,0,0,80
Mercer,Trenton South 9,U.S. House,12,KIM MEUDT,,protected,3,0,0,0,0,3
Mercer,Trenton South 9,U.S. House,12,VIC KAPLAN,,protected,3,0,0,0,0,3
Mercer,Trenton South Provisional,U.S. House,12,BONNIE WATSON COLEMAN,,protected,0,0,61,0,0,61
Mercer,Trenton South Provisional,U.S. House,12,DARIUS MAYFIELD,,protected,0,0,37,0,0,37
Mercer,Trenton South Provisional,U.S. House,12,KIM MEUDT,,protected,0,0,1,0,0,1
Mercer,Trenton South Provisional,U.S. House,12,VIC KAPLAN,,protected,0,0,2,0,0,2
Mercer,Trenton East 1,U.S. House,12,BONNIE WATSON COLEMAN,,protected,218,78,0,0,0,368
Mercer,Trenton East 1,U.S. House,12,DARIUS MAYFIELD,,protected,27,5,0,0,0,38
Mercer,Trenton East 1,U.S. House,12,KIM MEUDT,,protected,3,1,0,0,0,4
Mercer,Trenton East 1,U.S. House,12,VIC KAPLAN,,protected,0,0,0,0,0,1
Mercer,Trenton East 2,U.S. House,12,BONNIE WATSON COLEMAN,,protected,204,57,0,0,0,327
Mercer,Trenton East 2,U.S. House,12,DARIUS MAYFIELD,,protected,25,0,0,0,0,32
Mercer,Trenton East 3,U.S. House,12,BONNIE WATSON COLEMAN,,protected,184,87,0,0,0,343
Mercer,Trenton East 3,U.S. House,12,DARIUS MAYFIELD,,protected,90,21,0,0,0,144
Mercer,Trenton East 3,U.S. House,12,KIM MEUDT,,protected,2,0,0,0,0,4
Mercer,Trenton East 3,U.S. House,12,VIC KAPLAN,,protected,4,0,0,0,0,5
Mercer,Trenton East 3,U.S. House,12,Bob Maddez,,protected,0,1,0,0,0,1
Mercer,Trenton East 4,U.S. House,12,BONNIE WATSON COLEMAN,,protected,233,64,0,0,0,365
Mercer,Trenton East 4,U.S. House,12,DARIUS MAYFIELD,,protected,27,7,0,0,0,43
Mercer,Trenton East 4,U.S. House,12,KIM MEUDT,,protected,2,0,0,0,0,3
Mercer,Trenton East 5,U.S. House,12,BONNIE WATSON COLEMAN,,protected,205,47,0,0,0,287
Mercer,Trenton East 5,U.S. House,12,DARIUS MAYFIELD,,protected,100,17,0,0,0,140
Mercer,Trenton East 5,U.S. House,12,KIM MEUDT,,protected,1,1,0,0,0,4
Mercer,Trenton East 5,U.S. House,12,VIC KAPLAN,,protected,2,1,0,0,0,4
Mercer,Trenton East 6,U.S. House,12,BONNIE WATSON COLEMAN,,protected,168,47,0,0,0,252
Mercer,Trenton East 6,U.S. House,12,DARIUS MAYFIELD,,protected,30,2,0,0,0,36
Mercer,Trenton East 7,U.S. House,12,BONNIE WATSON COLEMAN,,protected,133,35,0,0,0,224
Mercer,Trenton East 7,U.S. House,12,DARIUS MAYFIELD,,protected,33,13,0,0,0,48
Mercer,Trenton East 7,U.S. House,12,KIM MEUDT,,protected,3,0,0,0,0,3
Mercer,Trenton East 7,U.S. House,12,VIC KAPLAN,,protected,3,0,0,0,0,3
Mercer,Trenton East 7,U.S. House,12,Daniel Dart,,protected,0,0,0,0,0,1
Mercer,Trenton East 8,U.S. House,12,BONNIE WATSON COLEMAN,,protected,206,93,0,0,0,407
Mercer,Trenton East 8,U.S. House,12,DARIUS MAYFIELD,,protected,59,36,0,0,0,115
Mercer,Trenton East 8,U.S. House,12,KIM MEUDT,,protected,4,0,0,0,0,6
Mercer,Trenton East 8,U.S. House,12,VIC KAPLAN,,protected,3,2,0,0,0,5
