county,precinct,office,district,party,candidate,early_voting,election_day,mail,provisional,overseas,votes,
Union,LI W6 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Linden Ward 7 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,1,
Union,Linden Ward 7 District 2,U.S. Senate,,,NON Christina KHALIL,0,4,1,protected,protected,6,
Union,Linden Ward 7 District 3,U.S. Senate,,,NON Christina KHALIL,0,3,0,protected,protected,3,
Union,LI W7 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,2,2,0,protected,protected,4,
Union,LI W7 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,protected,1,protected,protected,protected,1,
Union,Linden Ward 8 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Linden Ward 8 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Linden Ward 8 District 3,U.S. Senate,,,NON Christina KHALIL,3,6,3,protected,protected,12,
Union,LI W8 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,2,3,1,protected,protected,6,
Union,LI W8 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,1,4,1,protected,protected,6,
Union,Linden Ward 9 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Linden Ward 9 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Linden Ward 9 District 3,U.S. Senate,,,NON Christina KHALIL,0,3,0,protected,protected,3,
Union,Linden Ward 9 District 4,U.S. Senate,,,NON Christina KHALIL,0,2,0,protected,protected,2,
Union,Linden Ward 9 District 5,U.S. Senate,,,NON Christina KHALIL,0,3,0,protected,protected,3,
Union,LI W9 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,1,1,protected,protected,2,
Union,LI W9 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,1,0,protected,protected,1,
Union,Linden Ward 10 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Linden Ward 10 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Linden Ward 10 District 3,U.S. Senate,,,NON Christina KHALIL,0,3,4,protected,protected,8,
Union,Linden Ward 10 District 4,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,LI W10 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,1,5,1,protected,protected,8,
Union,LI W10 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,1,3,0,protected,protected,5,
Union,Mountainside District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Mountainside District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Mountainside District 3,U.S. Senate,,,NON Christina KHALIL,0,4,1,protected,protected,5,
Union,Mountainside District 4,U.S. Senate,,,NON Christina KHALIL,0,1,1,protected,protected,2,
Union,Mountainside District 5,U.S. Senate,,,NON Christina KHALIL,0,1,1,protected,protected,2,
Union,Mountainside District 6,U.S. Senate,,,NON Christina KHALIL,1,1,0,protected,protected,2,
Union,Mountainside District 7,U.S. Senate,,,NON Christina KHALIL,1,1,0,protected,protected,2,
Union,Mountainside District 8,U.S. Senate,,,NON Christina KHALIL,0,1,0,protected,protected,1,
Union,Mountainside District 9,U.S. Senate,,,NON Christina KHALIL,0,3,1,protected,protected,4,
Union,MO Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,1,2,1,protected,protected,4,
Union,MO Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,1,protected,protected,1,
Union,New Providence District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,New Providence District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,New Providence District 3,U.S. Senate,,,NON Christina KHALIL,2,2,1,protected,protected,5,
Union,New Providence District 4,U.S. Senate,,,NON Christina KHALIL,0,1,1,protected,protected,2,
Union,New Providence District 5,U.S. Senate,,,NON Christina KHALIL,0,1,0,protected,protected,1,
Union,New Providence District 6,U.S. Senate,,,NON Christina KHALIL,0,1,1,protected,protected,2,
Union,New Providence District 7,U.S. Senate,,,NON Christina KHALIL,0,2,2,protected,protected,4,
Union,New Providence District 8,U.S. Senate,,,NON Christina KHALIL,1,2,0,protected,protected,3,
Union,New Providence District 9,U.S. Senate,,,NON Christina KHALIL,1,2,0,protected,protected,3,
Union,New Providence District 10,U.S. Senate,,,NON Christina KHALIL,6,1,1,protected,protected,8,
Union,New Providence District 11,U.S. Senate,,,NON Christina KHALIL,1,4,0,protected,protected,5,
Union,New Providence District 12,U.S. Senate,,,NON Christina KHALIL,2,3,1,protected,protected,6,
Union,NP Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,1,0,protected,protected,2,
Union,NP Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,1,3,0,protected,protected,4,
Union,Plainfield Ward 1 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Plainfield Ward 1 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Plainfield Ward 1 District 3,U.S. Senate,,,NON Christina KHALIL,1,7,0,protected,protected,8,
Union,Plainfield Ward 1 District 4,U.S. Senate,,,NON Christina KHALIL,2,6,0,protected,protected,8,
Union,Plainfield Ward 1 District 5,U.S. Senate,,,NON Christina KHALIL,1,0,0,protected,protected,1,
Union,Plainfield Ward 1 District 6,U.S. Senate,,,NON Christina KHALIL,1,2,0,protected,protected,3,
Union,Plainfield Ward 1 District 7,U.S. Senate,,,NON Christina KHALIL,1,3,0,protected,protected,4,
Union,Plainfield Ward 1 District 8,U.S. Senate,,,NON Christina KHALIL,3,0,0,protected,protected,3,
Union,PL W1 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,2,4,0,protected,protected,6,
Union,PL W1 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,1,2,protected,protected,3,
Union,Plainfield Ward 2 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Plainfield Ward 2 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Plainfield Ward 2 District 3,U.S. Senate,,,NON Christina KHALIL,1,1,0,protected,protected,3,
Union,Plainfield Ward 2 District 4,U.S. Senate,,,NON Christina KHALIL,1,1,1,protected,protected,3,
Union,Plainfield Ward 2 District 5,U.S. Senate,,,NON Christina KHALIL,0,6,1,protected,protected,7,
Union,Plainfield Ward 2 District 6,U.S. Senate,,,NON Christina KHALIL,2,4,1,protected,protected,7,
Union,Plainfield Ward 2 District 7,U.S. Senate,,,NON Christina KHALIL,1,0,0,protected,protected,1,
Union,Plainfield Ward 2 District 8,U.S. Senate,,,NON Christina KHALIL,0,1,3,protected,protected,4,
Union,Plainfield Ward 2 District 9,U.S. Senate,,,NON Christina KHALIL,2,2,1,protected,protected,6,
Union,Plainfield Ward 2 District 10,U.S. Senate,,,NON Christina KHALIL,0,1,1,protected,protected,2,
Union,Plainfield Ward 2 District 11,U.S. Senate,,,NON Christina KHALIL,1,0,1,protected,protected,2,
Union,PL W2 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,4,0,protected,protected,4,
Union,PL W2 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,1,5,1,protected,protected,7,
Union,Plainfield Ward 3 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Plainfield Ward 3 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Plainfield Ward 3 District 3,U.S. Senate,,,NON Christina KHALIL,1,0,0,protected,protected,1,
Union,Plainfield Ward 3 District 4,U.S. Senate,,,NON Christina KHALIL,0,5,0,protected,protected,5,
Union,Plainfield Ward 3 District 5,U.S. Senate,,,NON Christina KHALIL,2,5,0,protected,protected,7,
Union,Plainfield Ward 3 District 6,U.S. Senate,,,NON Christina KHALIL,2,2,4,protected,protected,8,
Union,Plainfield Ward 3 District 7,U.S. Senate,,,NON Christina KHALIL,1,5,0,protected,protected,6,
Union,Plainfield Ward 3 District 8,U.S. Senate,,,NON Christina KHALIL,0,2,0,protected,protected,2,
Union,Plainfield Ward 3 District 9,U.S. Senate,,,NON Christina KHALIL,1,3,0,protected,protected,4,
Union,Plainfield Ward 3 District 10,U.S. Senate,,,NON Christina KHALIL,0,1,0,protected,protected,1,
Union,PL W3 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,2,4,0,protected,protected,6,
Union,PL W3 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,2,5,0,protected,protected,7,
Union,Plainfield Ward 4 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Plainfield Ward 4 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Plainfield Ward 4 District 3,U.S. Senate,,,NON Christina KHALIL,4,3,0,protected,protected,7,
Union,Plainfield Ward 4 District 4,U.S. Senate,,,NON Christina KHALIL,2,4,1,protected,protected,7,
Union,Plainfield Ward 4 District 5,U.S. Senate,,,NON Christina KHALIL,1,7,0,protected,protected,8,
Union,PL W4 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,2,1,0,protected,protected,3,
Union,PL W4 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,6,1,protected,protected,7,
Union,Rahway Ward 1 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Rahway Ward 1 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Rahway Ward 1 District 3,U.S. Senate,,,NON Christina KHALIL,5,2,3,protected,protected,10,
Union,Rahway Ward 1 District 4,U.S. Senate,,,NON Christina KHALIL,2,4,0,protected,protected,7,
Union,RA W1 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,1,5,1,protected,protected,7,
Union,RA W1 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,3,6,2,protected,protected,11,
Union,Rahway Ward 2 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Rahway Ward 2 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Rahway Ward 2 District 3,U.S. Senate,,,NON Christina KHALIL,2,6,1,protected,protected,9,
Union,Rahway Ward 2 District 4,U.S. Senate,,,NON Christina KHALIL,1,3,1,protected,protected,6,
Union,RA W2 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,3,1,0,protected,protected,4,
Union,RA W2 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,2,0,0,protected,protected,2,
Union,Rahway Ward 3 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Rahway Ward 3 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Rahway Ward 3 District 3,U.S. Senate,,,NON Christina KHALIL,2,3,0,protected,protected,5,
Union,Rahway Ward 3 District 4,U.S. Senate,,,NON Christina KHALIL,1,3,0,protected,protected,4,
Union,Rahway Ward 3 District 5,U.S. Senate,,,NON Christina KHALIL,1,1,1,protected,protected,3,
Union,RA W3 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,1,3,0,protected,protected,4,
Union,RA W3 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,2,2,0,protected,protected,4,
Union,Rahway Ward 4 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Rahway Ward 4 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Rahway Ward 4 District 3,U.S. Senate,,,NON Christina KHALIL,5,4,2,protected,protected,11,
Union,RA W4 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,1,4,2,protected,protected,7,
Union,RA W4 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,2,1,0,protected,protected,3,
Union,Rahway Ward 5 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Rahway Ward 5 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Rahway Ward 5 District 3,U.S. Senate,,,NON Christina KHALIL,8,10,1,protected,protected,19,
Union,Rahway Ward 5 District 4,U.S. Senate,,,NON Christina KHALIL,2,3,1,protected,protected,6,
Union,RA W5 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,1,0,0,protected,protected,1,
Union,RA W5 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,1,3,0,protected,protected,4,
Union,Rahway Ward 6 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Rahway Ward 6 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Rahway Ward 6 District 3,U.S. Senate,,,NON Christina KHALIL,3,3,1,protected,protected,7,
Union,Rahway Ward 6 District 4,U.S. Senate,,,NON Christina KHALIL,0,3,0,protected,protected,3,
Union,RA W6 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,1,6,0,protected,protected,8,
Union,RA W6 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,1,1,2,protected,protected,4,
Union,Roselle Ward 1 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Roselle Ward 1 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Roselle Ward 1 District 3,U.S. Senate,,,NON Christina KHALIL,0,3,0,protected,protected,3,
Union,Roselle Ward 1 District 4,U.S. Senate,,,NON Christina KHALIL,6,1,0,protected,protected,7,
Union,RO W1 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,3,3,0,protected,protected,6,
Union,RO W1 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,2,2,1,protected,protected,5,
Union,Roselle Ward 2 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Roselle Ward 2 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Roselle Ward 2 District 3,U.S. Senate,,,NON Christina KHALIL,1,2,0,protected,protected,3,
Union,Roselle Ward 2 District 4,U.S. Senate,,,NON Christina KHALIL,0,2,1,protected,protected,3,
Union,RO W2 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,3,0,protected,protected,3,
Union,RO W2 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,5,0,protected,protected,5,
Union,Roselle Ward 3 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Roselle Ward 3 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Roselle Ward 3 District 3,U.S. Senate,,,NON Christina KHALIL,1,2,0,protected,protected,4,
Union,Roselle Ward 3 District 4,U.S. Senate,,,NON Christina KHALIL,1,10,0,protected,protected,11,
Union,RO W3 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,1,4,0,protected,protected,5,
Union,RO W3 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,1,7,1,protected,protected,10,
Union,Roselle Ward 4 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Roselle Ward 4 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Roselle Ward 4 District 3,U.S. Senate,,,NON Christina KHALIL,3,6,1,protected,protected,10,
Union,RO W4 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,4,6,1,protected,protected,12,
Union,RO W4 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,3,2,0,protected,protected,5,
Union,Roselle Ward 5 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Roselle Ward 5 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Roselle Ward 5 District 3,U.S. Senate,,,NON Christina KHALIL,2,6,2,protected,protected,10,
Union,Roselle Ward 5 District 4,U.S. Senate,,,NON Christina KHALIL,1,3,2,protected,protected,6,
Union,RO W5 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,2,8,0,protected,protected,10,
Union,RO W5 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,1,1,0,protected,protected,2,
Union,Roselle Park Ward 1 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Roselle Park Ward 1 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,RP W1 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,2,7,0,protected,protected,9,
Union,RP W1 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,5,2,3,protected,protected,10,
Union,Roselle Park Ward 2 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Roselle Park Ward 2 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,1,
Union,RP W2 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,1,3,1,protected,protected,5,
Union,RP W2 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,5,0,protected,protected,5,
Union,Roselle Park Ward 3 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Roselle Park Ward 3 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,RP W3 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,2,5,0,protected,protected,7,
Union,RP W3 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,1,3,0,protected,protected,5,
Union,Roselle Park Ward 4 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Roselle Park Ward 4 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,RP W4 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,1,10,2,protected,protected,13,
Union,RP W4 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,2,3,2,protected,protected,7,
Union,Roselle Park Ward 5 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Roselle Park Ward 5 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,RP W5 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,1,0,0,protected,protected,1,
Union,RP W5 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,1,6,0,protected,protected,7,
Union,Scotch Plains District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Scotch Plains District 2,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Scotch Plains District 3,U.S. Senate,,,NON Christina KHALIL,0,9,2,protected,protected,11,
Union,Scotch Plains District 4,U.S. Senate,,,NON Christina KHALIL,3,1,1,protected,protected,5,
Union,Scotch Plains District 5,U.S. Senate,,,NON Christina KHALIL,1,5,0,protected,protected,6,
Union,Scotch Plains District 6,U.S. Senate,,,NON Christina KHALIL,1,11,1,protected,protected,13,
Union,Scotch Plains District 7,U.S. Senate,,,NON Christina KHALIL,3,0,0,protected,protected,3,
Union,Scotch Plains District 8,U.S. Senate,,,NON Christina KHALIL,3,3,0,protected,protected,6,
Union,Scotch Plains District 9,U.S. Senate,,,NON Christina KHALIL,1,1,1,protected,protected,3,
Union,Scotch Plains District 10,U.S. Senate,,,NON Christina KHALIL,2,3,3,protected,protected,8,
Union,Scotch Plains District 11,U.S. Senate,,,NON Christina KHALIL,0,3,0,protected,protected,3,
Union,Scotch Plains District 12,U.S. Senate,,,NON Christina KHALIL,2,2,2,protected,protected,6,
Union,Scotch Plains District 13,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Scotch Plains District 14,U.S. Senate,,,NON Christina KHALIL,1,3,2,protected,protected,6,
Union,Scotch Plains District 15,U.S. Senate,,,NON Christina KHALIL,0,2,1,protected,protected,3,
Union,Scotch Plains District 16,U.S. Senate,,,NON Christina KHALIL,0,2,2,protected,protected,4,
Union,Scotch Plains District 17,U.S. Senate,,,NON Christina KHALIL,0,1,1,protected,protected,2,
Union,Scotch Plains District 18,U.S. Senate,,,NON Christina KHALIL,3,1,0,protected,protected,4,
Union,Scotch Plains District 19,U.S. Senate,,,NON Christina KHALIL,2,2,0,protected,protected,4,
Union,Scotch Plains District 20,U.S. Senate,,,NON Christina KHALIL,1,1,0,protected,protected,3,
Union,Scotch Plains District 21,U.S. Senate,,,NON Christina KHALIL,0,3,2,protected,protected,5,
Union,Scotch Plains District 22,U.S. Senate,,,NON Christina KHALIL,0,1,7,protected,protected,9,
Union,Scotch Plains District 23,U.S. Senate,,,NON Christina KHALIL,3,0,1,protected,protected,4,
Union,SC Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,SC Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,1,5,0,protected,protected,6,
Union,Springfield District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
