county,precinct,office,district,party,candidate,votes,early_voting,election_day_icp,election_day_icx,mail,provisional
Burlington,Evesham Township Election District 18,Evesham Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Evesham Township Election District 19,Evesham Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Evesham Township Election District 20,Evesham Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Evesham Township Election District 21,Evesham Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Evesham Township Election District 22,Evesham Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Evesham Township Election District 23,Evesham Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Evesham Township Election District 24,Evesham Township,,,Personal Choice,2,0,2,0,0,0
Burlington,Evesham Township Election District 25,Evesham Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Evesham Township Election District 26,Evesham Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Evesham Township Election District 27,Evesham Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Evesham Township Election District 28,Evesham Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Evesham Township Election District 29,Evesham Township,,,Personal Choice,1,0,0,0,1,0
Burlington,Evesham Township Election District 30,Evesham Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Evesham Township Election District 31,Evesham Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Evesham Township Election District 32,Evesham Township,,,Personal Choice,3,2,1,0,0,0
Burlington,Evesham Township (Provisional),Evesham Township,,,Personal Choice,1,0,0,0,0,1
Burlington,Evesham Township Election District 1,Evesham Township,,REP,Keith Roman,236,60,137,0,39,0
Burlington,Evesham Township Election District 2,Evesham Township,,REP,Keith Roman,290,50,195,0,45,0
Burlington,Evesham Township Election District 3,Evesham Township,,REP,Keith Roman,388,97,217,0,74,0
Burlington,Evesham Township Election District 4,Evesham Township,,REP,Keith Roman,246,61,147,0,38,0
Burlington,Evesham Township Election District 5,Evesham Township,,REP,Keith Roman,189,58,107,0,24,0
Burlington,Evesham Township Election District 6,Evesham Township,,REP,Keith Roman,238,86,123,0,29,0
Burlington,Evesham Township Election District 7,Evesham Township,,REP,Keith Roman,486,173,243,0,70,0
Burlington,Evesham Township Election District 8,Evesham Township,,REP,Keith Roman,565,191,302,0,72,0
Burlington,Evesham Township Election District 9,Evesham Township,,REP,Keith Roman,327,106,188,0,33,0
Burlington,Evesham Township Election District 10,Evesham Township,,REP,Keith Roman,213,78,113,0,22,0
Burlington,Evesham Township Election District 11,Evesham Township,,REP,Keith Roman,264,70,175,0,19,0
Burlington,Evesham Township Election District 12,Evesham Township,,REP,Keith Roman,370,121,227,0,22,0
Burlington,Evesham Township Election District 13,Evesham Township,,REP,Keith Roman,441,123,199,0,119,0
Burlington,Evesham Township Election District 14,Evesham Township,,REP,Keith Roman,304,77,193,0,34,0
Burlington,Evesham Township Election District 15,Evesham Township,,REP,Keith Roman,309,87,182,0,40,0
Burlington,Evesham Township Election District 16,Evesham Township,,REP,Keith Roman,246,84,131,0,31,0
Burlington,Evesham Township Election District 17,Evesham Township,,REP,Keith Roman,139,49,66,0,24,0
Burlington,Evesham Township Election District 18,Evesham Township,,REP,Keith Roman,319,96,195,0,28,0
Burlington,Evesham Township Election District 19,Evesham Township,,REP,Keith Roman,346,115,186,0,45,0
Burlington,Evesham Township Election District 20,Evesham Township,,REP,Keith Roman,660,178,375,0,107,0
Burlington,Evesham Township Election District 21,Evesham Township,,REP,Keith Roman,484,180,236,0,68,0
Burlington,Evesham Township Election District 22,Evesham Township,,REP,Keith Roman,258,77,138,0,43,0
Burlington,Evesham Township Election District 23,Evesham Township,,REP,Keith Roman,115,29,71,0,15,0
Burlington,Evesham Township Election District 24,Evesham Township,,REP,Keith Roman,669,255,301,0,113,0
Burlington,Evesham Township Election District 25,Evesham Township,,REP,Keith Roman,220,79,122,0,19,0
Burlington,Evesham Township Election District 26,Evesham Township,,REP,Keith Roman,279,92,143,0,44,0
Burlington,Evesham Township Election District 27,Evesham Township,,REP,Keith Roman,227,74,134,0,19,0
Burlington,Evesham Township Election District 28,Evesham Township,,REP,Keith Roman,336,83,211,0,42,0
Burlington,Evesham Township Election District 29,Evesham Township,,REP,Keith Roman,313,68,225,0,20,0
Burlington,Evesham Township Election District 30,Evesham Township,,REP,Keith Roman,558,217,200,0,141,0
Burlington,Evesham Township Election District 31,Evesham Township,,REP,Keith Roman,420,124,250,0,46,0
Burlington,Evesham Township Election District 32,Evesham Township,,REP,Keith Roman,384,127,207,0,50,0
Burlington,Evesham Township (Provisional),Evesham Township,,REP,Keith Roman,174,0,0,0,0,174
Burlington,Evesham Township Election District 1,Evesham Township,,DEM,Krystal Hunter,421,94,204,0,123,0
Burlington,Evesham Township Election District 2,Evesham Township,,DEM,Krystal Hunter,344,60,197,0,87,0
Burlington,Evesham Township Election District 3,Evesham Township,,DEM,Krystal Hunter,545,142,213,0,190,0
Burlington,Evesham Township Election District 4,Evesham Township,,DEM,Krystal Hunter,367,95,170,0,102,0
Burlington,Evesham Township Election District 5,Evesham Township,,DEM,Krystal Hunter,199,69,89,0,41,0
Burlington,Evesham Township Election District 6,Evesham Township,,DEM,Krystal Hunter,352,120,120,0,112,0
Burlington,Evesham Township Election District 7,Evesham Township,,DEM,Krystal Hunter,520,155,194,0,171,0
Burlington,Evesham Township Election District 8,Evesham Township,,DEM,Krystal Hunter,634,226,225,0,183,0
Burlington,Evesham Township Election District 9,Evesham Township,,DEM,Krystal Hunter,401,124,159,0,118,0
Burlington,Evesham Township Election District 10,Evesham Township,,DEM,Krystal Hunter,192,46,86,0,60,0
Burlington,Evesham Township Election District 11,Evesham Township,,DEM,Krystal Hunter,245,57,119,0,69,0
Burlington,Evesham Township Election District 12,Evesham Township,,DEM,Krystal Hunter,382,90,197,0,95,0
Burlington,Evesham Township Election District 13,Evesham Township,,DEM,Krystal Hunter,576,139,164,0,273,0
Burlington,Evesham Township Election District 14,Evesham Township,,DEM,Krystal Hunter,473,134,209,0,130,0
Burlington,Evesham Township Election District 15,Evesham Township,,DEM,Krystal Hunter,273,67,122,0,84,0
Burlington,Evesham Township Election District 16,Evesham Township,,DEM,Krystal Hunter,385,114,127,0,144,0
Burlington,Evesham Township Election District 17,Evesham Township,,DEM,Krystal Hunter,193,54,76,0,63,0
Burlington,Evesham Township Election District 18,Evesham Township,,DEM,Krystal Hunter,512,147,198,0,167,0
Burlington,Evesham Township Election District 19,Evesham Township,,DEM,Krystal Hunter,420,94,219,0,107,0
Burlington,Evesham Township Election District 20,Evesham Township,,DEM,Krystal Hunter,387,94,167,0,126,0
Burlington,Evesham Township Election District 21,Evesham Township,,DEM,Krystal Hunter,586,178,231,0,177,0
Burlington,Evesham Township Election District 22,Evesham Township,,DEM,Krystal Hunter,284,55,137,0,92,0
Burlington,Evesham Township Election District 23,Evesham Township,,DEM,Krystal Hunter,195,29,94,0,72,0
Burlington,Evesham Township Election District 24,Evesham Township,,DEM,Krystal Hunter,878,269,309,0,300,0
Burlington,Evesham Township Election District 25,Evesham Township,,DEM,Krystal Hunter,296,103,104,0,89,0
Burlington,Evesham Township Election District 26,Evesham Township,,DEM,Krystal Hunter,415,91,188,0,136,0
Burlington,Evesham Township Election District 27,Evesham Township,,DEM,Krystal Hunter,277,81,114,0,82,0
Burlington,Evesham Township Election District 28,Evesham Township,,DEM,Krystal Hunter,480,110,255,0,115,0
Burlington,Evesham Township Election District 29,Evesham Township,,DEM,Krystal Hunter,446,90,281,0,75,0
Burlington,Evesham Township Election District 30,Evesham Township,,DEM,Krystal Hunter,771,235,169,0,367,0
Burlington,Evesham Township Election District 31,Evesham Township,,DEM,Krystal Hunter,367,109,168,0,90,0
Burlington,Evesham Township Election District 32,Evesham Township,,DEM,Krystal Hunter,423,133,199,0,91,0
Burlington,Evesham Township (Provisional),Evesham Township,,DEM,Krystal Hunter,216,0,0,0,0,216
Burlington,Fieldsboro Borough Election District 1,Fieldsboro Borough,,REP,Timothy Tyler,155,12,134,0,9,0
Burlington,Fieldsboro Borough (Provisional),Fieldsboro Borough,,REP,Timothy Tyler,3,0,0,0,0,3
Burlington,Fieldsboro Borough Election District 1,Fieldsboro Borough,,DEM,John J. Errigo III,160,13,128,0,19,0
Burlington,Fieldsboro Borough (Provisional),Fieldsboro Borough,,DEM,John J. Errigo III,2,0,0,0,0,2
Burlington,Fieldsboro Borough Election District 1,Fieldsboro Borough,,,Personal Choice,2,1,1,0,0,0
Burlington,Fieldsboro Borough (Provisional),Fieldsboro Borough,,,Personal Choice,0,0,0,0,0,0
Burlington,Fieldsboro Borough Election District 1,Fieldsboro Borough,,DEM,Michael Carroll,213,16,178,0,19,0
Burlington,Fieldsboro Borough (Provisional),Fieldsboro Borough,,DEM,Michael Carroll,3,0,0,0,0,3
Burlington,Florence Township Election District: Ward 3 - District 1,Florence,,DEM,Joseph Frappolli,361,54,222,0,85,0
Burlington,Florence Township Election District: Ward 3 - District 2,Florence,,DEM,Joseph Frappolli,363,40,251,0,72,0
Burlington,Florence Township Election District: Ward 3 - District 3,Florence,,DEM,Joseph Frappolli,366,46,241,0,79,0
Burlington,Florence Township W3 (Provisional),Florence,,DEM,Joseph Frappolli,17,0,0,0,0,17
Burlington,Florence Township Election District: Ward 3 - District 1,Florence,,,Personal Choice,8,0,5,0,3,0
Burlington,Florence Township Election District: Ward 3 - District 2,Florence,,,Personal Choice,4,1,3,0,0,0
Burlington,Florence Township Election District: Ward 3 - District 3,Florence,,,Personal Choice,8,0,5,0,3,0
Burlington,Florence Township W3 (Provisional),Florence,,,Personal Choice,0,0,0,0,0,0
Burlington,Hainesport Township Election District 1,Hainesport Township,,REP,Andy Dick,295,50,209,0,36,0
Burlington,Hainesport Township Election District 2,Hainesport Township,,REP,Andy Dick,293,74,153,0,66,0
Burlington,Hainesport Township Election District 3,Hainesport Township,,REP,Andy Dick,483,114,265,0,104,0
Burlington,Hainesport Township Election District 4,Hainesport Township,,REP,Andy Dick,166,26,112,0,28,0
Burlington,Hainesport Township Election District 5,Hainesport Township,,REP,Andy Dick,392,104,236,0,52,0
Burlington,Hainesport Township (Provisional),Hainesport Township,,REP,Andy Dick,15,0,0,0,0,15
Burlington,Hainesport Township Election District 1,Hainesport Township,,DEM,Samantha Loveman,236,41,125,0,70,0
Burlington,Hainesport Township Election District 2,Hainesport Township,,DEM,Samantha Loveman,339,52,135,0,152,0
Burlington,Hainesport Township Election District 3,Hainesport Township,,DEM,Samantha Loveman,347,86,139,0,122,0
Burlington,Hainesport Township Election District 4,Hainesport Township,,DEM,Samantha Loveman,138,10,77,0,51,0
Burlington,Hainesport Township Election District 5,Hainesport Township,,DEM,Samantha Loveman,372,77,182,0,113,0
Burlington,Hainesport Township (Provisional),Hainesport Township,,DEM,Samantha Loveman,26,0,0,0,0,26
Burlington,Hainesport Township Election District 1,Hainesport Township,,,Personal Choice,2,0,2,0,0,0
Burlington,Hainesport Township Election District 2,Hainesport Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Hainesport Township Election District 3,Hainesport Township,,,Personal Choice,1,0,0,0,1,0
Burlington,Hainesport Township Election District 4,Hainesport Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Hainesport Township Election District 5,Hainesport Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Hainesport Township (Provisional),Hainesport Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Lumberton Township Election District 1,Lumberton Township,,DEM,Amanda Smith,249,48,94,0,107,0
Burlington,Lumberton Township Election District 2,Lumberton Township,,DEM,Amanda Smith,443,79,251,0,113,0
Burlington,Lumberton Township Election District 3,Lumberton Township,,DEM,Amanda Smith,269,63,150,0,56,0
Burlington,Lumberton Township Election District 4,Lumberton Township,,DEM,Amanda Smith,217,30,126,0,61,0
Burlington,Lumberton Township Election District 5,Lumberton Township,,DEM,Amanda Smith,579,165,260,0,154,0
Burlington,Lumberton Township Election District 6,Lumberton Township,,DEM,Amanda Smith,334,88,173,0,73,0
Burlington,Lumberton Township Election District 7,Lumberton Township,,DEM,Amanda Smith,414,84,229,0,101,0
Burlington,Lumberton Township Election District 8,Lumberton Township,,DEM,Amanda Smith,656,155,368,0,133,0
Burlington,Lumberton Township Election District 9,Lumberton Township,,DEM,Amanda Smith,484,126,244,0,114,0
Burlington,Lumberton Township Election District 10,Lumberton Township,,DEM,Amanda Smith,339,53,125,0,161,0
Burlington,Lumberton Township (Provisional),Lumberton Township,,DEM,Amanda Smith,72,0,0,0,0,72
Burlington,Lumberton Township Election District 1,Lumberton Township,,DEM,Grant Robinson,240,44,92,0,104,0
Burlington,Lumberton Township Election District 2,Lumberton Township,,DEM,Grant Robinson,432,79,241,0,112,0
Burlington,Lumberton Township Election District 3,Lumberton Township,,DEM,Grant Robinson,262,64,142,0,56,0
Burlington,Lumberton Township Election District 4,Lumberton Township,,DEM,Grant Robinson,214,28,125,0,61,0
Burlington,Lumberton Township Election District 5,Lumberton Township,,DEM,Grant Robinson,576,164,258,0,154,0
Burlington,Lumberton Township Election District 6,Lumberton Township,,DEM,Grant Robinson,331,89,169,0,73,0
Burlington,Lumberton Township Election District 7,Lumberton Township,,DEM,Grant Robinson,404,82,222,0,100,0
Burlington,Lumberton Township Election District 8,Lumberton Township,,DEM,Grant Robinson,644,153,360,0,131,0
Burlington,Lumberton Township Election District 9,Lumberton Township,,DEM,Grant Robinson,483,124,247,0,112,0
Burlington,Lumberton Township Election District 10,Lumberton Township,,DEM,Grant Robinson,340,53,126,0,161,0
Burlington,Lumberton Township (Provisional),Lumberton Township,,DEM,Grant Robinson,71,0,0,0,0,71
Burlington,Lumberton Township Election District 1,Lumberton Township,,,Personal Choice,8,1,6,0,1,0
Burlington,Lumberton Township Election District 2,Lumberton Township,,,Personal Choice,10,2,6,0,2,0
Burlington,Lumberton Township Election District 3,Lumberton Township,,,Personal Choice,1,0,1,0,0,0
Burlington,Lumberton Township Election District 4,Lumberton Township,,,Personal Choice,2,0,2,0,0,0
Burlington,Lumberton Township Election District 5,Lumberton Township,,,Personal Choice,5,1,2,0,2,0
Burlington,Lumberton Township Election District 6,Lumberton Township,,,Personal Choice,8,2,6,0,0,0
Burlington,Lumberton Township Election District 7,Lumberton Township,,,Personal Choice,9,3,6,0,0,0
Burlington,Lumberton Township Election District 8,Lumberton Township,,,Personal Choice,11,3,5,0,3,0
Burlington,Lumberton Township Election District 9,Lumberton Township,,,Personal Choice,15,2,10,0,3,0
Burlington,Lumberton Township Election District 10,Lumberton Township,,,Personal Choice,2,2,0,0,0,0
Burlington,Lumberton Township (Provisional),Lumberton Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Mansfield Township Election District 1,Mansfield Township,,REP,Marcial Mojena,343,73,212,0,58,0
Burlington,Mansfield Township Election District 2,Mansfield Township,,REP,Marcial Mojena,421,96,280,0,45,0
Burlington,Mansfield Township Election District 3,Mansfield Township,,REP,Marcial Mojena,376,79,240,0,57,0
Burlington,Mansfield Township Election District 4,Mansfield Township,,REP,Marcial Mojena,300,42,189,0,69,0
Burlington,Mansfield Township Election District 5,Mansfield Township,,REP,Marcial Mojena,363,52,228,0,83,0
Burlington,Mansfield Township Election District 6,Mansfield Township,,REP,Marcial Mojena,362,48,221,0,93,0
Burlington,Mansfield Township Election District 7,Mansfield Township,,REP,Marcial Mojena,235,53,144,0,38,0
Burlington,Mansfield Township Election District 8,Mansfield Township,,REP,Marcial Mojena,284,58,181,0,45,0
Burlington,Mansfield Township (Provisional),Mansfield Township,,REP,Marcial Mojena,42,0,0,0,0,42
Burlington,Mansfield Township Election District 1,Mansfield Township,,REP,"Paul ""Brian"" Sisz",340,73,208,0,59,0
Burlington,Mansfield Township Election District 2,Mansfield Township,,REP,"Paul ""Brian"" Sisz",421,93,286,0,42,0
Burlington,Mansfield Township Election District 3,Mansfield Township,,REP,"Paul ""Brian"" Sisz",389,78,248,0,63,0
Burlington,Mansfield Township Election District 4,Mansfield Township,,REP,"Paul ""Brian"" Sisz",305,43,193,0,69,0
Burlington,Mansfield Township Election District 5,Mansfield Township,,REP,"Paul ""Brian"" Sisz",358,52,226,0,80,0
Burlington,Mansfield Township Election District 6,Mansfield Township,,REP,"Paul ""Brian"" Sisz",354,46,215,0,93,0
Burlington,Mansfield Township Election District 7,Mansfield Township,,REP,"Paul ""Brian"" Sisz",227,56,134,0,37,0
Burlington,Mansfield Township Election District 8,Mansfield Township,,REP,"Paul ""Brian"" Sisz",287,59,182,0,46,0
Burlington,Mansfield Township (Provisional),Mansfield Township,,REP,"Paul ""Brian"" Sisz",40,0,0,0,0,40
Burlington,Mansfield Township Election District 1,Mansfield Township,,DEM,Jasmeet K. Boparai,211,46,108,0,57,0
Burlington,Mansfield Township Election District 2,Mansfield Township,,DEM,Jasmeet K. Boparai,343,49,198,0,96,0
Burlington,Mansfield Township Election District 3,Mansfield Township,,DEM,Jasmeet K. Boparai,335,80,169,0,86,0
Burlington,Mansfield Township Election District 4,Mansfield Township,,DEM,Jasmeet K. Boparai,284,20,139,0,125,0
Burlington,Mansfield Township Election District 5,Mansfield Township,,DEM,Jasmeet K. Boparai,263,16,125,0,122,0
Burlington,Mansfield Township Election District 6,Mansfield Township,,DEM,Jasmeet K. Boparai,227,21,99,0,107,0
Burlington,Mansfield Township Election District 7,Mansfield Township,,DEM,Jasmeet K. Boparai,508,120,266,0,122,0
Burlington,Mansfield Township Election District 8,Mansfield Township,,DEM,Jasmeet K. Boparai,181,42,88,0,51,0
Burlington,Mansfield Township (Provisional),Mansfield Township,,DEM,Jasmeet K. Boparai,24,0,0,0,0,24
Burlington,Mansfield Township Election District 1,Mansfield Township,,DEM,Amarpreet S. Chauhan,217,47,114,0,56,0
Burlington,Mansfield Township Election District 2,Mansfield Township,,DEM,Amarpreet S. Chauhan,344,48,201,0,95,0
Burlington,Mansfield Township Election District 3,Mansfield Township,,DEM,Amarpreet S. Chauhan,332,81,169,0,82,0
Burlington,Mansfield Township Election District 4,Mansfield Township,,DEM,Amarpreet S. Chauhan,278,19,134,0,125,0
Burlington,Mansfield Township Election District 5,Mansfield Township,,DEM,Amarpreet S. Chauhan,266,16,125,0,125,0
Burlington,Mansfield Township Election District 6,Mansfield Township,,DEM,Amarpreet S. Chauhan,225,21,98,0,106,0
Burlington,Mansfield Township Election District 7,Mansfield Township,,DEM,Amarpreet S. Chauhan,516,121,275,0,120,0
Burlington,Mansfield Township Election District 8,Mansfield Township,,DEM,Amarpreet S. Chauhan,180,41,89,0,50,0
Burlington,Mansfield Township (Provisional),Mansfield Township,,DEM,Amarpreet S. Chauhan,26,0,0,0,0,26
Burlington,Mansfield Township Election District 1,Mansfield Township,,,Personal Choice,6,3,2,0,1,0
Burlington,Mansfield Township Election District 2,Mansfield Township,,,Personal Choice,4,0,2,0,2,0
Burlington,Mansfield Township Election District 3,Mansfield Township,,,Personal Choice,2,0,2,0,0,0
Burlington,Mansfield Township Election District 4,Mansfield Township,,,Personal Choice,1,0,0,0,1,0
Burlington,Mansfield Township Election District 5,Mansfield Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Mansfield Township Election District 6,Mansfield Township,,,Personal Choice,0,0,0,0,0,0
Burlington,Mansfield Township Election District 7,Mansfield Township,,,Personal Choice,1,0,1,0,0,0
Burlington,Mansfield Township Election District 8,Mansfield Township,,,Personal Choice,8,0,7,0,1,0
Burlington,Mansfield Township (Provisional),Mansfield Township,,,Personal Choice,2,0,0,0,0,2
Burlington,Maple Shade Township Election District 1,Maple Shade Township,,REP,David C. Moy,192,33,145,0,14,0
Burlington,Maple Shade Township Election District 2,Maple Shade Township,,REP,David C. Moy,135,17,111,0,7,0
Burlington,Maple Shade Township Election District 3,Maple Shade Township,,REP,David C. Moy,84,13,60,0,11,0
Burlington,Maple Shade Township Election District 4,Maple Shade Township,,REP,David C. Moy,179,11,144,0,24,0
Burlington,Maple Shade Township Election District 5,Maple Shade Township,,REP,David C. Moy,146,14,123,0,9,0
Burlington,Maple Shade Township Election District 6,Maple Shade Township,,REP,David C. Moy,183,24,151,0,8,0
Burlington,Maple Shade Township Election District 7,Maple Shade Township,,REP,David C. Moy,143,13,114,0,16,0
Burlington,Maple Shade Township Election District 8,Maple Shade Township,,REP,David C. Moy,140,8,119,0,13,0
Burlington,Maple Shade Township Election District 9,Maple Shade Township,,REP,David C. Moy,111,8,97,0,6,0
Burlington,Maple Shade Township Election District 10,Maple Shade Township,,REP,David C. Moy,146,16,122,0,8,0
Burlington,Maple Shade Township Election District 11,Maple Shade Township,,REP,David C. Moy,177,32,121,0,24,0
Burlington,Maple Shade Township Election District 12,Maple Shade Township,,REP,David C. Moy,94,9,74,0,11,0
Burlington,Maple Shade Township Election District 13,Maple Shade Township,,REP,David C. Moy,92,9,76,0,7,0
Burlington,Maple Shade Township Election District 14,Maple Shade Township,,REP,David C. Moy,101,6,89,0,6,0
Burlington,Maple Shade Township Election District 15,Maple Shade Township,,REP,David C. Moy,133,34,81,0,18,0
Burlington,Maple Shade Township Election District 16,Maple Shade Township,,REP,David C. Moy,116,24,81,0,11,0
Burlington,Maple Shade Township Election District 17,Maple Shade Township,,REP,David C. Moy,89,6,69,0,14,0
Burlington,Maple Shade Township Election District 18,Maple Shade Township,,REP,David C. Moy,100,10,82,0,8,0
Burlington,Maple Shade Township Election District 19,Maple Shade Township,,REP,David C. Moy,103,20,76,0,7,0
Burlington,Maple Shade Township (Provisional),Maple Shade Township,,REP,David C. Moy,46,0,0,0,0,46
Burlington,Maple Shade Township Election District 1,Maple Shade Township,,REP,Steven Melleady,191,31,146,0,14,0
Burlington,Maple Shade Township Election District 2,Maple Shade Township,,REP,Steven Melleady,139,19,111,0,9,0
Burlington,Maple Shade Township Election District 3,Maple Shade Township,,REP,Steven Melleady,88,15,64,0,9,0
Burlington,Maple Shade Township Election District 4,Maple Shade Township,,REP,Steven Melleady,195,12,155,0,28,0
Burlington,Maple Shade Township Election District 5,Maple Shade Township,,REP,Steven Melleady,153,15,130,0,8,0
Burlington,Maple Shade Township Election District 6,Maple Shade Township,,REP,Steven Melleady,197,25,163,0,9,0
Burlington,Maple Shade Township Election District 7,Maple Shade Township,,REP,Steven Melleady,142,13,114,0,15,0
Burlington,Maple Shade Township Election District 8,Maple Shade Township,,REP,Steven Melleady,153,9,133,0,11,0
Burlington,Maple Shade Township Election District 9,Maple Shade Township,,REP,Steven Melleady,124,10,107,0,7,0
Burlington,Maple Shade Township Election District 10,Maple Shade Township,,REP,Steven Melleady,140,14,118,0,8,0
Burlington,Maple Shade Township Election District 11,Maple Shade Township,,REP,Steven Melleady,185,31,123,0,31,0
Burlington,Maple Shade Township Election District 12,Maple Shade Township,,REP,Steven Melleady,88,9,67,0,12,0
Burlington,Maple Shade Township Election District 13,Maple Shade Township,,REP,Steven Melleady,89,10,71,0,8,0
Burlington,Maple Shade Township Election District 14,Maple Shade Township,,REP,Steven Melleady,97,8,86,0,3,0
Burlington,Maple Shade Township Election District 15,Maple Shade Township,,REP,Steven Melleady,131,32,80,0,19,0
Burlington,Maple Shade Township Election District 16,Maple Shade Township,,REP,Steven Melleady,119,24,84,0,11,0
Burlington,Maple Shade Township Election District 17,Maple Shade Township,,REP,Steven Melleady,86,5,69,0,12,0
Burlington,Maple Shade Township Election District 18,Maple Shade Township,,REP,Steven Melleady,109,11,87,0,11,0
Burlington,Maple Shade Township Election District 19,Maple Shade Township,,REP,Steven Melleady,107,19,81,0,7,0
Burlington,Maple Shade Township (Provisional),Maple Shade Township,,REP,Steven Melleady,47,0,0,0,0,47
Burlington,Maple Shade Township Election District 1,Maple Shade Township,,REP,Anthony Veneri,199,30,155,0,14,0
Burlington,Maple Shade Township Election District 2,Maple Shade Township,,REP,Anthony Veneri,140,17,112,0,11,0
Burlington,Maple Shade Township Election District 3,Maple Shade Township,,REP,Anthony Veneri,92,16,65,0,11,0
Burlington,Maple Shade Township Election District 4,Maple Shade Township,,REP,Anthony Veneri,202,11,163,0,28,0
Burlington,Maple Shade Township Election District 5,Maple Shade Township,,REP,Anthony Veneri,153,15,129,0,9,0
Burlington,Maple Shade Township Election District 6,Maple Shade Township,,REP,Anthony Veneri,193,25,160,0,8,0
Burlington,Maple Shade Township Election District 7,Maple Shade Township,,REP,Anthony Veneri,142,14,112,0,16,0
Burlington,Maple Shade Township Election District 8,Maple Shade Township,,REP,Anthony Veneri,162,10,139,0,13,0
Burlington,Maple Shade Township Election District 9,Maple Shade Township,,REP,Anthony Veneri,122,10,105,0,7,0
Burlington,Maple Shade Township Election District 10,Maple Shade Township,,REP,Anthony Veneri,158,14,136,0,8,0
Burlington,Maple Shade Township Election District 11,Maple Shade Township,,REP,Anthony Veneri,192,32,134,0,26,0
Burlington,Maple Shade Township Election District 12,Maple Shade Township,,REP,Anthony Veneri,100,10,75,0,15,0
Burlington,Maple Shade Township Election District 13,Maple Shade Township,,REP,Anthony Veneri,94,9,77,0,8,0
Burlington,Maple Shade Township Election District 14,Maple Shade Township,,REP,Anthony Veneri,103,8,90,0,5,0
Burlington,Maple Shade Township Election District 15,Maple Shade Township,,REP,Anthony Veneri,131,33,77,0,21,0
Burlington,Maple Shade Township Election District 16,Maple Shade Township,,REP,Anthony Veneri,115,21,81,0,13,0
Burlington,Maple Shade Township Election District 17,Maple Shade Township,,REP,Anthony Veneri,86,5,69,0,12,0
Burlington,Maple Shade Township Election District 18,Maple Shade Township,,REP,Anthony Veneri,111,10,93,0,8,0
Burlington,Maple Shade Township Election District 19,Maple Shade Township,,REP,Anthony Veneri,104,21,76,0,7,0
Burlington,Maple Shade Township (Provisional),Maple Shade Township,,REP,Anthony Veneri,46,0,0,0,0,46
Burlington,Maple Shade Township Election District 1,Maple Shade Township,,DEM,Heather Talarico,330,31,249,0,50,0
Burlington,Maple Shade Township Election District 2,Maple Shade Township,,DEM,Heather Talarico,209,27,149,0,33,0
Burlington,Maple Shade Township Election District 3,Maple Shade Township,,DEM,Heather Talarico,177,18,121,0,38,0
Burlington,Maple Shade Township Election District 4,Maple Shade Township,,DEM,Heather Talarico,301,25,192,0,84,0
Burlington,Maple Shade Township Election District 5,Maple Shade Township,,DEM,Heather Talarico,237,25,188,0,24,0
Burlington,Maple Shade Township Election District 6,Maple Shade Township,,DEM,Heather Talarico,290,39,211,0,40,0
Burlington,Maple Shade Township Election District 7,Maple Shade Township,,DEM,Heather Talarico,224,10,176,0,38,0
Burlington,Maple Shade Township Election District 8,Maple Shade Township,,DEM,Heather Talarico,242,34,161,0,47,0
Burlington,Maple Shade Township Election District 9,Maple Shade Township,,DEM,Heather Talarico,187,20,136,0,31,0
Burlington,Maple Shade Township Election District 10,Maple Shade Township,,DEM,Heather Talarico,208,29,132,0,47,0
Burlington,Maple Shade Township Election District 11,Maple Shade Township,,DEM,Heather Talarico,324,38,195,0,91,0
Burlington,Maple Shade Township Election District 12,Maple Shade Township,,DEM,Heather Talarico,146,12,100,0,34,0
Burlington,Maple Shade Township Election District 13,Maple Shade Township,,DEM,Heather Talarico,166,16,117,0,33,0
Burlington,Maple Shade Township Election District 14,Maple Shade Township,,DEM,Heather Talarico,336,58,231,0,47,0
Burlington,Maple Shade Township Election District 15,Maple Shade Township,,DEM,Heather Talarico,420,89,250,0,81,0
Burlington,Maple Shade Township Election District 16,Maple Shade Township,,DEM,Heather Talarico,354,92,189,0,73,0
Burlington,Maple Shade Township Election District 17,Maple Shade Township,,DEM,Heather Talarico,211,16,132,0,63,0
Burlington,Maple Shade Township Election District 18,Maple Shade Township,,DEM,Heather Talarico,150,25,106,0,19,0
Burlington,Maple Shade Township Election District 19,Maple Shade Township,,DEM,Heather Talarico,455,54,340,0,61,0
Burlington,Maple Shade Township (Provisional),Maple Shade Township,,DEM,Heather Talarico,68,0,0,0,0,68
