county,precinct,office,district,candidate,party,votes,election_day,mail,military,provisional,overseas
Sussex,WANTAGE TWP 3,President,,Kennedy / Hart,SWP,2,,,,,
Sussex,WANTAGE TWP 3,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,WANTAGE TWP 3,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,WANTAGE TWP 3,President,,Stein / Baraka,GRN,4,,,,,
Sussex,WANTAGE TWP 3,President,,WRITE-IN,,6,,,,,
Sussex,WANTAGE TWP 4,President,,Clinton / Kaine,DEM,197,,,,,
Sussex,WANTAGE TWP 4,President,,Trump / Pence,REP,523,,,,,
Sussex,WANTAGE TWP 4,President,,Castle / Bradley,CST,4,,,,,
Sussex,WANTAGE TWP 4,President,,Johnson / Weld,LIB,25,,,,,
Sussex,WANTAGE TWP 4,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,WANTAGE TWP 4,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,WANTAGE TWP 4,President,,De La Fuente / Steinberg,ADP,1,,,,,
Sussex,WANTAGE TWP 4,President,,La Riva / Puryear,SAL,1,,,,,
Sussex,WANTAGE TWP 4,President,,Stein / Baraka,GRN,6,,,,,
Sussex,WANTAGE TWP 4,President,,WRITE-IN,,7,,,,,
Sussex,WANTAGE TWP 5,President,,Clinton / Kaine,DEM,222,,,,,
Sussex,WANTAGE TWP 5,President,,Trump / Pence,REP,567,,,,,
Sussex,WANTAGE TWP 5,President,,Castle / Bradley,CST,1,,,,,
Sussex,WANTAGE TWP 5,President,,Johnson / Weld,LIB,12,,,,,
Sussex,WANTAGE TWP 5,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,WANTAGE TWP 5,President,,Kennedy / Hart,SWP,1,,,,,
Sussex,WANTAGE TWP 5,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,WANTAGE TWP 5,President,,La Riva / Puryear,SAL,1,,,,,
Sussex,WANTAGE TWP 5,President,,Stein / Baraka,GRN,5,,,,,
Sussex,WANTAGE TWP 5,President,,WRITE-IN,,4,,,,,
Sussex,WANTAGE TWP 6,President,,Clinton / Kaine,DEM,151,,,,,
Sussex,WANTAGE TWP 6,President,,Trump / Pence,REP,358,,,,,
Sussex,WANTAGE TWP 6,President,,Castle / Bradley,CST,1,,,,,
Sussex,WANTAGE TWP 6,President,,Johnson / Weld,LIB,14,,,,,
Sussex,WANTAGE TWP 6,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,WANTAGE TWP 6,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,WANTAGE TWP 6,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,WANTAGE TWP 6,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,WANTAGE TWP 6,President,,Stein / Baraka,GRN,5,,,,,
Sussex,WANTAGE TWP 6,President,,WRITE-IN,,3,,,,,
Sussex,WANTAGE TWP 7,President,,Clinton / Kaine,DEM,195,,,,,
Sussex,WANTAGE TWP 7,President,,Trump / Pence,REP,482,,,,,
Sussex,WANTAGE TWP 7,President,,Castle / Bradley,CST,2,,,,,
Sussex,WANTAGE TWP 7,President,,Johnson / Weld,LIB,18,,,,,
Sussex,WANTAGE TWP 7,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,WANTAGE TWP 7,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,WANTAGE TWP 7,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,WANTAGE TWP 7,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,WANTAGE TWP 7,President,,Stein / Baraka,GRN,9,,,,,
Sussex,WANTAGE TWP 7,President,,WRITE-IN,,13,,,,,
Sussex,WANTAGE TWP 8,President,,Clinton / Kaine,DEM,161,,,,,
Sussex,WANTAGE TWP 8,President,,Trump / Pence,REP,446,,,,,
Sussex,WANTAGE TWP 8,President,,Castle / Bradley,CST,2,,,,,
Sussex,WANTAGE TWP 8,President,,Johnson / Weld,LIB,10,,,,,
Sussex,WANTAGE TWP 8,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,WANTAGE TWP 8,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,WANTAGE TWP 8,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,WANTAGE TWP 8,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,WANTAGE TWP 8,President,,Stein / Baraka,GRN,7,106,13,0,1,0
Sussex,WANTAGE TWP 8,President,,WRITE-IN,,16,134,11,0,0,0
Sussex,5th CONGRESSIONAL DIST,President,,Clinton / Kaine,DEM,52,12,1,0,1,0
Sussex,5th CONGRESSIONAL DIST,President,,Trump / Pence,REP,5,0,0,0,0,0
Sussex,5th CONGRESSIONAL DIST,President,,Castle / Bradley,CST,0,196,34,1,0,2
Sussex,5th CONGRESSIONAL DIST,President,,Johnson / Weld,LIB,2,268,45,0,0,0
Sussex,5th CONGRESSIONAL DIST,President,,Moorehead / Lilly,WWP,0,27,7,0,0,0
Sussex,5th CONGRESSIONAL DIST,President,,Kennedy / Hart,SWP,0,1,0,0,0,0
Sussex,5th CONGRESSIONAL DIST,President,,De La Fuente / Steinberg,ADP,0,128,27,0,2,0
Sussex,5th CONGRESSIONAL DIST,President,,La Riva / Puryear,SAL,0,218,27,1,0,0
Sussex,5th CONGRESSIONAL DIST,President,,Stein / Baraka,GRN,1,21,1,0,0,0
Sussex,5th CONGRESSIONAL DIST,President,,WRITE-IN,,1,1,0,0,0,0
Sussex,11th CONGRESSIONAL DIST,President,,Clinton / Kaine,DEM,39,187,24,0,0,0
Sussex,11th CONGRESSIONAL DIST,President,,Trump / Pence,REP,7,299,40,0,2,0
Sussex,11th CONGRESSIONAL DIST,President,,Castle / Bradley,CST,0,18,3,0,0,0
Sussex,11th CONGRESSIONAL DIST,President,,Johnson / Weld,LIB,0,2,1,0,0,0
Sussex,11th CONGRESSIONAL DIST,President,,Moorehead / Lilly,WWP,0,114,15,0,2,0
Sussex,11th CONGRESSIONAL DIST,President,,Kennedy / Hart,SWP,0,161,18,0,0,0
Sussex,11th CONGRESSIONAL DIST,President,,De La Fuente / Steinberg,ADP,0,14,1,0,0,0
Sussex,11th CONGRESSIONAL DIST,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,11th CONGRESSIONAL DIST,President,,Stein / Baraka,GRN,1,185,17,0,1,1
Sussex,11th CONGRESSIONAL DIST,President,,WRITE-IN,,0,223,29,0,0,0
Sussex,REMOVED RESIDENT,President,,Clinton / Kaine,DEM,0,,,,,
Sussex,REMOVED RESIDENT,President,,Trump / Pence,REP,0,,,,,
Sussex,REMOVED RESIDENT,President,,Castle / Bradley,CST,0,,,,,
Sussex,REMOVED RESIDENT,President,,Johnson / Weld,LIB,0,,,,,
Sussex,REMOVED RESIDENT,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,REMOVED RESIDENT,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,REMOVED RESIDENT,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,REMOVED RESIDENT,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,REMOVED RESIDENT,President,,Stein / Baraka,GRN,0,,,,,
Sussex,REMOVED RESIDENT,President,,WRITE-IN,,0,,,,,
Sussex,ANDOVER BORO,U.S. House,5,Joshua S. Gottheimer,DEM,120,223,29,0,0,0
Sussex,ANDOVER BORO,U.S. House,5,Scott Garrett,REP,145,410,42,2,0,0
Sussex,ANDOVER BORO,U.S. House,5,Claudio Belusic,LIB,14,32,7,0,0,0
Sussex,ANDOVER BORO,U.S. House,5,WRITE-IN,,0,0,0,0,0,0
Sussex,ANDOVER TWP 1,U.S. House,5,Joshua S. Gottheimer,DEM,233,221,26,1,2,0
Sussex,ANDOVER TWP 1,U.S. House,5,Scott Garrett,REP,313,374,41,0,3,0
Sussex,ANDOVER TWP 1,U.S. House,5,Claudio Belusic,LIB,34,24,1,0,0,0
Sussex,ANDOVER TWP 1,U.S. House,5,WRITE-IN,,1,1,0,0,0,0
Sussex,ANDOVER TWP 2,U.S. House,5,Joshua S. Gottheimer,DEM,157,169,22,0,0,0
Sussex,ANDOVER TWP 2,U.S. House,5,Scott Garrett,REP,246,422,44,1,2,0
Sussex,ANDOVER TWP 2,U.S. House,5,Claudio Belusic,LIB,22,26,3,0,0,0
Sussex,ANDOVER TWP 2,U.S. House,5,WRITE-IN,,1,0,0,0,0,0
Sussex,ANDOVER TWP 3,U.S. House,5,Joshua S. Gottheimer,DEM,211,252,35,1,0,0
Sussex,ANDOVER TWP 3,U.S. House,5,Scott Garrett,REP,341,554,49,0,3,0
Sussex,ANDOVER TWP 3,U.S. House,5,Claudio Belusic,LIB,21,27,5,0,0,1
Sussex,ANDOVER TWP 3,U.S. House,5,WRITE-IN,,3,1,0,0,0,0
Sussex,ANDOVER TWP 4,U.S. House,5,Joshua S. Gottheimer,DEM,131,218,14,0,3,0
Sussex,ANDOVER TWP 4,U.S. House,5,Scott Garrett,REP,179,399,19,0,1,0
Sussex,ANDOVER TWP 4,U.S. House,5,Claudio Belusic,LIB,15,33,0,0,0,0
Sussex,ANDOVER TWP 4,U.S. House,5,WRITE-IN,,0,1,0,0,0,0
Sussex,ANDOVER TWP 5,U.S. House,5,Joshua S. Gottheimer,DEM,204,195,9,0,1,0
Sussex,ANDOVER TWP 5,U.S. House,5,Scott Garrett,REP,252,340,15,1,1,0
Sussex,ANDOVER TWP 5,U.S. House,5,Claudio Belusic,LIB,21,39,2,0,0,0
Sussex,ANDOVER TWP 5,U.S. House,5,WRITE-IN,,0,3,0,0,0,0
Sussex,ANDOVER TWP 6,U.S. House,5,Joshua S. Gottheimer,DEM,228,301,16,0,1,1
Sussex,ANDOVER TWP 6,U.S. House,5,Scott Garrett,REP,327,409,25,0,3,0
Sussex,ANDOVER TWP 6,U.S. House,5,Claudio Belusic,LIB,21,62,2,0,0,0
Sussex,ANDOVER TWP 6,U.S. House,5,WRITE-IN,,0,0,0,0,0,0
Sussex,BRANCHVILLE BORO,U.S. House,5,Joshua S. Gottheimer,DEM,164,126,8,0,0,0
Sussex,BRANCHVILLE BORO,U.S. House,5,Scott Garrett,REP,246,255,30,0,2,0
Sussex,BRANCHVILLE BORO,U.S. House,5,Claudio Belusic,LIB,16,8,2,0,0,0
Sussex,BRANCHVILLE BORO,U.S. House,5,WRITE-IN,,0,1,0,0,0,0
Sussex,FRANKFORD TWP 1,U.S. House,5,Joshua S. Gottheimer,DEM,252,187,25,0,0,0
Sussex,FRANKFORD TWP 1,U.S. House,5,Scott Garrett,REP,454,396,27,0,2,1
Sussex,FRANKFORD TWP 1,U.S. House,5,Claudio Belusic,LIB,39,25,1,0,0,0
Sussex,FRANKFORD TWP 1,U.S. House,5,WRITE-IN,,0,1,0,0,0,0
Sussex,FRANKFORD TWP 2,U.S. House,5,Joshua S. Gottheimer,DEM,250,129,14,1,2,1
Sussex,FRANKFORD TWP 2,U.S. House,5,Scott Garrett,REP,418,187,21,0,1,0
Sussex,FRANKFORD TWP 2,U.S. House,5,Claudio Belusic,LIB,25,22,2,0,0,0
Sussex,FRANKFORD TWP 2,U.S. House,5,WRITE-IN,,1,1,0,0,0,0
Sussex,FRANKFORD TWP 3,U.S. House,5,Joshua S. Gottheimer,DEM,191,123,22,0,0,0
Sussex,FRANKFORD TWP 3,U.S. House,5,Scott Garrett,REP,469,238,31,0,0,0
Sussex,FRANKFORD TWP 3,U.S. House,5,Claudio Belusic,LIB,29,15,0,0,0,0
Sussex,FRANKFORD TWP 3,U.S. House,5,WRITE-IN,,0,0,0,0,0,0
Sussex,FRANKFORD TWP 4,U.S. House,5,Joshua S. Gottheimer,DEM,288,209,12,0,0,0
Sussex,FRANKFORD TWP 4,U.S. House,5,Scott Garrett,REP,606,371,31,2,2,0
Sussex,FRANKFORD TWP 4,U.S. House,5,Claudio Belusic,LIB,33,19,2,0,0,0
Sussex,FRANKFORD TWP 4,U.S. House,5,WRITE-IN,,1,4,0,0,0,0
Sussex,FRANKLIN BORO 1,U.S. House,5,Joshua S. Gottheimer,DEM,235,203,21,1,0,0
Sussex,FRANKLIN BORO 1,U.S. House,5,Scott Garrett,REP,419,356,29,1,4,0
Sussex,FRANKLIN BORO 1,U.S. House,5,Claudio Belusic,LIB,33,29,2,0,0,0
Sussex,FRANKLIN BORO 1,U.S. House,5,WRITE-IN,,1,0,0,0,0,0
Sussex,FRANKLIN BORO 2,U.S. House,5,Joshua S. Gottheimer,DEM,205,98,11,0,0,0
Sussex,FRANKLIN BORO 2,U.S. House,5,Scott Garrett,REP,357,233,21,0,1,0
Sussex,FRANKLIN BORO 2,U.S. House,5,Claudio Belusic,LIB,41,15,1,0,1,0
Sussex,FRANKLIN BORO 2,U.S. House,5,WRITE-IN,,3,0,1,0,0,0
Sussex,FRANKLIN BORO 3,U.S. House,5,Joshua S. Gottheimer,DEM,319,72,4,0,1,0
Sussex,FRANKLIN BORO 3,U.S. House,5,Scott Garrett,REP,437,169,16,0,2,0
Sussex,FRANKLIN BORO 3,U.S. House,5,Claudio Belusic,LIB,64,9,0,0,0,0
Sussex,FRANKLIN BORO 3,U.S. House,5,WRITE-IN,,0,1,0,0,0,0
Sussex,FREDON TWP 1,U.S. House,5,Joshua S. Gottheimer,DEM,134,240,21,0,2,0
Sussex,FREDON TWP 1,U.S. House,5,Scott Garrett,REP,287,361,24,0,1,1
Sussex,FREDON TWP 1,U.S. House,5,Claudio Belusic,LIB,10,29,1,0,0,0
Sussex,FREDON TWP 1,U.S. House,5,WRITE-IN,,1,1,0,0,0,0
Sussex,FREDON TWP 2,U.S. House,5,Joshua S. Gottheimer,DEM,212,327,17,0,2,1
Sussex,FREDON TWP 2,U.S. House,5,Scott Garrett,REP,426,379,37,0,1,1
Sussex,FREDON TWP 2,U.S. House,5,Claudio Belusic,LIB,26,33,2,0,0,0
Sussex,FREDON TWP 2,U.S. House,5,WRITE-IN,,1,1,0,0,0,0
Sussex,FREDON TWP 3,U.S. House,5,Joshua S. Gottheimer,DEM,147,306,33,0,0,0
Sussex,FREDON TWP 3,U.S. House,5,Scott Garrett,REP,209,461,50,0,4,1
Sussex,FREDON TWP 3,U.S. House,5,Claudio Belusic,LIB,24,30,3,0,1,0
Sussex,FREDON TWP 3,U.S. House,5,WRITE-IN,,1,2,0,0,0,0
Sussex,FREDON TWP 4,U.S. House,5,Joshua S. Gottheimer,DEM,145,262,31,0,1,0
Sussex,FREDON TWP 4,U.S. House,5,Scott Garrett,REP,269,397,30,1,0,0
Sussex,FREDON TWP 4,U.S. House,5,Claudio Belusic,LIB,15,30,1,0,0,0
Sussex,FREDON TWP 4,U.S. House,5,WRITE-IN,,0,2,0,0,0,0
Sussex,GREEN TWP 1,U.S. House,5,Joshua S. Gottheimer,DEM,221,137,23,0,0,0
Sussex,GREEN TWP 1,U.S. House,5,Scott Garrett,REP,406,250,31,0,2,0
Sussex,GREEN TWP 1,U.S. House,5,Claudio Belusic,LIB,21,19,1,0,0,0
Sussex,GREEN TWP 1,U.S. House,5,WRITE-IN,,4,2,0,0,0,0
Sussex,GREEN TWP 2,U.S. House,5,Joshua S. Gottheimer,DEM,225,231,19,0,0,1
Sussex,GREEN TWP 2,U.S. House,5,Scott Garrett,REP,390,280,26,1,2,3
Sussex,GREEN TWP 2,U.S. House,5,Claudio Belusic,LIB,31,19,2,0,0,0
Sussex,GREEN TWP 2,U.S. House,5,WRITE-IN,,0,0,0,0,0,0
Sussex,GREEN TWP 3,U.S. House,5,Joshua S. Gottheimer,DEM,109,260,32,0,0,0
Sussex,GREEN TWP 3,U.S. House,5,Scott Garrett,REP,255,384,42,0,2,0
Sussex,GREEN TWP 3,U.S. House,5,Claudio Belusic,LIB,17,21,2,0,0,0
Sussex,GREEN TWP 3,U.S. House,5,WRITE-IN,,1,1,0,0,0,0
Sussex,GREEN TWP 4,U.S. House,5,Joshua S. Gottheimer,DEM,77,201,30,0,2,2
Sussex,GREEN TWP 4,U.S. House,5,Scott Garrett,REP,187,337,33,1,1,0
Sussex,GREEN TWP 4,U.S. House,5,Claudio Belusic,LIB,9,15,2,0,0,0
Sussex,GREEN TWP 4,U.S. House,5,WRITE-IN,,1,1,0,0,0,0
Sussex,HAMBURG BORO 1,U.S. House,5,Joshua S. Gottheimer,DEM,263,283,22,0,3,0
Sussex,HAMBURG BORO 1,U.S. House,5,Scott Garrett,REP,387,359,21,0,0,0
Sussex,HAMBURG BORO 1,U.S. House,5,Claudio Belusic,LIB,30,30,2,0,1,0
Sussex,HAMBURG BORO 1,U.S. House,5,WRITE-IN,,1,1,1,0,0,0
Sussex,HAMBURG BORO 2,U.S. House,5,Joshua S. Gottheimer,DEM,347,238,11,0,0,0
Sussex,HAMBURG BORO 2,U.S. House,5,Scott Garrett,REP,418,336,22,0,1,0
Sussex,HAMBURG BORO 2,U.S. House,5,Claudio Belusic,LIB,35,26,3,0,0,0
Sussex,HAMBURG BORO 2,U.S. House,5,WRITE-IN,,1,0,0,0,0,0
Sussex,HAMPTON TWP 1,U.S. House,5,Joshua S. Gottheimer,DEM,339,134,12,0,0,0
Sussex,HAMPTON TWP 1,U.S. House,5,Scott Garrett,REP,516,257,19,0,0,0
Sussex,HAMPTON TWP 1,U.S. House,5,Claudio Belusic,LIB,34,15,2,0,0,0
Sussex,HAMPTON TWP 1,U.S. House,5,WRITE-IN,,2,0,0,0,0,0
Sussex,HAMPTON TWP 2,U.S. House,5,Joshua S. Gottheimer,DEM,294,183,19,0,2,0
Sussex,HAMPTON TWP 2,U.S. House,5,Scott Garrett,REP,428,228,21,0,3,0
Sussex,HAMPTON TWP 2,U.S. House,5,Claudio Belusic,LIB,31,16,1,0,0,0
Sussex,HAMPTON TWP 2,U.S. House,5,WRITE-IN,,2,0,0,0,0,0
Sussex,HAMPTON TWP 3,U.S. House,5,Joshua S. Gottheimer,DEM,160,209,12,0,2,0
Sussex,HAMPTON TWP 3,U.S. House,5,Scott Garrett,REP,283,307,14,1,3,0
Sussex,HAMPTON TWP 3,U.S. House,5,Claudio Belusic,LIB,20,37,1,0,0,0
Sussex,HAMPTON TWP 3,U.S. House,5,WRITE-IN,,2,1,0,0,0,0
Sussex,HAMPTON TWP 4,U.S. House,5,Joshua S. Gottheimer,DEM,251,171,17,0,2,0
Sussex,HAMPTON TWP 4,U.S. House,5,Scott Garrett,REP,312,370,25,0,1,0
Sussex,HAMPTON TWP 4,U.S. House,5,Claudio Belusic,LIB,21,30,0,0,1,0
Sussex,HAMPTON TWP 4,U.S. House,5,WRITE-IN,,0,22,1,0,0,0
Sussex,HARDYSTON TWP 1,U.S. House,5,Joshua S. Gottheimer,DEM,292,,,,,
Sussex,HARDYSTON TWP 1,U.S. House,5,Scott Garrett,REP,428,,,,,
Sussex,HARDYSTON TWP 1,U.S. House,5,Claudio Belusic,LIB,23,,,,,
Sussex,HARDYSTON TWP 1,U.S. House,5,WRITE-IN,,1,,,,,
Sussex,HARDYSTON TWP 2,U.S. House,5,Joshua S. Gottheimer,DEM,235,,,,,
Sussex,HARDYSTON TWP 2,U.S. House,5,Scott Garrett,REP,372,,,,,
Sussex,HARDYSTON TWP 2,U.S. House,5,Claudio Belusic,LIB,17,,,,,
Sussex,HARDYSTON TWP 2,U.S. House,5,WRITE-IN,,1,,,,,
Sussex,HARDYSTON TWP 3,U.S. House,5,Joshua S. Gottheimer,DEM,308,,,,,
Sussex,HARDYSTON TWP 3,U.S. House,5,Scott Garrett,REP,380,,,,,
Sussex,HARDYSTON TWP 3,U.S. House,5,Claudio Belusic,LIB,33,,,,,
Sussex,HARDYSTON TWP 3,U.S. House,5,WRITE-IN,,2,,,,,
Sussex,HARDYSTON TWP 4,U.S. House,5,Joshua S. Gottheimer,DEM,249,,,,,
Sussex,HARDYSTON TWP 4,U.S. House,5,Scott Garrett,REP,359,,,,,
Sussex,HARDYSTON TWP 4,U.S. House,5,Claudio Belusic,LIB,29,,,,,
Sussex,HARDYSTON TWP 4,U.S. House,5,WRITE-IN,,0,,,,,
Sussex,HARDYSTON TWP 5,U.S. House,5,Joshua S. Gottheimer,DEM,146,,,,,
Sussex,HARDYSTON TWP 5,U.S. House,5,Scott Garrett,REP,276,,,,,
Sussex,HARDYSTON TWP 5,U.S. House,5,Claudio Belusic,LIB,17,,,,,
Sussex,HARDYSTON TWP 5,U.S. House,5,WRITE-IN,,0,,,,,
Sussex,HARDYSTON TWP 6,U.S. House,5,Joshua S. Gottheimer,DEM,204,,,,,
Sussex,HARDYSTON TWP 6,U.S. House,5,Scott Garrett,REP,252,,,,,
Sussex,HARDYSTON TWP 6,U.S. House,5,Claudio Belusic,LIB,17,,,,,
Sussex,HARDYSTON TWP 6,U.S. House,5,WRITE-IN,,0,,,,,
Sussex,HARDYSTON TWP 7,U.S. House,5,Joshua S. Gottheimer,DEM,223,,,,,
Sussex,HARDYSTON TWP 7,U.S. House,5,Scott Garrett,REP,325,,,,,
Sussex,HARDYSTON TWP 7,U.S. House,5,Claudio Belusic,LIB,38,,,,,
Sussex,HARDYSTON TWP 7,U.S. House,5,WRITE-IN,,1,,,,,
Sussex,LAFAYETTE TWP 1,U.S. House,5,Joshua S. Gottheimer,DEM,125,109,12,1,0,3
Sussex,LAFAYETTE TWP 1,U.S. House,5,Scott Garrett,REP,283,260,23,0,0,0
Sussex,LAFAYETTE TWP 1,U.S. House,5,Claudio Belusic,LIB,14,12,2,0,0,0
Sussex,LAFAYETTE TWP 1,U.S. House,5,WRITE-IN,,0,0,0,0,0,0
Sussex,LAFAYETTE TWP 2,U.S. House,5,Joshua S. Gottheimer,DEM,149,138,11,0,0,0
Sussex,LAFAYETTE TWP 2,U.S. House,5,Scott Garrett,REP,352,334,16,1,0,1
Sussex,LAFAYETTE TWP 2,U.S. House,5,Claudio Belusic,LIB,21,19,2,0,0,0
Sussex,LAFAYETTE TWP 2,U.S. House,5,WRITE-IN,,2,2,0,0,0,0
Sussex,LAFAYETTE TWP 3,U.S. House,5,Joshua S. Gottheimer,DEM,131,120,9,0,2,0
Sussex,LAFAYETTE TWP 3,U.S. House,5,Scott Garrett,REP,275,249,24,0,2,0
Sussex,LAFAYETTE TWP 3,U.S. House,5,Claudio Belusic,LIB,19,17,2,0,0,0
Sussex,LAFAYETTE TWP 3,U.S. House,5,WRITE-IN,,0,0,0,0,0,0
Sussex,MONTAGUE TWP 1,U.S. House,5,Joshua S. Gottheimer,DEM,165,146,18,1,0,0
Sussex,MONTAGUE TWP 1,U.S. House,5,Scott Garrett,REP,376,333,43,0,0,0
Sussex,MONTAGUE TWP 1,U.S. House,5,Claudio Belusic,LIB,25,21,4,0,0,0
Sussex,MONTAGUE TWP 1,U.S. House,5,WRITE-IN,,1,1,0,0,0,0
Sussex,MONTAGUE TWP 2,U.S. House,5,Joshua S. Gottheimer,DEM,140,132,8,0,0,0
Sussex,MONTAGUE TWP 2,U.S. House,5,Scott Garrett,REP,316,286,28,0,2,0
Sussex,MONTAGUE TWP 2,U.S. House,5,Claudio Belusic,LIB,24,24,0,0,0,0
Sussex,MONTAGUE TWP 2,U.S. House,5,WRITE-IN,,0,0,0,0,0,0
Sussex,MONTAGUE TWP 3,U.S. House,5,Joshua S. Gottheimer,DEM,229,209,20,0,0,0
Sussex,MONTAGUE TWP 3,U.S. House,5,Scott Garrett,REP,358,327,27,0,1,3
Sussex,MONTAGUE TWP 3,U.S. House,5,Claudio Belusic,LIB,23,21,2,0,0,0
Sussex,MONTAGUE TWP 3,U.S. House,5,WRITE-IN,,2,1,1,0,0,0
Sussex,NEWTON 1,U.S. House,5,Joshua S. Gottheimer,DEM,204,175,29,0,0,0
Sussex,NEWTON 1,U.S. House,5,Scott Garrett,REP,221,193,28,0,0,0
Sussex,NEWTON 1,U.S. House,5,Claudio Belusic,LIB,26,21,5,0,0,0
Sussex,NEWTON 1,U.S. House,5,WRITE-IN,,0,0,0,0,0,0
Sussex,NEWTON 2,U.S. House,5,Joshua S. Gottheimer,DEM,259,238,21,0,0,0
Sussex,NEWTON 2,U.S. House,5,Scott Garrett,REP,198,184,14,0,0,0
Sussex,NEWTON 2,U.S. House,5,Claudio Belusic,LIB,17,16,1,0,0,0
Sussex,NEWTON 2,U.S. House,5,WRITE-IN,,2,2,0,0,0,0
Sussex,NEWTON 3,U.S. House,5,Joshua S. Gottheimer,DEM,264,220,42,0,2,0
Sussex,NEWTON 3,U.S. House,5,Scott Garrett,REP,311,257,52,0,2,0
Sussex,NEWTON 3,U.S. House,5,Claudio Belusic,LIB,29,28,1,0,0,0
Sussex,NEWTON 3,U.S. House,5,WRITE-IN,,0,0,0,0,0,0
Sussex,NEWTON 4,U.S. House,5,Joshua S. Gottheimer,DEM,411,380,28,0,1,2
Sussex,NEWTON 4,U.S. House,5,Scott Garrett,REP,391,362,26,1,2,0
Sussex,NEWTON 4,U.S. House,5,Claudio Belusic,LIB,20,16,3,0,1,0
Sussex,NEWTON 4,U.S. House,5,WRITE-IN,,3,3,0,0,0,0
Sussex,NEWTON 5,U.S. House,5,Joshua S. Gottheimer,DEM,174,159,14,0,1,0
Sussex,NEWTON 5,U.S. House,5,Scott Garrett,REP,202,186,16,0,0,0
Sussex,NEWTON 5,U.S. House,5,Claudio Belusic,LIB,36,33,3,0,0,0
Sussex,NEWTON 5,U.S. House,5,WRITE-IN,,2,2,0,0,0,0
Sussex,NEWTON 6,U.S. House,5,Joshua S. Gottheimer,DEM,201,177,23,0,1,0
Sussex,NEWTON 6,U.S. House,5,Scott Garrett,REP,185,161,21,1,1,1
Sussex,NEWTON 6,U.S. House,5,Claudio Belusic,LIB,19,16,3,0,0,0
Sussex,NEWTON 6,U.S. House,5,WRITE-IN,,1,1,0,0,0,0
Sussex,SANDYSTON TWP,U.S. House,5,Joshua S. Gottheimer,DEM,350,316,32,1,0,1
Sussex,SANDYSTON TWP,U.S. House,5,Scott Garrett,REP,692,650,36,3,3,0
Sussex,SANDYSTON TWP,U.S. House,5,Claudio Belusic,LIB,43,40,3,0,0,0
Sussex,SANDYSTON TWP,U.S. House,5,WRITE-IN,,4,4,0,0,0,0
Sussex,STILLWATER TWP 1,U.S. House,5,Joshua S. Gottheimer,DEM,302,227,25,0,0,1
Sussex,STILLWATER TWP 1,U.S. House,5,Scott Garrett,REP,543,527,49,0,3,1
Sussex,STILLWATER TWP 1,U.S. House,5,Claudio Belusic,LIB,37,27,6,0,0,0
Sussex,STILLWATER TWP 1,U.S. House,5,WRITE-IN,,1,29,2,0,0,0
Sussex,STILLWATER TWP 2,U.S. House,5,Joshua S. Gottheimer,DEM,299,136,29,0,1,2
Sussex,STILLWATER TWP 2,U.S. House,5,Scott Garrett,REP,480,373,46,0,1,1
Sussex,STILLWATER TWP 2,U.S. House,5,Claudio Belusic,LIB,37,8,0,0,0,0
Sussex,STILLWATER TWP 2,U.S. House,5,WRITE-IN,,1,12,2,0,0,0
Sussex,STILLWATER TWP 3,U.S. House,5,Joshua S. Gottheimer,DEM,234,161,13,0,0,0
Sussex,STILLWATER TWP 3,U.S. House,5,Scott Garrett,REP,301,302,15,1,0,0
Sussex,STILLWATER TWP 3,U.S. House,5,Claudio Belusic,LIB,30,18,1,0,0,0
Sussex,STILLWATER TWP 3,U.S. House,5,WRITE-IN,,0,19,0,0,0,0
Sussex,SUSSEX BORO,U.S. House,5,Joshua S. Gottheimer,DEM,250,215,17,0,1,0
Sussex,SUSSEX BORO,U.S. House,5,Scott Garrett,REP,446,439,24,0,4,0
Sussex,SUSSEX BORO,U.S. House,5,Claudio Belusic,LIB,52,34,0,0,0,0
Sussex,SUSSEX BORO,U.S. House,5,WRITE-IN,,4,20,1,0,0,0
Sussex,VERNON TWP 1,U.S. House,5,Joshua S. Gottheimer,DEM,229,214,13,1,0,1
