county,municipality,office,district,party,candidate,votes
Salem,Oldmans Twp.,President,,American Delta Party,Rocky Roque De la Fuente,0
Salem,Oldmans Twp.,President,,Workers World Party,Monica Moorehead,0
Salem,Oldmans Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Salem,Penns Grove Boro,President,,Democratic,Hillary Rodham Clinton,996
Salem,Penns Grove Boro,President,,Republican,Donald J. Trump,302
Salem,Penns Grove Boro,President,,Libertarian Party,Gary Johnson,26
Salem,Penns Grove Boro,President,,Green Party,Jill Stein,5
Salem,Penns Grove Boro,President,,Constitution Party,Darrell Castle,4
Salem,Penns Grove Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Salem,Penns Grove Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Salem,Penns Grove Boro,President,,Workers World Party,Monica Moorehead,2
Salem,Penns Grove Boro,President,,Socialism and Liberation,Gloria La Riva,1
Salem,Pennsville Twp.,President,,Democratic,Hillary Rodham Clinton,1952
Salem,Pennsville Twp.,President,,Republican,Donald J. Trump,3973
Salem,Pennsville Twp.,President,,Libertarian Party,Gary Johnson,183
Salem,Pennsville Twp.,President,,Green Party,Jill Stein,41
Salem,Pennsville Twp.,President,,Constitution Party,Darrell Castle,17
Salem,Pennsville Twp.,President,,Socialist Workers Party,Alyson Kennedy,2
Salem,Pennsville Twp.,President,,American Delta Party,Rocky Roque De la Fuente,1
Salem,Pennsville Twp.,President,,Workers World Party,Monica Moorehead,0
Salem,Pennsville Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Salem,Pilesgrove Twp.,President,,Democratic,Hillary Rodham Clinton,848
Salem,Pilesgrove Twp.,President,,Republican,Donald J. Trump,1290
Salem,Pilesgrove Twp.,President,,Libertarian Party,Gary Johnson,77
Salem,Pilesgrove Twp.,President,,Green Party,Jill Stein,23
Salem,Pilesgrove Twp.,President,,Constitution Party,Darrell Castle,4
Salem,Pilesgrove Twp.,President,,Socialist Workers Party,Alyson Kennedy,1
Salem,Pilesgrove Twp.,President,,American Delta Party,Rocky Roque De la Fuente,2
Salem,Pilesgrove Twp.,President,,Workers World Party,Monica Moorehead,3
Salem,Pilesgrove Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Salem,Pittsgrove Twp.,President,,Democratic,Hillary Rodham Clinton,1655
Salem,Pittsgrove Twp.,President,,Republican,Donald J. Trump,2508
Salem,Pittsgrove Twp.,President,,Libertarian Party,Gary Johnson,103
Salem,Pittsgrove Twp.,President,,Green Party,Jill Stein,37
Salem,Pittsgrove Twp.,President,,Constitution Party,Darrell Castle,12
Salem,Pittsgrove Twp.,President,,Socialist Workers Party,Alyson Kennedy,0
Salem,Pittsgrove Twp.,President,,American Delta Party,Rocky Roque De la Fuente,1
Salem,Pittsgrove Twp.,President,,Workers World Party,Monica Moorehead,2
Salem,Pittsgrove Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Salem,Quinton Twp.,President,,Democratic,Hillary Rodham Clinton,415
Salem,Quinton Twp.,President,,Republican,Donald J. Trump,746
Salem,Quinton Twp.,President,,Libertarian Party,Gary Johnson,39
Salem,Quinton Twp.,President,,Green Party,Jill Stein,7
Salem,Quinton Twp.,President,,Constitution Party,Darrell Castle,3
Salem,Quinton Twp.,President,,Socialist Workers Party,Alyson Kennedy,0
Salem,Quinton Twp.,President,,American Delta Party,Rocky Roque De la Fuente,0
Salem,Quinton Twp.,President,,Workers World Party,Monica Moorehead,2
Salem,Quinton Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Salem,Salem City,President,,Democratic,Hillary Rodham Clinton,1307
Salem,Salem City,President,,Republican,Donald J. Trump,328
Salem,Salem City,President,,Libertarian Party,Gary Johnson,24
Salem,Salem City,President,,Green Party,Jill Stein,13
Salem,Salem City,President,,Constitution Party,Darrell Castle,3
Salem,Salem City,President,,Socialist Workers Party,Alyson Kennedy,1
Salem,Salem City,President,,American Delta Party,Rocky Roque De la Fuente,0
Salem,Salem City,President,,Workers World Party,Monica Moorehead,2
Salem,Salem City,President,,Socialism and Liberation,Gloria La Riva,0
Salem,Upper Pittsgrove Twp.,President,,Democratic,Hillary Rodham Clinton,458
Salem,Upper Pittsgrove Twp.,President,,Republican,Donald J. Trump,1232
Salem,Upper Pittsgrove Twp.,President,,Libertarian Party,Gary Johnson,52
Salem,Upper Pittsgrove Twp.,President,,Green Party,Jill Stein,10
Salem,Upper Pittsgrove Twp.,President,,Constitution Party,Darrell Castle,9
Salem,Upper Pittsgrove Twp.,President,,Socialist Workers Party,Alyson Kennedy,0
Salem,Upper Pittsgrove Twp.,President,,American Delta Party,Rocky Roque De la Fuente,1
Salem,Upper Pittsgrove Twp.,President,,Workers World Party,Monica Moorehead,0
Salem,Upper Pittsgrove Twp.,President,,Socialism and Liberation,Gloria La Riva,2
Salem,Woodstown Boro,President,,Democratic,Hillary Rodham Clinton,864
Salem,Woodstown Boro,President,,Republican,Donald J. Trump,787
Salem,Woodstown Boro,President,,Libertarian Party,Gary Johnson,77
Salem,Woodstown Boro,President,,Green Party,Jill Stein,24
Salem,Woodstown Boro,President,,Constitution Party,Darrell Castle,0
Salem,Woodstown Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Salem,Woodstown Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Salem,Woodstown Boro,President,,Workers World Party,Monica Moorehead,1
Salem,Woodstown Boro,President,,Socialism and Liberation,Gloria La Riva,0
Somerset,Bedminster Twp.,President,,Democratic,Hillary Rodham Clinton,2250
Somerset,Bedminster Twp.,President,,Republican,Donald J. Trump,2258
Somerset,Bedminster Twp.,President,,Libertarian Party,Gary Johnson,123
Somerset,Bedminster Twp.,President,,Green Party,Jill Stein,43
Somerset,Bedminster Twp.,President,,Constitution Party,Darrell Castle,4
Somerset,Bedminster Twp.,President,,Socialist Workers Party,Alyson Kennedy,4
Somerset,Bedminster Twp.,President,,American Delta Party,Rocky Roque De la Fuente,2
Somerset,Bedminster Twp.,President,,Workers World Party,Monica Moorehead,0
Somerset,Bedminster Twp.,President,,Socialism and Liberation,Gloria La Riva,1
Somerset,Bernards Twp.,President,,Democratic,Hillary Rodham Clinton,6912
Somerset,Bernards Twp.,President,,Republican,Donald J. Trump,6795
Somerset,Bernards Twp.,President,,Libertarian Party,Gary Johnson,371
Somerset,Bernards Twp.,President,,Green Party,Jill Stein,100
Somerset,Bernards Twp.,President,,Constitution Party,Darrell Castle,24
Somerset,Bernards Twp.,President,,Socialist Workers Party,Alyson Kennedy,13
Somerset,Bernards Twp.,President,,American Delta Party,Rocky Roque De la Fuente,4
Somerset,Bernards Twp.,President,,Workers World Party,Monica Moorehead,4
Somerset,Bernards Twp.,President,,Socialism and Liberation,Gloria La Riva,2
Somerset,Bernardsville Boro,President,,Democratic,Hillary Rodham Clinton,1860
Somerset,Bernardsville Boro,President,,Republican,Donald J. Trump,2071
Somerset,Bernardsville Boro,President,,Libertarian Party,Gary Johnson,143
Somerset,Bernardsville Boro,President,,Green Party,Jill Stein,29
Somerset,Bernardsville Boro,President,,Constitution Party,Darrell Castle,3
Somerset,Bernardsville Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Somerset,Bernardsville Boro,President,,American Delta Party,Rocky Roque De la Fuente,3
Somerset,Bernardsville Boro,President,,Workers World Party,Monica Moorehead,1
Somerset,Bernardsville Boro,President,,Socialism and Liberation,Gloria La Riva,0
Somerset,Bound Brook Boro,President,,Democratic,Hillary Rodham Clinton,1812
Somerset,Bound Brook Boro,President,,Republican,Donald J. Trump,1274
Somerset,Bound Brook Boro,President,,Libertarian Party,Gary Johnson,72
Somerset,Bound Brook Boro,President,,Green Party,Jill Stein,38
Somerset,Bound Brook Boro,President,,Constitution Party,Darrell Castle,7
Somerset,Bound Brook Boro,President,,Socialist Workers Party,Alyson Kennedy,5
Somerset,Bound Brook Boro,President,,American Delta Party,Rocky Roque De la Fuente,7
Somerset,Bound Brook Boro,President,,Workers World Party,Monica Moorehead,1
Somerset,Bound Brook Boro,President,,Socialism and Liberation,Gloria La Riva,2
Somerset,Branchburg Twp.,President,,Democratic,Hillary Rodham Clinton,3285
Somerset,Branchburg Twp.,President,,Republican,Donald J. Trump,4466
Somerset,Branchburg Twp.,President,,Libertarian Party,Gary Johnson,224
Somerset,Branchburg Twp.,President,,Green Party,Jill Stein,68
Somerset,Branchburg Twp.,President,,Constitution Party,Darrell Castle,5
Somerset,Branchburg Twp.,President,,Socialist Workers Party,Alyson Kennedy,12
Somerset,Branchburg Twp.,President,,American Delta Party,Rocky Roque De la Fuente,3
Somerset,Branchburg Twp.,President,,Workers World Party,Monica Moorehead,2
Somerset,Branchburg Twp.,President,,Socialism and Liberation,Gloria La Riva,3
Somerset,Bridgewater Twp.,President,,Democratic,Hillary Rodham Clinton,10985
Somerset,Bridgewater Twp.,President,,Republican,Donald J. Trump,10813
Somerset,Bridgewater Twp.,President,,Libertarian Party,Gary Johnson,614
Somerset,Bridgewater Twp.,President,,Green Party,Jill Stein,231
Somerset,Bridgewater Twp.,President,,Constitution Party,Darrell Castle,26
Somerset,Bridgewater Twp.,President,,Socialist Workers Party,Alyson Kennedy,34
Somerset,Bridgewater Twp.,President,,American Delta Party,Rocky Roque De la Fuente,9
Somerset,Bridgewater Twp.,President,,Workers World Party,Monica Moorehead,4
Somerset,Bridgewater Twp.,President,,Socialism and Liberation,Gloria La Riva,5
Somerset,Far Hills Boro,President,,Democratic,Hillary Rodham Clinton,224
Somerset,Far Hills Boro,President,,Republican,Donald J. Trump,313
Somerset,Far Hills Boro,President,,Libertarian Party,Gary Johnson,7
Somerset,Far Hills Boro,President,,Green Party,Jill Stein,6
Somerset,Far Hills Boro,President,,Constitution Party,Darrell Castle,0
Somerset,Far Hills Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Somerset,Far Hills Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Somerset,Far Hills Boro,President,,Workers World Party,Monica Moorehead,0
Somerset,Far Hills Boro,President,,Socialism and Liberation,Gloria La Riva,1
Somerset,Franklin Twp.,President,,Democratic,Hillary Rodham Clinton,21375
Somerset,Franklin Twp.,President,,Republican,Donald J. Trump,7818
Somerset,Franklin Twp.,President,,Libertarian Party,Gary Johnson,442
Somerset,Franklin Twp.,President,,Green Party,Jill Stein,334
Somerset,Franklin Twp.,President,,Constitution Party,Darrell Castle,37
Somerset,Franklin Twp.,President,,Socialist Workers Party,Alyson Kennedy,26
Somerset,Franklin Twp.,President,,American Delta Party,Rocky Roque De la Fuente,12
Somerset,Franklin Twp.,President,,Workers World Party,Monica Moorehead,9
Somerset,Franklin Twp.,President,,Socialism and Liberation,Gloria La Riva,10
Somerset,Green Brook Twp.,President,,Democratic,Hillary Rodham Clinton,1648
Somerset,Green Brook Twp.,President,,Republican,Donald J. Trump,1700
Somerset,Green Brook Twp.,President,,Libertarian Party,Gary Johnson,99
Somerset,Green Brook Twp.,President,,Green Party,Jill Stein,23
Somerset,Green Brook Twp.,President,,Constitution Party,Darrell Castle,7
Somerset,Green Brook Twp.,President,,Socialist Workers Party,Alyson Kennedy,8
Somerset,Green Brook Twp.,President,,American Delta Party,Rocky Roque De la Fuente,2
Somerset,Green Brook Twp.,President,,Workers World Party,Monica Moorehead,2
Somerset,Green Brook Twp.,President,,Socialism and Liberation,Gloria La Riva,1
Somerset,Hillsborough Twp.,President,,Democratic,Hillary Rodham Clinton,10276
Somerset,Hillsborough Twp.,President,,Republican,Donald J. Trump,9354
Somerset,Hillsborough Twp.,President,,Libertarian Party,Gary Johnson,590
Somerset,Hillsborough Twp.,President,,Green Party,Jill Stein,195
Somerset,Hillsborough Twp.,President,,Constitution Party,Darrell Castle,25
Somerset,Hillsborough Twp.,President,,Socialist Workers Party,Alyson Kennedy,24
Somerset,Hillsborough Twp.,President,,American Delta Party,Rocky Roque De la Fuente,17
Somerset,Hillsborough Twp.,President,,Workers World Party,Monica Moorehead,6
Somerset,Hillsborough Twp.,President,,Socialism and Liberation,Gloria La Riva,2
Somerset,Manville Boro,President,,Democratic,Hillary Rodham Clinton,1447
Somerset,Manville Boro,President,,Republican,Donald J. Trump,2111
Somerset,Manville Boro,President,,Libertarian Party,Gary Johnson,90
Somerset,Manville Boro,President,,Green Party,Jill Stein,43
Somerset,Manville Boro,President,,Constitution Party,Darrell Castle,7
Somerset,Manville Boro,President,,Socialist Workers Party,Alyson Kennedy,9
Somerset,Manville Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Somerset,Manville Boro,President,,Workers World Party,Monica Moorehead,5
Somerset,Manville Boro,President,,Socialism and Liberation,Gloria La Riva,0
Somerset,Millstone Boro,President,,Democratic,Hillary Rodham Clinton,107
Somerset,Millstone Boro,President,,Republican,Donald J. Trump,133
Somerset,Millstone Boro,President,,Libertarian Party,Gary Johnson,4
Somerset,Millstone Boro,President,,Green Party,Jill Stein,2
Somerset,Millstone Boro,President,,Constitution Party,Darrell Castle,0
Somerset,Millstone Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Somerset,Millstone Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Somerset,Millstone Boro,President,,Workers World Party,Monica Moorehead,0
Somerset,Millstone Boro,President,,Socialism and Liberation,Gloria La Riva,0
Somerset,Montgomery Twp.,President,,Democratic,Hillary Rodham Clinton,6849
Somerset,Montgomery Twp.,President,,Republican,Donald J. Trump,3806
Somerset,Montgomery Twp.,President,,Libertarian Party,Gary Johnson,325
Somerset,Montgomery Twp.,President,,Green Party,Jill Stein,89
Somerset,Montgomery Twp.,President,,Constitution Party,Darrell Castle,9
Somerset,Montgomery Twp.,President,,Socialist Workers Party,Alyson Kennedy,11
Somerset,Montgomery Twp.,President,,American Delta Party,Rocky Roque De la Fuente,5
Somerset,Montgomery Twp.,President,,Workers World Party,Monica Moorehead,2
Somerset,Montgomery Twp.,President,,Socialism and Liberation,Gloria La Riva,1
Somerset,North Plainfield Boro,President,,Democratic,Hillary Rodham Clinton,5089
Somerset,North Plainfield Boro,President,,Republican,Donald J. Trump,1824
Somerset,North Plainfield Boro,President,,Libertarian Party,Gary Johnson,103
Somerset,North Plainfield Boro,President,,Green Party,Jill Stein,92
Somerset,North Plainfield Boro,President,,Constitution Party,Darrell Castle,8
Somerset,North Plainfield Boro,President,,Socialist Workers Party,Alyson Kennedy,14
Somerset,North Plainfield Boro,President,,American Delta Party,Rocky Roque De la Fuente,3
Somerset,North Plainfield Boro,President,,Workers World Party,Monica Moorehead,3
Somerset,North Plainfield Boro,President,,Socialism and Liberation,Gloria La Riva,3
Somerset,Peapack & Gladstone Boro,President,,Democratic,Hillary Rodham Clinton,620
Somerset,Peapack & Gladstone Boro,President,,Republican,Donald J. Trump,722
Somerset,Peapack & Gladstone Boro,President,,Libertarian Party,Gary Johnson,37
Somerset,Peapack & Gladstone Boro,President,,Green Party,Jill Stein,13
Somerset,Peapack & Gladstone Boro,President,,Constitution Party,Darrell Castle,2
Somerset,Peapack & Gladstone Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Somerset,Peapack & Gladstone Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Somerset,Peapack & Gladstone Boro,President,,Workers World Party,Monica Moorehead,0
Somerset,Peapack & Gladstone Boro,President,,Socialism and Liberation,Gloria La Riva,0
Somerset,Raritan Boro,President,,Democratic,Hillary Rodham Clinton,1559
Somerset,Raritan Boro,President,,Republican,Donald J. Trump,1500
Somerset,Raritan Boro,President,,Libertarian Party,Gary Johnson,78
Somerset,Raritan Boro,President,,Green Party,Jill Stein,31
Somerset,Raritan Boro,President,,Constitution Party,Darrell Castle,6
Somerset,Raritan Boro,President,,Socialist Workers Party,Alyson Kennedy,6
Somerset,Raritan Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Somerset,Raritan Boro,President,,Workers World Party,Monica Moorehead,0
Somerset,Raritan Boro,President,,Socialism and Liberation,Gloria La Riva,1
Somerset,Rocky Hill Boro,President,,Democratic,Hillary Rodham Clinton,291
Somerset,Rocky Hill Boro,President,,Republican,Donald J. Trump,107
Somerset,Rocky Hill Boro,President,,Libertarian Party,Gary Johnson,6
Somerset,Rocky Hill Boro,President,,Green Party,Jill Stein,5
Somerset,Rocky Hill Boro,President,,Constitution Party,Darrell Castle,3
Somerset,Rocky Hill Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Somerset,Rocky Hill Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Somerset,Rocky Hill Boro,President,,Workers World Party,Monica Moorehead,0
Somerset,Rocky Hill Boro,President,,Socialism and Liberation,Gloria La Riva,0
Somerset,Somerville Boro,President,,Democratic,Hillary Rodham Clinton,2908
Somerset,Somerville Boro,President,,Republican,Donald J. Trump,1678
Somerset,Somerville Boro,President,,Libertarian Party,Gary Johnson,132
Somerset,Somerville Boro,President,,Green Party,Jill Stein,73
Somerset,Somerville Boro,President,,Constitution Party,Darrell Castle,10
Somerset,Somerville Boro,President,,Socialist Workers Party,Alyson Kennedy,11
Somerset,Somerville Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Somerset,Somerville Boro,President,,Workers World Party,Monica Moorehead,0
Somerset,Somerville Boro,President,,Socialism and Liberation,Gloria La Riva,2
Somerset,South Bound Brook Boro,President,,Democratic,Hillary Rodham Clinton,985
Somerset,South Bound Brook Boro,President,,Republican,Donald J. Trump,756
Somerset,South Bound Brook Boro,President,,Libertarian Party,Gary Johnson,50
Somerset,South Bound Brook Boro,President,,Green Party,Jill Stein,25
Somerset,South Bound Brook Boro,President,,Constitution Party,Darrell Castle,10
Somerset,South Bound Brook Boro,President,,Socialist Workers Party,Alyson Kennedy,6
Somerset,South Bound Brook Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Somerset,South Bound Brook Boro,President,,Workers World Party,Monica Moorehead,0
Somerset,South Bound Brook Boro,President,,Socialism and Liberation,Gloria La Riva,0
Somerset,Warren Twp.,President,,Democratic,Hillary Rodham Clinton,3656
Somerset,Warren Twp.,President,,Republican,Donald J. Trump,4483
Somerset,Warren Twp.,President,,Libertarian Party,Gary Johnson,188
Somerset,Warren Twp.,President,,Green Party,Jill Stein,98
Somerset,Warren Twp.,President,,Constitution Party,Darrell Castle,10
Somerset,Warren Twp.,President,,Socialist Workers Party,Alyson Kennedy,6
Somerset,Warren Twp.,President,,American Delta Party,Rocky Roque De la Fuente,1
Somerset,Warren Twp.,President,,Workers World Party,Monica Moorehead,1
Somerset,Warren Twp.,President,,Socialism and Liberation,Gloria La Riva,1
Somerset,Watchung Boro,President,,Democratic,Hillary Rodham Clinton,1551
Somerset,Watchung Boro,President,,Republican,Donald J. Trump,1523
Somerset,Watchung Boro,President,,Libertarian Party,Gary Johnson,78
Somerset,Watchung Boro,President,,Green Party,Jill Stein,30
Somerset,Watchung Boro,President,,Constitution Party,Darrell Castle,3
Somerset,Watchung Boro,President,,Socialist Workers Party,Alyson Kennedy,2
Somerset,Watchung Boro,President,,American Delta Party,Rocky Roque De la Fuente,4
Somerset,Watchung Boro,President,,Workers World Party,Monica Moorehead,0
Somerset,Watchung Boro,President,,Socialism and Liberation,Gloria La Riva,0
Sussex,Andover Boro,President,,Democratic,Hillary Rodham Clinton,92
Sussex,Andover Boro,President,,Republican,Donald J. Trump,172
Sussex,Andover Boro,President,,Libertarian Party,Gary Johnson,5
Sussex,Andover Boro,President,,Green Party,Jill Stein,7
Sussex,Andover Boro,President,,Constitution Party,Darrell Castle,2
Sussex,Andover Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Sussex,Andover Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Sussex,Andover Boro,President,,Workers World Party,Monica Moorehead,0
Sussex,Andover Boro,President,,Socialism and Liberation,Gloria La Riva,1
Sussex,Andover Township,President,,Democratic,Hillary Rodham Clinton,998
Sussex,Andover Township,President,,Republican,Donald J. Trump,1876
Sussex,Andover Township,President,,Libertarian Party,Gary Johnson,67
Sussex,Andover Township,President,,Green Party,Jill Stein,45
Sussex,Andover Township,President,,Constitution Party,Darrell Castle,12
Sussex,Andover Township,President,,Socialist Workers Party,Alyson Kennedy,0
Sussex,Andover Township,President,,American Delta Party,Rocky Roque De la Fuente,1
Sussex,Andover Township,President,,Workers World Party,Monica Moorehead,3
Sussex,Andover Township,President,,Socialism and Liberation,Gloria La Riva,3
Sussex,Branchville Boro,President,,Democratic,Hillary Rodham Clinton,135
Sussex,Branchville Boro,President,,Republican,Donald J. Trump,273
Sussex,Branchville Boro,President,,Libertarian Party,Gary Johnson,9
Sussex,Branchville Boro,President,,Green Party,Jill Stein,3
Sussex,Branchville Boro,President,,Constitution Party,Darrell Castle,2
Sussex,Branchville Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Sussex,Branchville Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Sussex,Branchville Boro,President,,Workers World Party,Monica Moorehead,1
Sussex,Branchville Boro,President,,Socialism and Liberation,Gloria La Riva,0
Sussex,Byram Twp.,President,,Democratic,Hillary Rodham Clinton,1516
Sussex,Byram Twp.,President,,Republican,Donald J. Trump,2830
Sussex,Byram Twp.,President,,Libertarian Party,Gary Johnson,115
Sussex,Byram Twp.,President,,Green Party,Jill Stein,43
Sussex,Byram Twp.,President,,Constitution Party,Darrell Castle,13
Sussex,Byram Twp.,President,,Socialist Workers Party,Alyson Kennedy,1
Sussex,Byram Twp.,President,,American Delta Party,Rocky Roque De la Fuente,4
Sussex,Byram Twp.,President,,Workers World Party,Monica Moorehead,1
Sussex,Byram Twp.,President,,Socialism and Liberation,Gloria La Riva,1
Sussex,Frankford Twp.,President,,Democratic,Hillary Rodham Clinton,839
Sussex,Frankford Twp.,President,,Republican,Donald J. Trump,2078
Sussex,Frankford Twp.,President,,Libertarian Party,Gary Johnson,87
Sussex,Frankford Twp.,President,,Green Party,Jill Stein,36
Sussex,Frankford Twp.,President,,Constitution Party,Darrell Castle,12
Sussex,Frankford Twp.,President,,Socialist Workers Party,Alyson Kennedy,2
Sussex,Frankford Twp.,President,,American Delta Party,Rocky Roque De la Fuente,0
Sussex,Frankford Twp.,President,,Workers World Party,Monica Moorehead,2
Sussex,Frankford Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Sussex,Franklin Boro,President,,Democratic,Hillary Rodham Clinton,680
Sussex,Franklin Boro,President,,Republican,Donald J. Trump,1375
Sussex,Franklin Boro,President,,Libertarian Party,Gary Johnson,50
Sussex,Franklin Boro,President,,Green Party,Jill Stein,33
Sussex,Franklin Boro,President,,Constitution Party,Darrell Castle,7
Sussex,Franklin Boro,President,,Socialist Workers Party,Alyson Kennedy,4
Sussex,Franklin Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Sussex,Franklin Boro,President,,Workers World Party,Monica Moorehead,2
Sussex,Franklin Boro,President,,Socialism and Liberation,Gloria La Riva,2
Sussex,Fredon Twp.,President,,Democratic,Hillary Rodham Clinton,580
Sussex,Fredon Twp.,President,,Republican,Donald J. Trump,1267
Sussex,Fredon Twp.,President,,Libertarian Party,Gary Johnson,57
Sussex,Fredon Twp.,President,,Green Party,Jill Stein,24
Sussex,Fredon Twp.,President,,Constitution Party,Darrell Castle,4
Sussex,Fredon Twp.,President,,Socialist Workers Party,Alyson Kennedy,0
Sussex,Fredon Twp.,President,,American Delta Party,Rocky Roque De la Fuente,0
Sussex,Fredon Twp.,President,,Workers World Party,Monica Moorehead,1
Sussex,Fredon Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Sussex,Green Twp.,President,,Democratic,Hillary Rodham Clinton,550
Sussex,Green Twp.,President,,Republican,Donald J. Trump,1331
Sussex,Green Twp.,President,,Libertarian Party,Gary Johnson,55
Sussex,Green Twp.,President,,Green Party,Jill Stein,24
Sussex,Green Twp.,President,,Constitution Party,Darrell Castle,5
Sussex,Green Twp.,President,,Socialist Workers Party,Alyson Kennedy,2
Sussex,Green Twp.,President,,American Delta Party,Rocky Roque De la Fuente,0
Sussex,Green Twp.,President,,Workers World Party,Monica Moorehead,0
Sussex,Green Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Sussex,Hamburg Boro,President,,Democratic,Hillary Rodham Clinton,546
Sussex,Hamburg Boro,President,,Republican,Donald J. Trump,898
Sussex,Hamburg Boro,President,,Libertarian Party,Gary Johnson,35
Sussex,Hamburg Boro,President,,Green Party,Jill Stein,17
Sussex,Hamburg Boro,President,,Constitution Party,Darrell Castle,8
Sussex,Hamburg Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Sussex,Hamburg Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Sussex,Hamburg Boro,President,,Workers World Party,Monica Moorehead,0
Sussex,Hamburg Boro,President,,Socialism and Liberation,Gloria La Riva,0
Sussex,Hampton Twp.,President,,Democratic,Hillary Rodham Clinton,863
Sussex,Hampton Twp.,President,,Republican,Donald J. Trump,1746
Sussex,Hampton Twp.,President,,Libertarian Party,Gary Johnson,77
Sussex,Hampton Twp.,President,,Green Party,Jill Stein,26
Sussex,Hampton Twp.,President,,Constitution Party,Darrell Castle,8
Sussex,Hampton Twp.,President,,Socialist Workers Party,Alyson Kennedy,2
Sussex,Hampton Twp.,President,,American Delta Party,Rocky Roque De la Fuente,0
Sussex,Hampton Twp.,President,,Workers World Party,Monica Moorehead,2
Sussex,Hampton Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Sussex,Hardyston Twp.,President,,Democratic,Hillary Rodham Clinton,1441
Sussex,Hardyston Twp.,President,,Republican,Donald J. Trump,2687
Sussex,Hardyston Twp.,President,,Libertarian Party,Gary Johnson,103
Sussex,Hardyston Twp.,President,,Green Party,Jill Stein,39
Sussex,Hardyston Twp.,President,,Constitution Party,Darrell Castle,9
Sussex,Hardyston Twp.,President,,Socialist Workers Party,Alyson Kennedy,1
Sussex,Hardyston Twp.,President,,American Delta Party,Rocky Roque De la Fuente,3
Sussex,Hardyston Twp.,President,,Workers World Party,Monica Moorehead,3
Sussex,Hardyston Twp.,President,,Socialism and Liberation,Gloria La Riva,2
Sussex,Hopatcong Boro,President,,Democratic,Hillary Rodham Clinton,2436
Sussex,Hopatcong Boro,President,,Republican,Donald J. Trump,4276
Sussex,Hopatcong Boro,President,,Libertarian Party,Gary Johnson,203
Sussex,Hopatcong Boro,President,,Green Party,Jill Stein,90
Sussex,Hopatcong Boro,President,,Constitution Party,Darrell Castle,34
Sussex,Hopatcong Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Sussex,Hopatcong Boro,President,,American Delta Party,Rocky Roque De la Fuente,9
Sussex,Hopatcong Boro,President,,Workers World Party,Monica Moorehead,4
Sussex,Hopatcong Boro,President,,Socialism and Liberation,Gloria La Riva,1
Sussex,Lafayette Twp.,President,,Democratic,Hillary Rodham Clinton,360
Sussex,Lafayette Twp.,President,,Republican,Donald J. Trump,964
Sussex,Lafayette Twp.,President,,Libertarian Party,Gary Johnson,37
Sussex,Lafayette Twp.,President,,Green Party,Jill Stein,12
Sussex,Lafayette Twp.,President,,Constitution Party,Darrell Castle,8
Sussex,Lafayette Twp.,President,,Socialist Workers Party,Alyson Kennedy,1
Sussex,Lafayette Twp.,President,,American Delta Party,Rocky Roque De la Fuente,3
Sussex,Lafayette Twp.,President,,Workers World Party,Monica Moorehead,0
Sussex,Lafayette Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Sussex,Montague Twp.,President,,Democratic,Hillary Rodham Clinton,467
Sussex,Montague Twp.,President,,Republican,Donald J. Trump,1142
Sussex,Montague Twp.,President,,Libertarian Party,Gary Johnson,34
Sussex,Montague Twp.,President,,Green Party,Jill Stein,21
Sussex,Montague Twp.,President,,Constitution Party,Darrell Castle,4
Sussex,Montague Twp.,President,,Socialist Workers Party,Alyson Kennedy,0
Sussex,Montague Twp.,President,,American Delta Party,Rocky Roque De la Fuente,0
